tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59412E-11	 0.10073E-12	 0.15743E-11	 0.16115E-13	 0.22214E-26	 0.63993E-12	 0.55946E-14	 0.93664E-27	 0.21918E-40	 0.32216E-12	 0.26256E-14	 0.46967E-27	 0.15334E-40	 0.12353E-54	 0.18475E-12	 0.14504E-14	 0.26773E-27	 0.99880E-41	 0.12107E-54	 0.45150E-69	 0.11571E-12	 0.88832E-15	 0.16690E-27	 0.66754E-41	 0.96623E-55	 0.56893E-69	 0.11581E-83	 0.77242E-13	 0.58452E-15	 0.11103E-27	 0.46298E-41	 0.73906E-55	 0.53617E-69	 0.17824E-83	 0.22012E-98	 0.10000E+01	 0.60419E-11	 0.15904E-11	 0.64553E-12	 0.32478E-12	 0.18620E-12	 0.11660E-12	 0.77827E-13	 0.19457E-12	 0.10000E+01	-0.16540E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22436E-10	 0.22239E-10	 0.58113E-11	 0.35318E-11	 0.11168E-21	 0.23413E-11	 0.12227E-11	 0.47056E-22	 0.24849E-33	 0.11736E-11	 0.57301E-12	 0.23587E-22	 0.17382E-33	 0.31507E-45	 0.67142E-12	 0.31629E-12	 0.13443E-22	 0.11321E-33	 0.30879E-45	 0.25888E-57	 0.41990E-12	 0.19363E-12	 0.83792E-23	 0.75661E-34	 0.24642E-45	 0.32621E-57	 0.14921E-69	 0.28005E-12	 0.12737E-12	 0.55739E-23	 0.52474E-34	 0.18848E-45	 0.30742E-57	 0.22963E-69	 0.63693E-82	 0.10000E+01	 0.44675E-10	 0.93431E-11	 0.35639E-11	 0.17466E-11	 0.98771E-12	 0.61354E-12	 0.40742E-12	 0.10185E-11	 0.10000E+01	-0.16069E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.45925E-10	 0.44175E-09	 0.11436E-10	 0.69264E-10	 0.46502E-19	 0.45363E-11	 0.23859E-10	 0.19565E-19	 0.21348E-29	 0.22568E-11	 0.11155E-10	 0.98006E-20	 0.14930E-29	 0.55585E-40	 0.12857E-11	 0.61492E-11	 0.55836E-20	 0.97232E-30	 0.54472E-40	 0.93712E-51	 0.80205E-12	 0.37615E-11	 0.34794E-20	 0.64977E-30	 0.43470E-40	 0.11808E-50	 0.11078E-61	 0.53402E-12	 0.24731E-11	 0.23142E-20	 0.45062E-30	 0.33248E-40	 0.11128E-50	 0.17049E-61	 0.96972E-73	 0.10000E+01	 0.48768E-09	 0.80700E-10	 0.28395E-10	 0.13412E-10	 0.74350E-11	 0.45635E-11	 0.30071E-11	 0.75177E-11	 0.10000E+01	-0.14085E-08	 0.10000E+01 
0000999	 0.10000E+01	 0.71322E-10	 0.30307E-08	 0.16754E-10	 0.46610E-09	 0.23715E-17	 0.64913E-11	 0.15935E-09	 0.99544E-18	 0.79233E-27	 0.31928E-11	 0.74236E-10	 0.49804E-18	 0.55396E-27	 0.14879E-36	 0.18074E-11	 0.40841E-10	 0.28356E-18	 0.36071E-27	 0.14580E-36	 0.18072E-46	 0.11231E-11	 0.24952E-10	 0.17663E-18	 0.24103E-27	 0.11634E-36	 0.22770E-46	 0.15387E-56	 0.74588E-12	 0.16392E-10	 0.11744E-18	 0.16714E-27	 0.88982E-37	 0.21458E-46	 0.23679E-56	 0.96977E-67	 0.10000E+01	 0.31021E-08	 0.48286E-09	 0.16585E-09	 0.77428E-10	 0.42648E-10	 0.26075E-10	 0.17138E-10	 0.42845E-10	 0.10000E+01	-0.43259E-09	 0.10000E+01 
0001249	 0.10000E+01	 0.93093E-10	 0.10730E-07	 0.20153E-10	 0.16053E-08	 0.33259E-16	 0.75504E-11	 0.54297E-09	 0.13908E-16	 0.42861E-25	 0.36527E-11	 0.25164E-09	 0.69457E-17	 0.29956E-25	 0.30584E-34	 0.20487E-11	 0.13804E-09	 0.39504E-17	 0.19501E-25	 0.29966E-34	 0.14090E-43	 0.12658E-11	 0.84193E-10	 0.24591E-17	 0.13029E-25	 0.23911E-34	 0.17752E-43	 0.45501E-53	 0.83752E-12	 0.55247E-10	 0.16344E-17	 0.90346E-26	 0.18287E-34	 0.16728E-43	 0.70023E-53	 0.10874E-62	 0.10000E+01	 0.10823E-07	 0.16255E-08	 0.55052E-09	 0.25529E-09	 0.14009E-09	 0.85459E-10	 0.56085E-10	 0.14021E-09	 0.10000E+01	 0.19504E-08	 0.10000E+01 
0001499	 0.10000E+01	 0.10651E-09	 0.22753E-07	 0.20609E-10	 0.32789E-08	 0.17354E-15	 0.73588E-11	 0.10928E-08	 0.72196E-16	 0.53239E-24	 0.34753E-11	 0.50289E-09	 0.35961E-16	 0.37191E-24	 0.88508E-33	 0.19229E-11	 0.27480E-09	 0.20423E-16	 0.24205E-24	 0.86713E-33	 0.94719E-42	 0.11781E-11	 0.16720E-09	 0.12702E-16	 0.16169E-24	 0.69187E-33	 0.11933E-41	 0.71088E-51	 0.77522E-12	 0.10954E-09	 0.84375E-17	 0.11211E-24	 0.52913E-33	 0.11244E-41	 0.10939E-50	 0.39472E-60	 0.10000E+01	 0.22859E-07	 0.32995E-08	 0.11002E-08	 0.50637E-09	 0.27672E-09	 0.16837E-09	 0.11032E-09	 0.27579E-09	 0.10000E+01	 0.46393E-08	 0.10000E+01 
0001749	 0.10000E+01	 0.10884E-09	 0.30254E-07	 0.18011E-10	 0.42000E-08	 0.35518E-15	 0.59904E-11	 0.13792E-08	 0.14705E-15	 0.16197E-23	 0.27273E-11	 0.63012E-09	 0.73074E-16	 0.11310E-23	 0.39241E-32	 0.14776E-11	 0.34294E-09	 0.41445E-16	 0.73588E-24	 0.38443E-32	 0.61007E-41	 0.89351E-12	 0.20815E-09	 0.25755E-16	 0.49150E-24	 0.30672E-32	 0.76854E-41	 0.66558E-50	 0.58285E-12	 0.13616E-09	 0.17099E-16	 0.34074E-24	 0.23457E-32	 0.72416E-41	 0.10242E-49	 0.53715E-59	 0.10000E+01	 0.30363E-07	 0.42180E-08	 0.13852E-08	 0.63285E-09	 0.34442E-09	 0.20904E-09	 0.13674E-09	 0.34185E-09	 0.10000E+01	 0.53293E-08	 0.10000E+01 
0001999	 0.10000E+01	 0.99813E-10	 0.29491E-07	 0.13172E-10	 0.44156E-08	 0.23172E-15	 0.39111E-11	 0.14904E-08	 0.97050E-16	 0.77662E-24	 0.16739E-11	 0.68972E-09	 0.48499E-16	 0.54317E-24	 0.14424E-32	 0.87431E-12	 0.37802E-09	 0.27593E-16	 0.35375E-24	 0.14136E-32	 0.17325E-41	 0.51659E-12	 0.23041E-09	 0.17180E-16	 0.23640E-24	 0.11282E-32	 0.21830E-41	 0.14616E-50	 0.33178E-12	 0.15114E-09	 0.11420E-16	 0.16395E-24	 0.86292E-33	 0.20573E-41	 0.22494E-50	 0.91309E-60	 0.10000E+01	 0.29591E-07	 0.44287E-08	 0.14943E-08	 0.69139E-09	 0.37889E-09	 0.23093E-09	 0.15147E-09	 0.37867E-09	 0.10000E+01	 0.73153E-08	 0.10000E+01 
0002249	 0.10000E+01	 0.81037E-10	 0.57353E-07	 0.74932E-11	 0.10542E-07	 0.30812E-15	 0.17954E-11	 0.37703E-08	 0.15052E-15	 0.29660E-24	 0.67428E-12	 0.17885E-08	 0.80447E-16	 0.23309E-24	 0.76113E-34	 0.32416E-12	 0.99292E-09	 0.47422E-16	 0.16147E-24	 0.81873E-34	 0.61332E-44	 0.18128E-12	 0.60982E-09	 0.30153E-16	 0.11195E-24	 0.69058E-34	 0.83733E-44	 0.15024E-54	 0.11208E-12	 0.40195E-09	 0.20317E-16	 0.79493E-25	 0.54737E-34	 0.83080E-44	 0.25029E-54	 0.17974E-65	 0.10000E+01	 0.57434E-07	 0.10550E-07	 0.37721E-08	 0.17891E-08	 0.99324E-09	 0.61001E-09	 0.40206E-09	 0.10052E-08	 0.10000E+01	 0.26719E-07	 0.10000E+01 
