tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59411E-11	 0.62936E-10	 0.15743E-11	 0.10068E-10	 0.86718E-21	 0.63993E-12	 0.34955E-11	 0.36564E-21	 0.53460E-32	 0.32216E-12	 0.16405E-11	 0.18335E-21	 0.37401E-32	 0.18826E-43	 0.18475E-12	 0.90619E-12	 0.10452E-21	 0.24361E-32	 0.18451E-43	 0.42990E-55	 0.11571E-12	 0.55502E-12	 0.65153E-22	 0.16282E-32	 0.14725E-43	 0.54171E-55	 0.68898E-67	 0.77242E-13	 0.36521E-12	 0.43344E-22	 0.11293E-32	 0.11263E-43	 0.51052E-55	 0.10603E-66	 0.81818E-79	 0.10000E+01	 0.68877E-10	 0.11643E-10	 0.41354E-11	 0.19626E-11	 0.10909E-11	 0.67073E-12	 0.44245E-12	 0.11061E-11	 0.10000E+01	-0.16224E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22404E-10	 0.13882E-07	 0.58042E-11	 0.22046E-08	 0.43516E-16	 0.23386E-11	 0.76319E-09	 0.18335E-16	 0.60437E-25	 0.11723E-11	 0.35768E-09	 0.91905E-17	 0.42276E-25	 0.47834E-34	 0.67066E-12	 0.19743E-09	 0.52380E-17	 0.27535E-25	 0.46880E-34	 0.24534E-43	 0.41944E-12	 0.12087E-09	 0.32649E-17	 0.18402E-25	 0.37412E-34	 0.30914E-43	 0.88265E-53	 0.27973E-12	 0.79508E-10	 0.21718E-17	 0.12763E-25	 0.28616E-34	 0.29134E-43	 0.13584E-52	 0.23519E-62	 0.10000E+01	 0.13904E-07	 0.22104E-08	 0.76553E-09	 0.35885E-09	 0.19810E-09	 0.12129E-09	 0.79788E-10	 0.19947E-09	 0.10000E+01	 0.49696E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.44645E-10	 0.27532E-06	 0.11157E-10	 0.43167E-07	 0.18063E-13	 0.44300E-11	 0.14870E-07	 0.76000E-14	 0.51685E-21	 0.22049E-11	 0.69522E-08	 0.38070E-14	 0.36146E-21	 0.83873E-29	 0.12564E-11	 0.38324E-08	 0.21689E-14	 0.23540E-21	 0.82194E-29	 0.88129E-37	 0.78389E-12	 0.23443E-08	 0.13516E-14	 0.15731E-21	 0.65591E-29	 0.11105E-36	 0.64933E-45	 0.52197E-12	 0.15413E-08	 0.89893E-15	 0.10910E-21	 0.50168E-29	 0.10465E-36	 0.99931E-45	 0.35425E-53	 0.10000E+01	 0.27536E-06	 0.43179E-07	 0.14874E-07	 0.69544E-08	 0.38336E-08	 0.23451E-08	 0.15418E-08	 0.38545E-08	 0.10000E+01	 0.11784E-06	 0.10000E+01 
0000999	 0.10000E+01	 0.60040E-10	 0.18849E-05	 0.14185E-10	 0.28988E-06	 0.91741E-12	 0.55124E-11	 0.99103E-07	 0.38508E-12	 0.19064E-18	 0.27151E-11	 0.46167E-07	 0.19266E-12	 0.13329E-18	 0.22267E-25	 0.15382E-11	 0.25399E-07	 0.10969E-12	 0.86789E-19	 0.21819E-25	 0.16821E-32	 0.95622E-12	 0.15518E-07	 0.68327E-13	 0.57993E-19	 0.17411E-25	 0.21195E-32	 0.89080E-40	 0.63523E-12	 0.10194E-07	 0.45432E-13	 0.40216E-19	 0.13316E-25	 0.19973E-32	 0.13709E-39	 0.34920E-47	 0.10000E+01	 0.18850E-05	 0.28989E-06	 0.99109E-07	 0.46170E-07	 0.25401E-07	 0.15519E-07	 0.10195E-07	 0.25487E-07	 0.10000E+01	 0.72541E-06	 0.10000E+01 
0001249	 0.99999E+00	 0.73233E-10	 0.66565E-05	 0.13217E-10	 0.99582E-06	 0.12803E-10	 0.47700E-11	 0.33681E-06	 0.53539E-11	 0.10237E-16	 0.22744E-11	 0.15609E-06	 0.26738E-11	 0.71550E-17	 0.45325E-23	 0.12664E-11	 0.85629E-07	 0.15207E-11	 0.46579E-17	 0.44409E-23	 0.12956E-29	 0.77921E-12	 0.52225E-07	 0.94664E-12	 0.31121E-17	 0.35435E-23	 0.16323E-29	 0.25959E-36	 0.51420E-12	 0.34270E-07	 0.62918E-12	 0.21579E-17	 0.27101E-23	 0.15382E-29	 0.39949E-36	 0.38492E-43	 0.99999E+00	 0.66566E-05	 0.99585E-06	 0.33682E-06	 0.15610E-06	 0.85632E-07	 0.52226E-07	 0.34271E-07	 0.85677E-07	 0.10000E+01	 0.22094E-05	 0.10000E+01 
0001499	 0.99998E+00	 0.20533E-09	 0.14077E-04	 0.25427E-10	 0.20286E-05	 0.66469E-10	 0.80789E-11	 0.67609E-06	 0.27652E-10	 0.12620E-15	 0.36370E-11	 0.31111E-06	 0.13774E-10	 0.88165E-16	 0.12985E-21	 0.19638E-11	 0.17000E-06	 0.78225E-11	 0.57380E-16	 0.12722E-21	 0.86007E-28	 0.11862E-11	 0.10343E-06	 0.48652E-11	 0.38331E-16	 0.10151E-21	 0.10836E-27	 0.39950E-34	 0.77353E-12	 0.67767E-07	 0.32317E-11	 0.26576E-16	 0.77632E-22	 0.10210E-27	 0.61478E-34	 0.13729E-40	 0.99998E+00	 0.14078E-04	 0.20287E-05	 0.67612E-06	 0.31113E-06	 0.17001E-06	 0.10344E-06	 0.67771E-07	 0.16943E-06	 0.10000E+01	 0.38759E-05	 0.10000E+01 
0001749	 0.99997E+00	 0.47393E-09	 0.18687E-04	 0.59714E-10	 0.25941E-05	 0.13557E-09	 0.19134E-10	 0.85182E-06	 0.56133E-10	 0.38198E-15	 0.86571E-11	 0.38917E-06	 0.27894E-10	 0.26673E-15	 0.57178E-21	 0.46890E-11	 0.21180E-06	 0.15821E-10	 0.17355E-15	 0.56016E-21	 0.54923E-27	 0.28382E-11	 0.12855E-06	 0.98315E-11	 0.11592E-15	 0.44693E-21	 0.69190E-27	 0.37021E-33	 0.18534E-11	 0.84091E-07	 0.65271E-11	 0.80361E-16	 0.34180E-21	 0.65194E-27	 0.56969E-33	 0.18460E-39	 0.99997E+00	 0.18687E-04	 0.25943E-05	 0.85190E-06	 0.38921E-06	 0.21182E-06	 0.12857E-06	 0.84100E-07	 0.21025E-06	 0.10000E+01	 0.43032E-05	 0.10000E+01 
0001999	 0.99997E+00	 0.41080E-09	 0.18225E-04	 0.54627E-10	 0.27271E-05	 0.88803E-10	 0.17534E-10	 0.92026E-06	 0.37189E-10	 0.18442E-15	 0.79138E-11	 0.42584E-06	 0.18584E-10	 0.12898E-15	 0.21215E-21	 0.42770E-11	 0.23338E-06	 0.10573E-10	 0.84001E-16	 0.20792E-21	 0.15782E-27	 0.25846E-11	 0.14224E-06	 0.65830E-11	 0.56136E-16	 0.16593E-21	 0.19886E-27	 0.82461E-34	 0.16858E-11	 0.93301E-07	 0.43759E-11	 0.38931E-16	 0.12692E-21	 0.18740E-27	 0.12690E-33	 0.31904E-40	 0.99997E+00	 0.18226E-04	 0.27273E-05	 0.92032E-06	 0.42586E-06	 0.23339E-06	 0.14225E-06	 0.93307E-07	 0.23327E-06	 0.99999E+00	 0.55226E-05	 0.10000E+01 
0002249	 0.99994E+00	 0.48207E-09	 0.35145E-04	 0.93868E-10	 0.64526E-05	 0.11508E-09	 0.33978E-10	 0.23069E-05	 0.56196E-10	 0.66946E-16	 0.16189E-10	 0.10941E-05	 0.30029E-10	 0.52608E-16	 0.10238E-22	 0.90071E-11	 0.60739E-06	 0.17700E-10	 0.36443E-16	 0.11016E-22	 0.47515E-30	 0.55386E-11	 0.37302E-06	 0.11254E-10	 0.25265E-16	 0.92941E-23	 0.64967E-30	 0.59752E-38	 0.36534E-11	 0.24586E-06	 0.75826E-11	 0.17940E-16	 0.73677E-23	 0.64520E-30	 0.10018E-37	 0.45827E-46	 0.99994E+00	 0.35146E-04	 0.64528E-05	 0.23070E-05	 0.10942E-05	 0.60741E-06	 0.37304E-06	 0.24587E-06	 0.61468E-06	 0.99998E+00	 0.17307E-04	 0.10000E+01 
