tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59403E-11	 0.16254E-08	 0.15741E-11	 0.25979E-09	 0.58083E-18	 0.63986E-12	 0.90158E-10	 0.24488E-18	 0.92734E-28	 0.32212E-12	 0.42304E-10	 0.12279E-18	 0.64875E-28	 0.84543E-38	 0.18473E-12	 0.23366E-10	 0.69994E-19	 0.42257E-28	 0.82858E-38	 0.49973E-48	 0.11570E-12	 0.14310E-10	 0.43632E-19	 0.28242E-28	 0.66126E-38	 0.62970E-48	 0.20727E-58	 0.77234E-13	 0.94160E-11	 0.29026E-19	 0.19588E-28	 0.50579E-38	 0.59344E-48	 0.31898E-58	 0.63685E-69	 0.10000E+01	 0.16314E-08	 0.26136E-09	 0.90798E-10	 0.42626E-10	 0.23551E-10	 0.14426E-10	 0.94933E-11	 0.23733E-10	 0.10000E+01	-0.84194E-09	 0.10000E+01 
0000499	 0.10000E+01	 0.22273E-10	 0.88696E-07	 0.57749E-11	 0.14030E-07	 0.18065E-14	 0.23273E-11	 0.48496E-08	 0.76084E-15	 0.16215E-22	 0.11667E-11	 0.22711E-08	 0.38131E-15	 0.11342E-22	 0.82845E-31	 0.66754E-12	 0.12531E-08	 0.21730E-15	 0.73869E-23	 0.81190E-31	 0.27421E-39	 0.41750E-12	 0.76695E-09	 0.13543E-15	 0.49367E-23	 0.64792E-31	 0.34552E-39	 0.63653E-48	 0.27845E-12	 0.50443E-09	 0.90087E-16	 0.34237E-23	 0.49558E-31	 0.32561E-39	 0.97962E-48	 0.10943E-56	 0.10000E+01	 0.88718E-07	 0.14036E-07	 0.48520E-08	 0.22723E-08	 0.12538E-08	 0.76737E-09	 0.50471E-09	 0.12618E-08	 0.10000E+01	 0.39196E-07	 0.10000E+01 
0000749	 0.10000E+01	 0.43463E-10	 0.76822E-06	 0.10868E-10	 0.11934E-06	 0.14614E-12	 0.43176E-11	 0.40962E-07	 0.61429E-13	 0.11985E-19	 0.21495E-11	 0.19118E-07	 0.30756E-13	 0.83809E-20	 0.55565E-27	 0.12251E-11	 0.10529E-07	 0.17518E-13	 0.54575E-20	 0.54450E-27	 0.16671E-34	 0.76438E-12	 0.64365E-08	 0.10914E-13	 0.36469E-20	 0.43450E-27	 0.21006E-34	 0.35065E-42	 0.50901E-12	 0.42302E-08	 0.72585E-14	 0.25291E-20	 0.33233E-27	 0.19795E-34	 0.53963E-42	 0.54602E-50	 0.10000E+01	 0.76827E-06	 0.11936E-06	 0.40966E-07	 0.19120E-07	 0.10530E-07	 0.64373E-08	 0.42307E-08	 0.10577E-07	 0.10000E+01	 0.31164E-06	 0.10000E+01 
0000999	 0.10000E+01	 0.62891E-10	 0.28876E-05	 0.14407E-10	 0.43654E-06	 0.23087E-11	 0.55661E-11	 0.14824E-06	 0.96724E-12	 0.77249E-18	 0.27355E-11	 0.68834E-07	 0.48349E-12	 0.53997E-18	 0.14427E-24	 0.15481E-11	 0.37801E-07	 0.27513E-12	 0.35155E-18	 0.14136E-24	 0.17413E-31	 0.96181E-12	 0.23069E-07	 0.17132E-12	 0.23489E-18	 0.11280E-24	 0.21939E-31	 0.14728E-38	 0.63870E-12	 0.15144E-07	 0.11389E-12	 0.16288E-18	 0.86268E-25	 0.20674E-31	 0.22666E-38	 0.92198E-46	 0.10000E+01	 0.28876E-05	 0.43655E-06	 0.14825E-06	 0.68837E-07	 0.37803E-07	 0.23070E-07	 0.15145E-07	 0.37863E-07	 0.10000E+01	 0.10040E-05	 0.10000E+01 
0001249	 0.99999E+00	 0.97889E-10	 0.63481E-05	 0.18039E-10	 0.92399E-06	 0.12986E-10	 0.65383E-11	 0.30912E-06	 0.54145E-11	 0.10710E-16	 0.31233E-11	 0.14251E-06	 0.27000E-11	 0.74829E-17	 0.48333E-23	 0.17408E-11	 0.77946E-07	 0.15344E-11	 0.48705E-17	 0.47352E-23	 0.14065E-29	 0.10717E-11	 0.47453E-07	 0.95467E-12	 0.32537E-17	 0.37781E-23	 0.17721E-29	 0.28687E-36	 0.70751E-12	 0.31102E-07	 0.63431E-12	 0.22560E-17	 0.28894E-23	 0.16698E-29	 0.44145E-36	 0.43284E-43	 0.99999E+00	 0.63482E-05	 0.92402E-06	 0.30913E-06	 0.14251E-06	 0.77949E-07	 0.47455E-07	 0.31104E-07	 0.77759E-07	 0.10000E+01	 0.18140E-05	 0.10000E+01 
0001499	 0.99999E+00	 0.17809E-09	 0.91889E-05	 0.27511E-10	 0.12782E-05	 0.32487E-10	 0.93744E-11	 0.41997E-06	 0.13470E-10	 0.44314E-16	 0.43515E-11	 0.19191E-06	 0.66984E-11	 0.30946E-16	 0.32310E-22	 0.23878E-11	 0.10446E-06	 0.38006E-11	 0.20137E-16	 0.31652E-22	 0.15147E-28	 0.14562E-11	 0.63406E-07	 0.23624E-11	 0.13450E-16	 0.25253E-22	 0.19082E-28	 0.49792E-35	 0.95547E-12	 0.41477E-07	 0.15687E-11	 0.93248E-17	 0.19312E-22	 0.17980E-28	 0.76621E-35	 0.12105E-41	 0.99999E+00	 0.91891E-05	 0.12783E-05	 0.41999E-06	 0.19192E-06	 0.10447E-06	 0.63410E-07	 0.41480E-07	 0.10370E-06	 0.10000E+01	 0.21095E-05	 0.10000E+01 
0001749	 0.99999E+00	 0.25182E-09	 0.96942E-05	 0.37482E-10	 0.13314E-05	 0.37947E-10	 0.12461E-10	 0.43516E-06	 0.15711E-10	 0.56602E-16	 0.57082E-11	 0.19835E-06	 0.78071E-11	 0.39522E-16	 0.44849E-22	 0.31084E-11	 0.10781E-06	 0.44279E-11	 0.25716E-16	 0.43934E-22	 0.22831E-28	 0.18866E-11	 0.65384E-07	 0.27517E-11	 0.17176E-16	 0.35051E-22	 0.28761E-28	 0.81508E-35	 0.12340E-11	 0.42747E-07	 0.18268E-11	 0.11907E-16	 0.26805E-22	 0.27099E-28	 0.12542E-34	 0.21519E-41	 0.99999E+00	 0.96945E-05	 0.13314E-05	 0.43519E-06	 0.19837E-06	 0.10782E-06	 0.65389E-07	 0.42750E-07	 0.10688E-06	 0.10000E+01	 0.20925E-05	 0.10000E+01 
0001999	 0.99998E+00	 0.22724E-09	 0.10797E-04	 0.31766E-10	 0.16969E-05	 0.20637E-10	 0.10023E-10	 0.58018E-06	 0.88372E-11	 0.16916E-16	 0.44553E-11	 0.26990E-06	 0.44631E-11	 0.11878E-16	 0.83518E-23	 0.23828E-11	 0.14831E-06	 0.25540E-11	 0.77530E-17	 0.81938E-23	 0.27165E-29	 0.14297E-11	 0.90539E-07	 0.15958E-11	 0.51883E-17	 0.65433E-23	 0.34243E-29	 0.62317E-36	 0.92795E-12	 0.59444E-07	 0.10632E-11	 0.36014E-17	 0.50069E-23	 0.32279E-29	 0.95922E-36	 0.10612E-42	 0.99998E+00	 0.10798E-04	 0.16969E-05	 0.58020E-06	 0.26991E-06	 0.14832E-06	 0.90542E-07	 0.59446E-07	 0.14862E-06	 0.10000E+01	 0.34704E-05	 0.10000E+01 
0002249	 0.99996E+00	 0.21317E-09	 0.21261E-04	 0.34817E-10	 0.37128E-05	 0.47814E-10	 0.11978E-10	 0.13005E-05	 0.23110E-10	 0.18640E-16	 0.55950E-11	 0.61063E-06	 0.12287E-10	 0.14599E-16	 0.18757E-23	 0.30834E-11	 0.33708E-06	 0.72221E-11	 0.10094E-16	 0.20155E-23	 0.56206E-31	 0.18861E-11	 0.20631E-06	 0.45842E-11	 0.69900E-17	 0.16990E-23	 0.76815E-31	 0.43108E-39	 0.12401E-11	 0.13567E-06	 0.30851E-11	 0.49598E-17	 0.13461E-23	 0.76263E-31	 0.72416E-39	 0.21105E-47	 0.99996E+00	 0.21262E-04	 0.37129E-05	 0.13005E-05	 0.61064E-06	 0.33709E-06	 0.20631E-06	 0.13568E-06	 0.33919E-06	 0.99999E+00	 0.79929E-05	 0.10000E+01 
0002499	 0.99992E+00	 0.15003E-08	 0.48967E-04	 0.32934E-09	 0.81670E-05	 0.43591E-09	 0.12457E-09	 0.28041E-05	 0.20802E-09	 0.88315E-15	 0.60585E-10	 0.13037E-05	 0.10986E-09	 0.68758E-15	 0.58929E-21	 0.34087E-10	 0.71569E-06	 0.64326E-10	 0.47381E-15	 0.62866E-21	 0.16446E-27	 0.21103E-10	 0.43654E-06	 0.40733E-10	 0.32741E-15	 0.52764E-21	 0.22166E-27	 0.22451E-34	 0.13981E-10	 0.28644E-06	 0.27370E-10	 0.23199E-15	 0.41689E-21	 0.21814E-27	 0.36477E-34	 0.16725E-41	 0.99992E+00	 0.48969E-04	 0.81678E-05	 0.28045E-05	 0.13038E-05	 0.71579E-06	 0.43660E-06	 0.28648E-06	 0.71620E-06	 0.99998E+00	 0.14847E-04	 0.10000E+01 
0002749	 0.99987E+00	 0.82264E-08	 0.90275E-04	 0.16778E-08	 0.13858E-04	 0.21082E-08	 0.61667E-09	 0.46118E-05	 0.98546E-09	 0.11579E-13	 0.29577E-09	 0.21122E-05	 0.51535E-09	 0.89851E-14	 0.20260E-19	 0.16512E-09	 0.11500E-05	 0.30011E-09	 0.61793E-14	 0.21700E-19	 0.14007E-25	 0.10174E-09	 0.69793E-06	 0.18941E-09	 0.42647E-14	 0.18254E-19	 0.19030E-25	 0.45543E-32	 0.67196E-10	 0.45644E-06	 0.12700E-09	 0.30193E-14	 0.14442E-19	 0.18823E-25	 0.74714E-32	 0.86843E-39	 0.99987E+00	 0.90283E-04	 0.13862E-04	 0.46134E-05	 0.21130E-05	 0.11505E-05	 0.69822E-06	 0.45664E-06	 0.11416E-05	 0.99998E+00	 0.20233E-04	 0.10000E+01 
0002999	 0.99982E+00	 0.23397E-07	 0.12768E-03	 0.44559E-08	 0.17991E-04	 0.57182E-08	 0.15982E-08	 0.57892E-05	 0.26203E-08	 0.59993E-13	 0.75768E-09	 0.26084E-05	 0.13575E-08	 0.46328E-13	 0.19111E-18	 0.42032E-09	 0.14072E-05	 0.78641E-09	 0.31775E-13	 0.20509E-18	 0.22126E-24	 0.25798E-09	 0.84928E-06	 0.49477E-09	 0.21893E-13	 0.17270E-18	 0.30292E-24	 0.11466E-30	 0.16996E-09	 0.55340E-06	 0.33105E-09	 0.15483E-13	 0.13673E-18	 0.30105E-24	 0.19006E-30	 0.50069E-37	 0.99982E+00	 0.12771E-03	 0.18002E-04	 0.57934E-05	 0.26105E-05	 0.14084E-05	 0.85003E-06	 0.55390E-06	 0.13848E-05	 0.99998E+00	 0.20833E-04	 0.10000E+01 
