tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59368E-11	 0.88497E-08	 0.15733E-11	 0.14144E-08	 0.17217E-16	 0.63955E-12	 0.49086E-09	 0.72588E-17	 0.14966E-25	 0.32197E-12	 0.23032E-09	 0.36397E-17	 0.10470E-25	 0.74283E-35	 0.18464E-12	 0.12722E-09	 0.20747E-17	 0.68196E-26	 0.72803E-35	 0.23906E-44	 0.11564E-12	 0.77912E-10	 0.12933E-17	 0.45578E-26	 0.58101E-35	 0.30123E-44	 0.53982E-54	 0.77198E-13	 0.51265E-10	 0.86039E-18	 0.31611E-26	 0.44441E-35	 0.28388E-44	 0.83079E-54	 0.90305E-64	 0.10000E+01	 0.88556E-08	 0.14160E-08	 0.49150E-09	 0.23064E-09	 0.12740E-09	 0.78028E-10	 0.51342E-10	 0.12836E-09	 0.10000E+01	 0.27675E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.21716E-10	 0.48290E-06	 0.56360E-11	 0.76387E-07	 0.53547E-13	 0.22727E-11	 0.26404E-07	 0.22553E-13	 0.26169E-20	 0.11397E-11	 0.12365E-07	 0.11303E-13	 0.18304E-20	 0.72791E-28	 0.65218E-12	 0.68225E-08	 0.64411E-14	 0.11921E-20	 0.71337E-28	 0.13117E-35	 0.40793E-12	 0.41756E-08	 0.40145E-14	 0.79669E-21	 0.56929E-28	 0.16529E-35	 0.16578E-43	 0.27209E-12	 0.27463E-08	 0.26704E-14	 0.55253E-21	 0.43544E-28	 0.15576E-35	 0.25514E-43	 0.15516E-51	 0.10000E+01	 0.48292E-06	 0.76393E-07	 0.26406E-07	 0.12366E-07	 0.68231E-08	 0.41760E-08	 0.27466E-08	 0.68665E-08	 0.10000E+01	 0.22059E-06	 0.10000E+01 
0000749	 0.99999E+00	 0.46399E-10	 0.41825E-05	 0.10238E-10	 0.64976E-06	 0.43318E-11	 0.39722E-11	 0.22301E-06	 0.18208E-11	 0.19342E-17	 0.19604E-11	 0.10409E-06	 0.91165E-12	 0.13525E-17	 0.48819E-24	 0.11126E-11	 0.57322E-07	 0.51925E-12	 0.88073E-18	 0.47840E-24	 0.79744E-31	 0.69252E-12	 0.35043E-07	 0.32352E-12	 0.58854E-18	 0.38175E-24	 0.10048E-30	 0.91318E-38	 0.46047E-12	 0.23031E-07	 0.21515E-12	 0.40814E-18	 0.29198E-24	 0.94689E-31	 0.14053E-37	 0.77418E-45	 0.99999E+00	 0.41825E-05	 0.64977E-06	 0.22302E-06	 0.10409E-06	 0.57324E-07	 0.35044E-07	 0.23032E-07	 0.57579E-07	 0.10000E+01	 0.17038E-05	 0.10000E+01 
0000999	 0.99997E+00	 0.25166E-09	 0.15720E-04	 0.34815E-10	 0.23766E-05	 0.68426E-10	 0.11631E-10	 0.80708E-06	 0.28668E-10	 0.12465E-15	 0.53726E-11	 0.37476E-06	 0.14330E-10	 0.87129E-16	 0.12674E-21	 0.29437E-11	 0.20580E-06	 0.81546E-11	 0.56726E-16	 0.12418E-21	 0.83276E-28	 0.17944E-11	 0.12560E-06	 0.50779E-11	 0.37902E-16	 0.99088E-22	 0.10492E-27	 0.38347E-34	 0.11772E-11	 0.82452E-07	 0.33757E-11	 0.26282E-16	 0.75784E-22	 0.98874E-28	 0.59013E-34	 0.13069E-40	 0.99997E+00	 0.15720E-04	 0.23767E-05	 0.80712E-06	 0.37478E-06	 0.20581E-06	 0.12560E-06	 0.82456E-07	 0.20614E-06	 0.99999E+00	 0.54738E-05	 0.10000E+01 
0001249	 0.99995E+00	 0.14327E-08	 0.34556E-04	 0.18625E-09	 0.50303E-05	 0.38483E-09	 0.60428E-10	 0.16829E-05	 0.16046E-09	 0.17277E-14	 0.27504E-10	 0.77584E-06	 0.80016E-10	 0.12072E-14	 0.42445E-20	 0.14945E-10	 0.42436E-06	 0.45472E-10	 0.78573E-15	 0.41584E-20	 0.67241E-26	 0.90638E-11	 0.25835E-06	 0.28292E-10	 0.52491E-15	 0.33179E-20	 0.84715E-26	 0.74655E-32	 0.59262E-11	 0.16933E-06	 0.18798E-10	 0.36395E-15	 0.25375E-20	 0.79827E-26	 0.11489E-31	 0.61320E-38	 0.99995E+00	 0.34557E-04	 0.50309E-05	 0.16832E-05	 0.77595E-06	 0.42442E-06	 0.25839E-06	 0.16936E-06	 0.42339E-06	 0.99999E+00	 0.98860E-05	 0.10000E+01 
0001499	 0.99993E+00	 0.38845E-08	 0.50014E-04	 0.51203E-09	 0.69585E-05	 0.96253E-09	 0.16689E-09	 0.22864E-05	 0.39911E-09	 0.71468E-14	 0.76117E-10	 0.10448E-05	 0.19848E-09	 0.49911E-14	 0.28365E-19	 0.41406E-10	 0.56872E-06	 0.11262E-09	 0.32478E-14	 0.27787E-19	 0.72383E-25	 0.25128E-10	 0.34521E-06	 0.70002E-10	 0.21694E-14	 0.22170E-19	 0.91188E-25	 0.12952E-30	 0.16436E-10	 0.22582E-06	 0.46482E-10	 0.15040E-14	 0.16954E-19	 0.85922E-25	 0.19931E-30	 0.17140E-36	 0.99993E+00	 0.50018E-04	 0.69600E-05	 0.22869E-05	 0.10451E-05	 0.56887E-06	 0.34530E-06	 0.22588E-06	 0.56471E-06	 0.99999E+00	 0.11498E-04	 0.10000E+01 
0001749	 0.99992E+00	 0.48748E-08	 0.52763E-04	 0.65687E-09	 0.72478E-05	 0.11242E-08	 0.21547E-09	 0.23691E-05	 0.46549E-09	 0.91280E-14	 0.98524E-10	 0.10799E-05	 0.23132E-09	 0.63740E-14	 0.39369E-19	 0.53664E-10	 0.58697E-06	 0.13120E-09	 0.41474E-14	 0.38567E-19	 0.10909E-24	 0.32591E-10	 0.35598E-06	 0.81533E-10	 0.27701E-14	 0.30770E-19	 0.13743E-24	 0.21199E-30	 0.21328E-10	 0.23273E-06	 0.54130E-10	 0.19204E-14	 0.23531E-19	 0.12949E-24	 0.32622E-30	 0.30466E-36	 0.99992E+00	 0.52768E-04	 0.72496E-05	 0.23698E-05	 0.10802E-05	 0.58716E-06	 0.35609E-06	 0.23281E-06	 0.58202E-06	 0.99999E+00	 0.11406E-04	 0.10000E+01 
0001999	 0.99991E+00	 0.22468E-08	 0.58775E-04	 0.30244E-09	 0.92377E-05	 0.61152E-09	 0.98237E-10	 0.31586E-05	 0.26188E-09	 0.27287E-14	 0.44630E-10	 0.14694E-05	 0.13226E-09	 0.19161E-14	 0.73338E-20	 0.24210E-10	 0.80746E-06	 0.75688E-10	 0.12507E-14	 0.71952E-20	 0.12985E-25	 0.14665E-10	 0.49292E-06	 0.47292E-10	 0.83695E-15	 0.57459E-20	 0.16369E-25	 0.16216E-31	 0.95795E-11	 0.32363E-06	 0.31509E-10	 0.58096E-15	 0.43968E-20	 0.15430E-25	 0.24961E-31	 0.15032E-37	 0.99991E+00	 0.58777E-04	 0.92386E-05	 0.31589E-05	 0.14696E-05	 0.80756E-06	 0.49298E-06	 0.32367E-06	 0.80918E-06	 0.99998E+00	 0.18905E-04	 0.10000E+01 
0002249	 0.99980E+00	 0.31274E-08	 0.11574E-03	 0.71471E-09	 0.20210E-04	 0.14172E-08	 0.27389E-09	 0.70789E-05	 0.68496E-09	 0.30080E-14	 0.13400E-09	 0.33238E-05	 0.36418E-09	 0.23558E-14	 0.16480E-20	 0.75633E-10	 0.18348E-05	 0.21406E-09	 0.16289E-14	 0.17708E-20	 0.26887E-27	 0.46913E-10	 0.11230E-05	 0.13587E-09	 0.11280E-14	 0.14927E-20	 0.36745E-27	 0.11228E-34	 0.31120E-10	 0.73849E-06	 0.91440E-10	 0.80038E-15	 0.11827E-20	 0.36481E-27	 0.18861E-34	 0.29924E-42	 0.99980E+00	 0.11574E-03	 0.20212E-04	 0.70799E-05	 0.33243E-05	 0.18351E-05	 0.11231E-05	 0.73861E-06	 0.18465E-05	 0.99995E+00	 0.43524E-04	 0.10000E+01 
