tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59378E-11	 0.67538E-08	 0.15735E-11	 0.10794E-08	 0.10028E-16	 0.63964E-12	 0.37461E-09	 0.42277E-17	 0.66522E-26	 0.32202E-12	 0.17577E-09	 0.21199E-17	 0.46538E-26	 0.25199E-35	 0.18467E-12	 0.97088E-10	 0.12084E-17	 0.30313E-26	 0.24697E-35	 0.61888E-45	 0.11566E-12	 0.59461E-10	 0.75327E-18	 0.20259E-26	 0.19709E-35	 0.77985E-45	 0.10665E-54	 0.77209E-13	 0.39124E-10	 0.50112E-18	 0.14051E-26	 0.15075E-35	 0.73494E-45	 0.16414E-54	 0.13616E-64	 0.10000E+01	 0.67598E-08	 0.10810E-08	 0.37525E-09	 0.17610E-09	 0.97273E-10	 0.59576E-10	 0.39202E-10	 0.98004E-10	 0.10000E+01	 0.17205E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.21838E-10	 0.37509E-06	 0.56696E-11	 0.59336E-07	 0.32300E-13	 0.22862E-11	 0.20510E-07	 0.13604E-13	 0.12259E-20	 0.11464E-11	 0.96051E-08	 0.68179E-14	 0.85749E-21	 0.26484E-28	 0.65600E-12	 0.52996E-08	 0.38854E-14	 0.55848E-21	 0.25955E-28	 0.37066E-36	 0.41032E-12	 0.32436E-08	 0.24216E-14	 0.37323E-21	 0.20713E-28	 0.46706E-36	 0.36383E-44	 0.27367E-12	 0.21334E-08	 0.16108E-14	 0.25885E-21	 0.15843E-28	 0.44015E-36	 0.55994E-44	 0.26447E-52	 0.10000E+01	 0.37511E-06	 0.59341E-07	 0.20512E-07	 0.96062E-08	 0.53003E-08	 0.32440E-08	 0.21336E-08	 0.53341E-08	 0.10000E+01	 0.17104E-06	 0.10000E+01 
0000749	 0.99999E+00	 0.43432E-10	 0.33515E-05	 0.10072E-10	 0.52078E-06	 0.27788E-11	 0.39489E-11	 0.17876E-06	 0.11681E-11	 0.99360E-18	 0.19568E-11	 0.83435E-07	 0.58483E-12	 0.69479E-18	 0.20084E-24	 0.11127E-11	 0.45950E-07	 0.33310E-12	 0.45244E-18	 0.19682E-24	 0.26274E-31	 0.69341E-12	 0.28092E-07	 0.20754E-12	 0.30234E-18	 0.15706E-24	 0.33106E-31	 0.24096E-38	 0.46139E-12	 0.18463E-07	 0.13802E-12	 0.20967E-18	 0.12012E-24	 0.31198E-31	 0.37083E-38	 0.16360E-45	 0.99999E+00	 0.33515E-05	 0.52079E-06	 0.17876E-06	 0.83437E-07	 0.45952E-07	 0.28093E-07	 0.18463E-07	 0.46158E-07	 0.10000E+01	 0.13673E-05	 0.10000E+01 
0000999	 0.99998E+00	 0.18283E-09	 0.13213E-04	 0.26310E-10	 0.19990E-05	 0.48203E-10	 0.89342E-11	 0.67905E-06	 0.20196E-10	 0.73674E-16	 0.41590E-11	 0.31535E-06	 0.10096E-10	 0.51499E-16	 0.62858E-22	 0.22885E-11	 0.17319E-06	 0.57449E-11	 0.33529E-16	 0.61590E-22	 0.34658E-28	 0.13986E-11	 0.10570E-06	 0.35774E-11	 0.22403E-16	 0.49145E-22	 0.43668E-28	 0.13393E-34	 0.91907E-12	 0.69392E-07	 0.23782E-11	 0.15535E-16	 0.37587E-22	 0.41150E-28	 0.20610E-34	 0.38301E-41	 0.99998E+00	 0.13213E-04	 0.19991E-05	 0.67907E-06	 0.31537E-06	 0.17320E-06	 0.10571E-06	 0.69396E-07	 0.17349E-06	 0.10000E+01	 0.46233E-05	 0.10000E+01 
0001249	 0.99995E+00	 0.11307E-08	 0.31130E-04	 0.14573E-09	 0.45377E-05	 0.31061E-09	 0.47130E-10	 0.15190E-05	 0.12951E-09	 0.12529E-14	 0.21419E-10	 0.70045E-06	 0.64581E-10	 0.87542E-15	 0.27648E-20	 0.11629E-10	 0.38319E-06	 0.36700E-10	 0.56981E-15	 0.27088E-20	 0.39341E-26	 0.70494E-11	 0.23331E-06	 0.22834E-10	 0.38067E-15	 0.21613E-20	 0.49565E-26	 0.39236E-32	 0.46076E-11	 0.15293E-06	 0.15172E-10	 0.26394E-15	 0.16529E-20	 0.46705E-26	 0.60380E-32	 0.28950E-38	 0.99995E+00	 0.31131E-04	 0.45381E-05	 0.15192E-05	 0.70054E-06	 0.38324E-06	 0.23334E-06	 0.15295E-06	 0.38237E-06	 0.99999E+00	 0.89932E-05	 0.10000E+01 
0001499	 0.99993E+00	 0.37365E-08	 0.49522E-04	 0.48636E-09	 0.68832E-05	 0.94649E-09	 0.15778E-09	 0.22609E-05	 0.39221E-09	 0.70042E-14	 0.71804E-10	 0.10330E-05	 0.19498E-09	 0.48914E-14	 0.27616E-19	 0.39013E-10	 0.56225E-06	 0.11061E-09	 0.31829E-14	 0.27055E-19	 0.69973E-25	 0.23659E-10	 0.34126E-06	 0.68747E-10	 0.21260E-14	 0.21586E-19	 0.88151E-25	 0.12436E-30	 0.15468E-10	 0.22323E-06	 0.45645E-10	 0.14739E-14	 0.16508E-19	 0.83061E-25	 0.19137E-30	 0.16347E-36	 0.99993E+00	 0.49526E-04	 0.68846E-05	 0.22614E-05	 0.10333E-05	 0.56240E-06	 0.34136E-06	 0.22329E-06	 0.55824E-06	 0.99999E+00	 0.11400E-04	 0.10000E+01 
0001749	 0.99992E+00	 0.63123E-08	 0.57290E-04	 0.83337E-09	 0.76409E-05	 0.14854E-08	 0.27149E-09	 0.24684E-05	 0.61252E-09	 0.14330E-13	 0.12377E-09	 0.11188E-05	 0.30376E-09	 0.10004E-13	 0.72129E-19	 0.67306E-10	 0.60617E-06	 0.17209E-09	 0.65080E-14	 0.70659E-19	 0.23258E-24	 0.40837E-10	 0.36691E-06	 0.10687E-09	 0.43463E-14	 0.56374E-19	 0.29298E-24	 0.52646E-30	 0.26708E-10	 0.23958E-06	 0.70916E-10	 0.30130E-14	 0.43112E-19	 0.27605E-24	 0.81011E-30	 0.88125E-36	 0.99992E+00	 0.57296E-04	 0.76432E-05	 0.24693E-05	 0.11192E-05	 0.60641E-06	 0.36706E-06	 0.23968E-06	 0.59919E-06	 0.99999E+00	 0.10941E-04	 0.10000E+01 
0001999	 0.99991E+00	 0.51711E-08	 0.58199E-04	 0.69196E-09	 0.81702E-05	 0.11917E-08	 0.22554E-09	 0.26893E-05	 0.49497E-09	 0.96975E-14	 0.10275E-09	 0.12296E-05	 0.24633E-09	 0.67758E-14	 0.42339E-19	 0.55838E-10	 0.66943E-06	 0.13983E-09	 0.44104E-14	 0.41485E-19	 0.11899E-24	 0.33863E-10	 0.40638E-06	 0.86938E-10	 0.29464E-14	 0.33102E-19	 0.14991E-24	 0.23476E-30	 0.22139E-10	 0.26585E-06	 0.57737E-10	 0.20429E-14	 0.25317E-19	 0.14126E-24	 0.36126E-30	 0.34270E-36	 0.99991E+00	 0.58205E-04	 0.81720E-05	 0.26900E-05	 0.12300E-05	 0.66962E-06	 0.40650E-06	 0.26593E-06	 0.66481E-06	 0.99999E+00	 0.13233E-04	 0.10000E+01 
0002249	 0.99986E+00	 0.14481E-08	 0.85088E-04	 0.21222E-09	 0.13936E-04	 0.78246E-09	 0.71506E-10	 0.47965E-05	 0.35716E-09	 0.17780E-14	 0.33097E-10	 0.22353E-05	 0.18553E-09	 0.12862E-14	 0.27920E-20	 0.18146E-10	 0.12292E-05	 0.10776E-09	 0.85354E-15	 0.27536E-20	 0.35801E-26	 0.11064E-10	 0.75055E-06	 0.67931E-10	 0.57698E-15	 0.22060E-20	 0.45196E-26	 0.33366E-32	 0.72587E-11	 0.49285E-06	 0.45518E-10	 0.40316E-15	 0.16917E-20	 0.42645E-26	 0.51397E-32	 0.23205E-38	 0.99986E+00	 0.85089E-04	 0.13937E-04	 0.47969E-05	 0.22356E-05	 0.12293E-05	 0.75063E-06	 0.49290E-06	 0.12323E-05	 0.99997E+00	 0.27495E-04	 0.10000E+01 
