tStep	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
00000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
00249	 0.10000E+01	 0.59396E-11	 0.31859E-08	 0.15739E-11	 0.50918E-09	 0.22313E-17	 0.63979E-12	 0.17671E-09	 0.94074E-18	 0.69824E-27	 0.32209E-12	 0.82915E-10	 0.47170E-18	 0.48848E-27	 0.12477E-36	 0.18471E-12	 0.45798E-10	 0.26889E-18	 0.31818E-27	 0.12228E-36	 0.14455E-46	 0.11568E-12	 0.28048E-10	 0.16762E-18	 0.21265E-27	 0.97588E-37	 0.18214E-46	 0.11751E-56	 0.77226E-13	 0.18455E-10	 0.11151E-18	 0.14749E-27	 0.74644E-37	 0.17165E-46	 0.18084E-56	 0.70767E-67	 0.10000E+01	 0.31918E-08	 0.51075E-09	 0.17735E-09	 0.83237E-10	 0.45982E-10	 0.28164E-10	 0.18533E-10	 0.46332E-10	 0.10000E+01	-0.62298E-10	 0.10000E+01 
00499	 0.10000E+01	 0.22130E-10	 0.17384E-06	 0.57418E-11	 0.27500E-07	 0.69398E-14	 0.23145E-11	 0.95053E-08	 0.29228E-14	 0.12209E-21	 0.11604E-11	 0.44514E-08	 0.14648E-14	 0.85399E-22	 0.12226E-29	 0.66396E-12	 0.24561E-08	 0.83477E-15	 0.55620E-22	 0.11982E-29	 0.79315E-38	 0.41527E-12	 0.15032E-08	 0.52028E-15	 0.37171E-22	 0.95620E-30	 0.99942E-38	 0.36088E-46	 0.27697E-12	 0.98868E-09	 0.34608E-15	 0.25779E-22	 0.73137E-30	 0.94185E-38	 0.55538E-46	 0.12159E-54	 0.10000E+01	 0.17387E-06	 0.27505E-07	 0.95076E-08	 0.44526E-08	 0.24567E-08	 0.15036E-08	 0.98896E-09	 0.24724E-08	 0.10000E+01	 0.78378E-07	 0.10000E+01 
00749	 0.10000E+01	 0.42177E-10	 0.15057E-05	 0.10470E-10	 0.23391E-06	 0.56141E-12	 0.41562E-11	 0.80285E-07	 0.23598E-12	 0.90244E-19	 0.20688E-11	 0.37471E-07	 0.11815E-12	 0.63104E-19	 0.82001E-26	 0.11790E-11	 0.20636E-07	 0.67296E-13	 0.41092E-19	 0.80356E-26	 0.48221E-33	 0.73563E-12	 0.12616E-07	 0.41929E-13	 0.27460E-19	 0.64123E-26	 0.60759E-33	 0.19879E-40	 0.48986E-12	 0.82912E-08	 0.27884E-13	 0.19043E-19	 0.49044E-26	 0.57258E-33	 0.30593E-40	 0.60673E-48	 0.10000E+01	 0.15058E-05	 0.23393E-06	 0.80289E-07	 0.37473E-07	 0.20637E-07	 0.12616E-07	 0.82917E-08	 0.20729E-07	 0.10000E+01	 0.61234E-06	 0.10000E+01 
00999	 0.99999E+00	 0.72375E-10	 0.56595E-05	 0.14549E-10	 0.85561E-06	 0.88688E-11	 0.54681E-11	 0.29055E-06	 0.37157E-11	 0.58163E-17	 0.26591E-11	 0.13491E-06	 0.18573E-11	 0.40656E-17	 0.21291E-23	 0.14970E-11	 0.74089E-07	 0.10569E-11	 0.26469E-17	 0.20861E-23	 0.50364E-30	 0.92727E-12	 0.45216E-07	 0.65814E-12	 0.17685E-17	 0.16646E-23	 0.63457E-30	 0.83495E-37	 0.61460E-12	 0.29683E-07	 0.43752E-12	 0.12264E-17	 0.12731E-23	 0.59798E-30	 0.12849E-36	 0.10244E-43	 0.99999E+00	 0.56596E-05	 0.85563E-06	 0.29056E-06	 0.13492E-06	 0.74092E-07	 0.45217E-07	 0.29684E-07	 0.74210E-07	 0.10000E+01	 0.19694E-05	 0.10000E+01 
01249	 0.99998E+00	 0.20457E-09	 0.12442E-04	 0.29807E-10	 0.18110E-05	 0.49885E-10	 0.10102E-10	 0.60588E-06	 0.20799E-10	 0.80634E-16	 0.46916E-11	 0.27931E-06	 0.10372E-10	 0.56338E-16	 0.71321E-22	 0.25771E-11	 0.15277E-06	 0.58942E-11	 0.36670E-16	 0.69874E-22	 0.40679E-28	 0.15731E-11	 0.93008E-07	 0.36673E-11	 0.24497E-16	 0.55751E-22	 0.51250E-28	 0.16261E-34	 0.10329E-11	 0.60960E-07	 0.24366E-11	 0.16985E-16	 0.42637E-22	 0.48293E-28	 0.25023E-34	 0.48088E-41	 0.99998E+00	 0.12442E-04	 0.18111E-05	 0.60591E-06	 0.27932E-06	 0.15278E-06	 0.93013E-07	 0.60964E-07	 0.15241E-06	 0.10000E+01	 0.35572E-05	 0.10000E+01 
01499	 0.99997E+00	 0.51015E-09	 0.18009E-04	 0.69399E-10	 0.25052E-05	 0.12479E-09	 0.22850E-10	 0.82313E-06	 0.51741E-10	 0.33362E-15	 0.10465E-10	 0.37615E-06	 0.25730E-10	 0.23298E-15	 0.47674E-21	 0.57047E-11	 0.20474E-06	 0.14599E-10	 0.15160E-15	 0.46703E-21	 0.43804E-27	 0.34661E-11	 0.12428E-06	 0.90748E-11	 0.10126E-15	 0.37261E-21	 0.55183E-27	 0.28221E-33	 0.22688E-11	 0.81295E-07	 0.60258E-11	 0.70203E-16	 0.28495E-21	 0.51996E-27	 0.43428E-33	 0.13447E-39	 0.99997E+00	 0.18010E-04	 0.25054E-05	 0.82320E-06	 0.37618E-06	 0.20476E-06	 0.12429E-06	 0.81303E-07	 0.20326E-06	 0.10000E+01	 0.41365E-05	 0.10000E+01 
01749	 0.99997E+00	 0.69901E-09	 0.18999E-04	 0.97578E-10	 0.26094E-05	 0.14576E-09	 0.32211E-10	 0.85291E-06	 0.60349E-10	 0.42612E-15	 0.14752E-10	 0.38877E-06	 0.29989E-10	 0.29754E-15	 0.66174E-21	 0.80387E-11	 0.21131E-06	 0.17009E-10	 0.19360E-15	 0.64824E-21	 0.66022E-27	 0.48826E-11	 0.12815E-06	 0.10570E-10	 0.12931E-15	 0.51718E-21	 0.83171E-27	 0.46196E-33	 0.31953E-11	 0.83784E-07	 0.70174E-11	 0.89644E-16	 0.39551E-21	 0.78367E-27	 0.71087E-33	 0.23904E-39	 0.99997E+00	 0.19000E-04	 0.26097E-05	 0.85300E-06	 0.38882E-06	 0.21134E-06	 0.12817E-06	 0.83794E-07	 0.20949E-06	 0.10000E+01	 0.41034E-05	 0.10000E+01 
01999	 0.99997E+00	 0.46257E-09	 0.21162E-04	 0.64236E-10	 0.33258E-05	 0.79273E-10	 0.20637E-10	 0.11371E-05	 0.33947E-10	 0.12736E-15	 0.92879E-11	 0.52900E-06	 0.17144E-10	 0.89429E-16	 0.12324E-21	 0.50067E-11	 0.29069E-06	 0.98110E-11	 0.58371E-16	 0.12091E-21	 0.78562E-28	 0.30198E-11	 0.17746E-06	 0.61302E-11	 0.39062E-16	 0.96553E-22	 0.99034E-28	 0.35323E-34	 0.19669E-11	 0.11651E-06	 0.40843E-11	 0.27114E-16	 0.73883E-22	 0.93353E-28	 0.54372E-34	 0.11789E-40	 0.99997E+00	 0.21162E-04	 0.33259E-05	 0.11372E-05	 0.52902E-06	 0.29071E-06	 0.17746E-06	 0.11652E-06	 0.29129E-06	 0.99999E+00	 0.68038E-05	 0.10000E+01 
02249	 0.99993E+00	 0.52112E-09	 0.41671E-04	 0.10450E-09	 0.72767E-05	 0.18368E-09	 0.38608E-10	 0.25488E-05	 0.88778E-10	 0.14035E-15	 0.18607E-10	 0.11968E-05	 0.47202E-10	 0.10992E-15	 0.27681E-22	 0.10422E-10	 0.66065E-06	 0.27744E-10	 0.76003E-16	 0.29745E-22	 0.16258E-29	 0.64361E-11	 0.40434E-06	 0.17610E-10	 0.52631E-16	 0.25073E-22	 0.22219E-29	 0.24440E-37	 0.42574E-11	 0.26591E-06	 0.11852E-10	 0.37345E-16	 0.19865E-22	 0.22059E-29	 0.41055E-37	 0.23451E-45	 0.99993E+00	 0.41672E-04	 0.72770E-05	 0.25490E-05	 0.11968E-05	 0.66069E-06	 0.40437E-06	 0.26592E-06	 0.66480E-06	 0.99998E+00	 0.15668E-04	 0.10000E+01 
