tStep	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
00000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
00249	 0.10000E+01	 0.59411E-11	 0.74725E-10	 0.15743E-11	 0.11954E-10	 0.12225E-20	 0.63993E-12	 0.41503E-11	 0.51546E-21	 0.89484E-32	 0.32216E-12	 0.19477E-11	 0.25847E-21	 0.62603E-32	 0.37414E-43	 0.18475E-12	 0.10759E-11	 0.14734E-21	 0.40777E-32	 0.36669E-43	 0.10144E-54	 0.11571E-12	 0.65899E-12	 0.91850E-22	 0.27253E-32	 0.29264E-43	 0.12783E-54	 0.19303E-66	 0.77242E-13	 0.43362E-12	 0.61104E-22	 0.18902E-32	 0.22384E-43	 0.12047E-54	 0.29708E-66	 0.27217E-78	 0.10000E+01	 0.80666E-10	 0.13529E-10	 0.47902E-11	 0.22699E-11	 0.12607E-11	 0.77469E-12	 0.51086E-12	 0.12772E-11	 0.10000E+01	-0.16164E-08	 0.10000E+01 
00499	 0.10000E+01	 0.22399E-10	 0.16144E-07	 0.58031E-11	 0.25637E-08	 0.58864E-16	 0.23381E-11	 0.88752E-09	 0.24802E-16	 0.95088E-25	 0.11721E-11	 0.41594E-09	 0.12432E-16	 0.66515E-25	 0.87533E-34	 0.67054E-12	 0.22959E-09	 0.70855E-17	 0.43322E-25	 0.85787E-34	 0.52217E-43	 0.41936E-12	 0.14055E-09	 0.44164E-17	 0.28953E-25	 0.68461E-34	 0.65797E-43	 0.21850E-52	 0.27968E-12	 0.92458E-10	 0.29378E-17	 0.20080E-25	 0.52365E-34	 0.62007E-43	 0.33626E-52	 0.67713E-62	 0.10000E+01	 0.16166E-07	 0.25695E-08	 0.88985E-09	 0.41711E-09	 0.23026E-09	 0.14097E-09	 0.92738E-10	 0.23184E-09	 0.10000E+01	 0.60405E-08	 0.10000E+01 
00749	 0.10000E+01	 0.44510E-10	 0.30856E-06	 0.11127E-10	 0.48370E-07	 0.22710E-13	 0.44184E-11	 0.16660E-07	 0.95548E-14	 0.72870E-21	 0.21992E-11	 0.77890E-08	 0.47861E-14	 0.50962E-21	 0.13261E-28	 0.12532E-11	 0.42936E-08	 0.27267E-14	 0.33189E-21	 0.12995E-28	 0.15624E-36	 0.78190E-12	 0.26264E-08	 0.16992E-14	 0.22179E-21	 0.10370E-28	 0.19687E-36	 0.12909E-44	 0.52065E-12	 0.17267E-08	 0.11301E-14	 0.15381E-21	 0.79317E-29	 0.18553E-36	 0.19867E-44	 0.78971E-53	 0.10000E+01	 0.30861E-06	 0.48381E-07	 0.16665E-07	 0.77912E-08	 0.42949E-08	 0.26272E-08	 0.17273E-08	 0.43182E-08	 0.10000E+01	 0.13205E-06	 0.10000E+01 
00999	 0.10000E+01	 0.59861E-10	 0.19938E-05	 0.14117E-10	 0.30640E-06	 0.10295E-11	 0.54844E-11	 0.10472E-06	 0.43212E-12	 0.22675E-18	 0.27010E-11	 0.48778E-07	 0.21619E-12	 0.15854E-18	 0.28065E-25	 0.15301E-11	 0.26833E-07	 0.12309E-12	 0.10323E-18	 0.27501E-25	 0.22466E-32	 0.95119E-12	 0.16393E-07	 0.76669E-13	 0.68977E-19	 0.21945E-25	 0.28307E-32	 0.12607E-39	 0.63188E-12	 0.10769E-07	 0.50979E-13	 0.47833E-19	 0.16784E-25	 0.26676E-32	 0.19401E-39	 0.52365E-47	 0.10000E+01	 0.19939E-05	 0.30641E-06	 0.10473E-06	 0.48781E-07	 0.26835E-07	 0.16394E-07	 0.10770E-07	 0.26924E-07	 0.10000E+01	 0.76360E-06	 0.10000E+01 
01249	 0.99999E+00	 0.75022E-10	 0.64491E-05	 0.13725E-10	 0.96307E-06	 0.12104E-10	 0.49681E-11	 0.32550E-06	 0.50613E-11	 0.94199E-17	 0.23716E-11	 0.15080E-06	 0.25275E-11	 0.65835E-17	 0.40576E-23	 0.13213E-11	 0.82708E-07	 0.14374E-11	 0.42858E-17	 0.39756E-23	 0.11284E-29	 0.81324E-12	 0.50437E-07	 0.89480E-12	 0.28634E-17	 0.31722E-23	 0.14217E-29	 0.21995E-36	 0.53677E-12	 0.33094E-07	 0.59472E-12	 0.19855E-17	 0.24261E-23	 0.13397E-29	 0.33848E-36	 0.31727E-43	 0.99999E+00	 0.64492E-05	 0.96310E-06	 0.32551E-06	 0.15080E-06	 0.82710E-07	 0.50438E-07	 0.33095E-07	 0.82738E-07	 0.10000E+01	 0.21154E-05	 0.10000E+01 
01499	 0.99998E+00	 0.16959E-09	 0.11926E-04	 0.22602E-10	 0.17155E-05	 0.48062E-10	 0.73554E-11	 0.57128E-06	 0.19998E-10	 0.77498E-16	 0.33459E-11	 0.26278E-06	 0.99621E-11	 0.54138E-16	 0.67790E-22	 0.18164E-11	 0.14356E-06	 0.56580E-11	 0.35235E-16	 0.66415E-22	 0.38181E-28	 0.11007E-11	 0.87333E-07	 0.35191E-11	 0.23537E-16	 0.52991E-22	 0.48102E-28	 0.15078E-34	 0.71923E-12	 0.57213E-07	 0.23376E-11	 0.16319E-16	 0.40526E-22	 0.45326E-28	 0.23203E-34	 0.44049E-41	 0.99998E+00	 0.11927E-04	 0.17155E-05	 0.57131E-06	 0.26280E-06	 0.14357E-06	 0.87338E-07	 0.57216E-07	 0.14304E-06	 0.10000E+01	 0.32350E-05	 0.10000E+01 
01749	 0.99998E+00	 0.26870E-09	 0.13210E-04	 0.36529E-10	 0.18798E-05	 0.61402E-10	 0.11879E-10	 0.62330E-06	 0.25515E-10	 0.11310E-15	 0.53965E-11	 0.28611E-06	 0.12702E-10	 0.79002E-16	 0.11239E-21	 0.29271E-11	 0.15612E-06	 0.72114E-11	 0.51414E-16	 0.11011E-21	 0.71851E-28	 0.17728E-11	 0.94905E-07	 0.44842E-11	 0.34343E-16	 0.87850E-22	 0.90519E-28	 0.32213E-34	 0.11579E-11	 0.62144E-07	 0.29783E-11	 0.23811E-16	 0.67185E-22	 0.85294E-28	 0.49570E-34	 0.10683E-40	 0.99998E+00	 0.13210E-04	 0.18799E-05	 0.62334E-06	 0.28612E-06	 0.15613E-06	 0.94911E-07	 0.62149E-07	 0.15537E-06	 0.10000E+01	 0.33894E-05	 0.10000E+01 
01999	 0.99997E+00	 0.20274E-09	 0.14862E-04	 0.29759E-10	 0.26023E-05	 0.21076E-10	 0.95554E-11	 0.92287E-06	 0.95383E-11	 0.97419E-17	 0.42838E-11	 0.43659E-06	 0.49412E-11	 0.69534E-17	 0.32747E-23	 0.23020E-11	 0.24211E-06	 0.28668E-11	 0.45805E-17	 0.32215E-23	 0.80577E-30	 0.13854E-11	 0.14861E-06	 0.18061E-11	 0.30826E-17	 0.25769E-23	 0.10167E-29	 0.14157E-36	 0.90089E-12	 0.97917E-07	 0.12098E-11	 0.21477E-17	 0.19740E-23	 0.95901E-30	 0.21801E-36	 0.18549E-43	 0.99997E+00	 0.14862E-04	 0.26023E-05	 0.92289E-06	 0.43660E-06	 0.24211E-06	 0.14861E-06	 0.97920E-07	 0.24480E-06	 0.99999E+00	 0.71662E-05	 0.10000E+01 
02249	 0.99991E+00	 0.15871E-08	 0.51374E-04	 0.35940E-09	 0.95322E-05	 0.35176E-09	 0.13689E-09	 0.34182E-05	 0.17223E-09	 0.55040E-15	 0.66753E-10	 0.16233E-05	 0.92108E-10	 0.43259E-15	 0.28657E-21	 0.37606E-10	 0.90177E-06	 0.54311E-10	 0.29966E-15	 0.30721E-21	 0.62555E-28	 0.23298E-10	 0.55405E-06	 0.34539E-10	 0.20774E-15	 0.25860E-21	 0.84582E-28	 0.66686E-35	 0.15442E-10	 0.36527E-06	 0.23273E-10	 0.14751E-15	 0.20471E-21	 0.83412E-28	 0.10862E-34	 0.38761E-42	 0.99991E+00	 0.51376E-04	 0.95329E-05	 0.34185E-05	 0.16235E-05	 0.90186E-06	 0.55410E-06	 0.36531E-06	 0.91327E-06	 0.99997E+00	 0.26061E-04	 0.10000E+01 
