tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59392E-11	 0.37990E-08	 0.15738E-11	 0.60718E-09	 0.31728E-17	 0.63977E-12	 0.21072E-09	 0.13377E-17	 0.11839E-26	 0.32208E-12	 0.98873E-10	 0.67074E-18	 0.82827E-27	 0.25227E-36	 0.18470E-12	 0.54612E-10	 0.38234E-18	 0.53950E-27	 0.24724E-36	 0.34851E-46	 0.11568E-12	 0.33447E-10	 0.23834E-18	 0.36057E-27	 0.19732E-36	 0.43916E-46	 0.33784E-56	 0.77223E-13	 0.22008E-10	 0.15856E-18	 0.25008E-27	 0.15093E-36	 0.41387E-46	 0.51994E-56	 0.24262E-66	 0.10000E+01	 0.38050E-08	 0.60875E-09	 0.21136E-09	 0.99196E-10	 0.54797E-10	 0.33562E-10	 0.22085E-10	 0.55212E-10	 0.10000E+01	 0.24411E-09	 0.10000E+01 
0000499	 0.10000E+01	 0.22070E-10	 0.21099E-06	 0.57275E-11	 0.33376E-07	 0.10220E-13	 0.23089E-11	 0.11537E-07	 0.43044E-14	 0.21819E-21	 0.11577E-11	 0.54028E-08	 0.21572E-14	 0.15262E-21	 0.26514E-29	 0.66241E-12	 0.29811E-08	 0.12294E-14	 0.99397E-22	 0.25985E-29	 0.20873E-37	 0.41430E-12	 0.18245E-08	 0.76621E-15	 0.66427E-22	 0.20737E-29	 0.26302E-37	 0.11525E-45	 0.27632E-12	 0.12000E-08	 0.50967E-15	 0.46069E-22	 0.15861E-29	 0.24787E-37	 0.17737E-45	 0.47124E-54	 0.10000E+01	 0.21101E-06	 0.33382E-07	 0.11539E-07	 0.54040E-08	 0.29817E-08	 0.18249E-08	 0.12003E-08	 0.30007E-08	 0.10000E+01	 0.95504E-07	 0.10000E+01 
0000749	 0.10000E+01	 0.41839E-10	 0.18852E-05	 0.10302E-10	 0.29294E-06	 0.87924E-12	 0.40847E-11	 0.10055E-06	 0.36959E-12	 0.17684E-18	 0.20324E-11	 0.46932E-07	 0.18505E-12	 0.12366E-18	 0.20108E-25	 0.11580E-11	 0.25847E-07	 0.10540E-12	 0.80526E-19	 0.19704E-25	 0.14796E-32	 0.72246E-12	 0.15802E-07	 0.65668E-13	 0.53811E-19	 0.15724E-25	 0.18644E-32	 0.76330E-40	 0.48106E-12	 0.10385E-07	 0.43671E-13	 0.37317E-19	 0.12026E-25	 0.17569E-32	 0.11747E-39	 0.29152E-47	 0.10000E+01	 0.18852E-05	 0.29295E-06	 0.10056E-06	 0.46934E-07	 0.25848E-07	 0.15802E-07	 0.10386E-07	 0.25964E-07	 0.10000E+01	 0.76838E-06	 0.10000E+01 
0000999	 0.99999E+00	 0.86045E-10	 0.74327E-05	 0.15588E-10	 0.11245E-05	 0.15253E-10	 0.57070E-11	 0.38197E-06	 0.63905E-11	 0.13113E-16	 0.27461E-11	 0.17739E-06	 0.31944E-11	 0.91665E-17	 0.62935E-23	 0.15377E-11	 0.97420E-07	 0.18178E-11	 0.59679E-17	 0.61666E-23	 0.19520E-29	 0.94952E-12	 0.59457E-07	 0.11320E-11	 0.39875E-17	 0.49205E-23	 0.24594E-29	 0.42429E-36	 0.62811E-12	 0.39033E-07	 0.75252E-12	 0.27650E-17	 0.37633E-23	 0.23176E-29	 0.65296E-36	 0.68257E-43	 0.99999E+00	 0.74327E-05	 0.11245E-05	 0.38198E-06	 0.17739E-06	 0.97424E-07	 0.59459E-07	 0.39035E-07	 0.97587E-07	 0.10000E+01	 0.25998E-05	 0.10000E+01 
0001249	 0.99997E+00	 0.35794E-09	 0.17512E-04	 0.47732E-10	 0.25525E-05	 0.98293E-10	 0.15667E-10	 0.85444E-06	 0.40982E-10	 0.22303E-15	 0.71709E-11	 0.39401E-06	 0.20436E-10	 0.15584E-15	 0.27686E-21	 0.39085E-11	 0.21554E-06	 0.11613E-10	 0.10143E-15	 0.27125E-21	 0.22161E-27	 0.23748E-11	 0.13124E-06	 0.72257E-11	 0.67762E-16	 0.21643E-21	 0.27920E-27	 0.12433E-33	 0.15546E-11	 0.86022E-07	 0.48010E-11	 0.46984E-16	 0.16552E-21	 0.26309E-27	 0.19133E-33	 0.51607E-40	 0.99997E+00	 0.17512E-04	 0.25527E-05	 0.85450E-06	 0.39404E-06	 0.21556E-06	 0.13125E-06	 0.86028E-07	 0.21507E-06	 0.99999E+00	 0.50574E-05	 0.10000E+01 
0001499	 0.99996E+00	 0.11473E-08	 0.27860E-04	 0.14911E-09	 0.38720E-05	 0.29955E-09	 0.48362E-10	 0.12718E-05	 0.12412E-09	 0.12470E-14	 0.22006E-10	 0.58109E-06	 0.61705E-10	 0.87086E-15	 0.27660E-20	 0.11955E-10	 0.31627E-06	 0.35005E-10	 0.56668E-15	 0.27097E-20	 0.39427E-26	 0.72496E-11	 0.19196E-06	 0.21756E-10	 0.37850E-15	 0.21619E-20	 0.49669E-26	 0.39420E-32	 0.47396E-11	 0.12557E-06	 0.14445E-10	 0.26241E-15	 0.16534E-20	 0.46801E-26	 0.60660E-32	 0.29150E-38	 0.99996E+00	 0.27862E-04	 0.38724E-05	 0.12719E-05	 0.58117E-06	 0.31631E-06	 0.19199E-06	 0.12559E-06	 0.31397E-06	 0.99999E+00	 0.64104E-05	 0.10000E+01 
0001749	 0.99995E+00	 0.19884E-08	 0.32232E-04	 0.26366E-09	 0.42982E-05	 0.47016E-09	 0.85991E-10	 0.13885E-05	 0.19386E-09	 0.25516E-14	 0.39215E-10	 0.62931E-06	 0.96138E-10	 0.17812E-14	 0.72253E-20	 0.21329E-10	 0.34097E-06	 0.54463E-10	 0.11588E-14	 0.70779E-20	 0.13107E-25	 0.12942E-10	 0.20639E-06	 0.33822E-10	 0.77386E-15	 0.56469E-20	 0.16511E-25	 0.16691E-31	 0.84644E-11	 0.13476E-06	 0.22444E-10	 0.53645E-15	 0.43184E-20	 0.15557E-25	 0.25683E-31	 0.15718E-37	 0.99995E+00	 0.32234E-04	 0.42990E-05	 0.13888E-05	 0.62944E-06	 0.34105E-06	 0.20643E-06	 0.13479E-06	 0.33698E-06	 0.99999E+00	 0.61511E-05	 0.10000E+01 
0001999	 0.99995E+00	 0.17415E-08	 0.32743E-04	 0.23517E-09	 0.45960E-05	 0.37717E-09	 0.76569E-10	 0.15128E-05	 0.15665E-09	 0.17266E-14	 0.34834E-10	 0.69166E-06	 0.77960E-10	 0.12064E-14	 0.42408E-20	 0.18912E-10	 0.37655E-06	 0.44252E-10	 0.78524E-15	 0.41552E-20	 0.67049E-26	 0.11461E-10	 0.22859E-06	 0.27514E-10	 0.52458E-15	 0.33156E-20	 0.84472E-26	 0.74418E-32	 0.74897E-11	 0.14954E-06	 0.18272E-10	 0.36372E-15	 0.25358E-20	 0.79598E-26	 0.11452E-31	 0.61116E-38	 0.99995E+00	 0.32744E-04	 0.45966E-05	 0.15130E-05	 0.69178E-06	 0.37662E-06	 0.22863E-06	 0.14956E-06	 0.37391E-06	 0.99999E+00	 0.74409E-05	 0.10000E+01 
0002249	 0.99992E+00	 0.63723E-09	 0.47866E-04	 0.88158E-10	 0.78394E-05	 0.24760E-09	 0.28516E-10	 0.26982E-05	 0.11302E-09	 0.31650E-15	 0.12906E-10	 0.12574E-05	 0.58707E-10	 0.22895E-15	 0.27958E-21	 0.69841E-11	 0.69144E-06	 0.34100E-10	 0.15193E-15	 0.27573E-21	 0.20167E-27	 0.42235E-11	 0.42221E-06	 0.21496E-10	 0.10271E-15	 0.22090E-21	 0.25459E-27	 0.10573E-33	 0.27560E-11	 0.27724E-06	 0.14403E-10	 0.71765E-16	 0.16940E-21	 0.24022E-27	 0.16287E-33	 0.41365E-40	 0.99992E+00	 0.47866E-04	 0.78397E-05	 0.26983E-05	 0.12575E-05	 0.69148E-06	 0.42223E-06	 0.27726E-06	 0.69315E-06	 0.99998E+00	 0.15465E-04	 0.10000E+01 
