tStep	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
00000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
00249	 0.10000E+01	 0.59244E-11	 0.35399E-07	 0.15704E-11	 0.56576E-08	 0.27547E-15	 0.63844E-12	 0.19634E-08	 0.11614E-15	 0.95781E-24	 0.32142E-12	 0.92128E-09	 0.58235E-16	 0.67007E-24	 0.19016E-32	 0.18433E-12	 0.50886E-09	 0.33196E-16	 0.43645E-24	 0.18638E-32	 0.24479E-41	 0.11545E-12	 0.31165E-09	 0.20693E-16	 0.29170E-24	 0.14874E-32	 0.30846E-41	 0.22111E-50	 0.77070E-13	 0.20506E-09	 0.13766E-16	 0.20231E-24	 0.11377E-32	 0.29070E-41	 0.34029E-50	 0.14796E-59	 0.10000E+01	 0.35405E-07	 0.56591E-08	 0.19641E-08	 0.92160E-09	 0.50905E-09	 0.31176E-09	 0.20514E-09	 0.51284E-09	 0.10000E+01	 0.16032E-07	 0.10000E+01 
00499	 0.10000E+01	 0.22006E-10	 0.19316E-05	 0.54444E-11	 0.30555E-06	 0.85675E-12	 0.21774E-11	 0.10561E-06	 0.36084E-12	 0.16748E-18	 0.10888E-11	 0.49460E-07	 0.18084E-12	 0.11714E-18	 0.18634E-25	 0.62215E-12	 0.27290E-07	 0.10306E-12	 0.76294E-19	 0.18262E-25	 0.13432E-32	 0.38885E-12	 0.16702E-07	 0.64231E-13	 0.50988E-19	 0.14574E-25	 0.16925E-32	 0.67902E-40	 0.25923E-12	 0.10985E-07	 0.42725E-13	 0.35362E-19	 0.11147E-25	 0.15950E-32	 0.10450E-39	 0.25421E-47	 0.10000E+01	 0.19316E-05	 0.30556E-06	 0.10562E-06	 0.49461E-07	 0.27291E-07	 0.16703E-07	 0.10986E-07	 0.27464E-07	 0.10000E+01	 0.88723E-06	 0.10000E+01 
00749	 0.99997E+00	 0.25195E-09	 0.16729E-04	 0.34546E-10	 0.25990E-05	 0.69301E-10	 0.11504E-10	 0.89204E-06	 0.29131E-10	 0.12377E-15	 0.53070E-11	 0.41634E-06	 0.14585E-10	 0.86547E-16	 0.12495E-21	 0.29060E-11	 0.22929E-06	 0.83073E-11	 0.56359E-16	 0.12245E-21	 0.81638E-28	 0.17708E-11	 0.14017E-06	 0.51759E-11	 0.37661E-16	 0.97710E-22	 0.10287E-27	 0.37393E-34	 0.11614E-11	 0.92123E-07	 0.34421E-11	 0.26118E-16	 0.74733E-22	 0.96938E-28	 0.57546E-34	 0.12680E-40	 0.99997E+00	 0.16729E-04	 0.25991E-05	 0.89208E-06	 0.41636E-06	 0.22930E-06	 0.14018E-06	 0.92128E-07	 0.23032E-06	 0.99999E+00	 0.68205E-05	 0.10000E+01 
00999	 0.99990E+00	 0.41188E-08	 0.62863E-04	 0.54257E-09	 0.95056E-05	 0.10943E-08	 0.17676E-09	 0.32281E-05	 0.45851E-09	 0.79724E-14	 0.80601E-10	 0.14990E-05	 0.22920E-09	 0.55729E-14	 0.32418E-19	 0.43840E-10	 0.82317E-06	 0.13043E-09	 0.36284E-14	 0.31765E-19	 0.85188E-25	 0.26603E-10	 0.50237E-06	 0.81219E-10	 0.24243E-14	 0.25347E-19	 0.10733E-24	 0.15688E-30	 0.17400E-10	 0.32980E-06	 0.53994E-10	 0.16811E-14	 0.19386E-19	 0.10115E-24	 0.24143E-30	 0.21382E-36	 0.99990E+00	 0.62867E-04	 0.95072E-05	 0.32287E-05	 0.14993E-05	 0.82335E-06	 0.50248E-06	 0.32987E-06	 0.82467E-06	 0.99998E+00	 0.21907E-04	 0.10000E+01 
01249	 0.99979E+00	 0.24752E-07	 0.13813E-03	 0.32959E-08	 0.20116E-04	 0.61506E-08	 0.10777E-08	 0.67309E-05	 0.25649E-08	 0.11041E-12	 0.49221E-09	 0.31031E-05	 0.12791E-08	 0.77148E-13	 0.10845E-17	 0.26796E-09	 0.16973E-05	 0.72694E-09	 0.50217E-13	 0.10625E-17	 0.68687E-23	 0.16269E-09	 0.10334E-05	 0.45231E-09	 0.33549E-13	 0.84780E-18	 0.86541E-23	 0.30490E-28	 0.10644E-09	 0.67730E-06	 0.30053E-09	 0.23262E-13	 0.64840E-18	 0.81550E-23	 0.46922E-28	 0.10013E-33	 0.99979E+00	 0.13816E-03	 0.20126E-04	 0.67345E-05	 0.31049E-05	 0.16983E-05	 0.10340E-05	 0.67770E-06	 0.16943E-05	 0.99996E+00	 0.39584E-04	 0.10000E+01 
01499	 0.99971E+00	 0.64983E-07	 0.19984E-03	 0.86575E-08	 0.27824E-04	 0.15373E-07	 0.28297E-08	 0.91440E-05	 0.63761E-08	 0.45628E-12	 0.12920E-08	 0.41790E-05	 0.31712E-08	 0.31870E-12	 0.72384E-17	 0.70321E-09	 0.22748E-05	 0.17994E-08	 0.20740E-12	 0.70917E-17	 0.73831E-22	 0.42689E-09	 0.13808E-05	 0.11185E-08	 0.13854E-12	 0.56583E-17	 0.93017E-22	 0.52804E-27	 0.27929E-09	 0.90327E-06	 0.74275E-09	 0.96049E-13	 0.43274E-17	 0.87650E-22	 0.81260E-27	 0.27930E-32	 0.99971E+00	 0.19991E-03	 0.27848E-04	 0.91532E-05	 0.41834E-05	 0.22773E-05	 0.13823E-05	 0.90429E-06	 0.22607E-05	 0.99995E+00	 0.46080E-04	 0.10000E+01 
01749	 0.99969E+00	 0.77731E-07	 0.21081E-03	 0.10406E-07	 0.28980E-04	 0.17953E-07	 0.34056E-08	 0.94749E-05	 0.74356E-08	 0.58264E-12	 0.15558E-08	 0.43193E-05	 0.36955E-08	 0.40692E-12	 0.10044E-16	 0.84699E-09	 0.23478E-05	 0.20961E-08	 0.26479E-12	 0.98402E-17	 0.11123E-21	 0.51424E-09	 0.14239E-05	 0.13026E-08	 0.17687E-12	 0.78513E-17	 0.14014E-21	 0.86394E-27	 0.33647E-09	 0.93095E-06	 0.86485E-09	 0.12262E-12	 0.60045E-17	 0.13205E-21	 0.13295E-26	 0.49622E-32	 0.99969E+00	 0.21089E-03	 0.29009E-04	 0.94857E-05	 0.43245E-05	 0.23508E-05	 0.14257E-05	 0.93215E-06	 0.23304E-05	 0.99995E+00	 0.45727E-04	 0.10000E+01 
01999	 0.99962E+00	 0.30032E-07	 0.23494E-03	 0.39335E-08	 0.36940E-04	 0.97728E-08	 0.12785E-08	 0.12632E-04	 0.41859E-08	 0.17434E-12	 0.58228E-09	 0.58766E-05	 0.21142E-08	 0.12244E-12	 0.18733E-17	 0.31651E-09	 0.32294E-05	 0.12099E-08	 0.79920E-13	 0.18380E-17	 0.13260E-22	 0.19199E-09	 0.19714E-05	 0.75600E-09	 0.53484E-13	 0.14678E-17	 0.16716E-22	 0.66202E-28	 0.12554E-09	 0.12943E-05	 0.50370E-09	 0.37126E-13	 0.11232E-17	 0.15758E-22	 0.10191E-27	 0.24534E-33	 0.99962E+00	 0.23497E-03	 0.36954E-04	 0.12637E-04	 0.58793E-05	 0.32309E-05	 0.19723E-05	 0.12950E-05	 0.32374E-05	 0.99992E+00	 0.75673E-04	 0.10000E+01 
02249	 0.99922E+00	 0.46441E-07	 0.46272E-03	 0.11038E-07	 0.80782E-04	 0.22667E-07	 0.42720E-08	 0.28293E-04	 0.10955E-07	 0.19246E-12	 0.20986E-08	 0.13284E-04	 0.58246E-08	 0.15073E-12	 0.42179E-18	 0.11870E-08	 0.73330E-05	 0.34235E-08	 0.10422E-12	 0.45324E-18	 0.27528E-24	 0.73713E-09	 0.44880E-05	 0.21730E-08	 0.72171E-13	 0.38205E-18	 0.37621E-24	 0.45994E-31	 0.48934E-09	 0.29514E-05	 0.14624E-08	 0.51210E-13	 0.30269E-18	 0.37351E-24	 0.77262E-31	 0.49015E-38	 0.99922E+00	 0.46277E-03	 0.80816E-04	 0.28308E-04	 0.13292E-04	 0.73376E-05	 0.44909E-05	 0.29533E-05	 0.73833E-05	 0.99982E+00	 0.17410E-03	 0.10000E+01 
