tStep	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
00000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
00249	 0.10000E+01	 0.59408E-11	 0.79647E-09	 0.15742E-11	 0.12730E-09	 0.13946E-18	 0.63990E-12	 0.44177E-10	 0.58796E-19	 0.10910E-28	 0.32214E-12	 0.20729E-10	 0.29481E-19	 0.76325E-29	 0.48737E-39	 0.18474E-12	 0.11449E-10	 0.16805E-19	 0.49715E-29	 0.47766E-39	 0.14116E-49	 0.11570E-12	 0.70121E-11	 0.10476E-19	 0.33227E-29	 0.38120E-39	 0.17788E-49	 0.28688E-60	 0.77238E-13	 0.46139E-11	 0.69692E-20	 0.23045E-29	 0.29158E-39	 0.16763E-49	 0.44151E-60	 0.43193E-71	 0.10000E+01	 0.80241E-09	 0.12887E-09	 0.44817E-10	 0.21051E-10	 0.11634E-10	 0.71278E-11	 0.46911E-11	 0.11728E-10	 0.10000E+01	-0.12561E-08	 0.10000E+01 
00499	 0.10000E+01	 0.22355E-10	 0.43461E-07	 0.57932E-11	 0.68749E-08	 0.43374E-15	 0.23344E-11	 0.23763E-08	 0.18268E-15	 0.19077E-23	 0.11702E-11	 0.11129E-08	 0.91552E-16	 0.13344E-23	 0.47759E-32	 0.66950E-12	 0.61402E-09	 0.52173E-16	 0.86906E-24	 0.46805E-32	 0.77456E-41	 0.41871E-12	 0.37581E-09	 0.32518E-16	 0.58079E-24	 0.37351E-32	 0.97600E-41	 0.88105E-50	 0.27925E-12	 0.24717E-09	 0.21630E-16	 0.40280E-24	 0.28569E-32	 0.91978E-41	 0.13559E-49	 0.74215E-59	 0.10000E+01	 0.43484E-07	 0.68807E-08	 0.23787E-08	 0.11140E-08	 0.61469E-09	 0.37623E-09	 0.24745E-09	 0.61862E-09	 0.10000E+01	 0.18381E-07	 0.10000E+01 
00749	 0.10000E+01	 0.44576E-10	 0.37643E-06	 0.11138E-10	 0.58479E-07	 0.35089E-13	 0.44227E-11	 0.20071E-07	 0.14749E-13	 0.14101E-20	 0.22013E-11	 0.93678E-08	 0.73846E-14	 0.98601E-21	 0.32032E-28	 0.12544E-11	 0.51590E-08	 0.42060E-14	 0.64208E-21	 0.31390E-28	 0.47092E-36	 0.78262E-12	 0.31539E-08	 0.26206E-14	 0.42906E-21	 0.25048E-28	 0.59336E-36	 0.48534E-44	 0.52113E-12	 0.20728E-08	 0.17428E-14	 0.29755E-21	 0.19158E-28	 0.55917E-36	 0.74693E-44	 0.37033E-52	 0.10000E+01	 0.37647E-06	 0.58490E-07	 0.20076E-07	 0.93700E-08	 0.51603E-08	 0.31547E-08	 0.20733E-08	 0.51833E-08	 0.10000E+01	 0.15188E-06	 0.10000E+01 
00999	 0.10000E+01	 0.64865E-10	 0.14149E-05	 0.15287E-10	 0.21390E-06	 0.55432E-12	 0.59337E-11	 0.72639E-07	 0.23224E-12	 0.90885E-19	 0.29209E-11	 0.33729E-07	 0.11609E-12	 0.63528E-19	 0.83173E-26	 0.16543E-11	 0.18522E-07	 0.66059E-13	 0.41360E-19	 0.81494E-26	 0.49188E-33	 0.10282E-11	 0.11304E-07	 0.41135E-13	 0.27635E-19	 0.65027E-26	 0.61975E-33	 0.20387E-40	 0.68298E-12	 0.74207E-08	 0.27346E-13	 0.19163E-19	 0.49733E-26	 0.58401E-33	 0.31374E-40	 0.62534E-48	 0.10000E+01	 0.14150E-05	 0.21392E-06	 0.72645E-07	 0.33732E-07	 0.18524E-07	 0.11305E-07	 0.74214E-08	 0.18554E-07	 0.10000E+01	 0.49114E-06	 0.10000E+01 
01249	 0.10000E+01	 0.81930E-10	 0.31106E-05	 0.17293E-10	 0.45276E-06	 0.31181E-11	 0.64553E-11	 0.15147E-06	 0.13001E-11	 0.12601E-17	 0.31190E-11	 0.69828E-07	 0.64830E-12	 0.88039E-18	 0.27865E-24	 0.17484E-11	 0.38193E-07	 0.36841E-12	 0.57304E-18	 0.27299E-24	 0.39735E-31	 0.10799E-11	 0.23252E-07	 0.22922E-12	 0.38282E-18	 0.21781E-24	 0.50060E-31	 0.39710E-38	 0.71436E-12	 0.15240E-07	 0.15230E-12	 0.26543E-18	 0.16658E-24	 0.47171E-31	 0.61108E-38	 0.29359E-45	 0.10000E+01	 0.31107E-05	 0.45278E-06	 0.15148E-06	 0.69832E-07	 0.38196E-07	 0.23253E-07	 0.15241E-07	 0.38102E-07	 0.10000E+01	 0.88803E-06	 0.10000E+01 
01499	 0.99999E+00	 0.10671E-09	 0.45027E-05	 0.19328E-10	 0.62633E-06	 0.78006E-11	 0.68208E-11	 0.20578E-06	 0.32343E-11	 0.52139E-17	 0.32078E-11	 0.94038E-07	 0.16083E-11	 0.36411E-17	 0.18628E-23	 0.17713E-11	 0.51185E-07	 0.91257E-12	 0.23693E-17	 0.18248E-23	 0.42793E-30	 0.10841E-11	 0.31069E-07	 0.56724E-12	 0.15825E-17	 0.14559E-23	 0.53908E-30	 0.68929E-37	 0.71283E-12	 0.20324E-07	 0.37665E-12	 0.10971E-17	 0.11134E-23	 0.50795E-30	 0.10607E-36	 0.82113E-44	 0.99999E+00	 0.45028E-05	 0.62636E-06	 0.20579E-06	 0.94043E-07	 0.51188E-07	 0.31071E-07	 0.20325E-07	 0.50812E-07	 0.10000E+01	 0.10327E-05	 0.10000E+01 
01749	 0.99999E+00	 0.13787E-09	 0.47503E-05	 0.22075E-10	 0.65237E-06	 0.91117E-11	 0.73705E-11	 0.21323E-06	 0.37724E-11	 0.66597E-17	 0.33703E-11	 0.97194E-07	 0.18746E-11	 0.46501E-17	 0.25857E-23	 0.18317E-11	 0.52828E-07	 0.10632E-11	 0.30257E-17	 0.25330E-23	 0.64499E-30	 0.11100E-11	 0.32038E-07	 0.66070E-12	 0.20209E-17	 0.20208E-23	 0.81252E-30	 0.11284E-36	 0.72516E-12	 0.20946E-07	 0.43864E-12	 0.14010E-17	 0.15454E-23	 0.76559E-30	 0.17363E-36	 0.14598E-43	 0.99999E+00	 0.47505E-05	 0.65241E-06	 0.21324E-06	 0.97199E-07	 0.52831E-07	 0.32040E-07	 0.20947E-07	 0.52368E-07	 0.10000E+01	 0.10244E-05	 0.10000E+01 
01999	 0.99999E+00	 0.14726E-09	 0.52908E-05	 0.20344E-10	 0.83147E-06	 0.49551E-11	 0.62761E-11	 0.28429E-06	 0.21219E-11	 0.19902E-17	 0.27498E-11	 0.13225E-06	 0.10716E-11	 0.13975E-17	 0.48150E-24	 0.14574E-11	 0.72675E-07	 0.61324E-12	 0.91218E-18	 0.47239E-24	 0.76740E-31	 0.86934E-12	 0.44364E-07	 0.38316E-12	 0.61042E-18	 0.37723E-24	 0.96736E-31	 0.86263E-38	 0.56197E-12	 0.29128E-07	 0.25529E-12	 0.42372E-18	 0.28866E-24	 0.91187E-31	 0.13278E-37	 0.71980E-45	 0.99999E+00	 0.52909E-05	 0.83149E-06	 0.28430E-06	 0.13226E-06	 0.72677E-07	 0.44366E-07	 0.29129E-07	 0.72821E-07	 0.10000E+01	 0.16996E-05	 0.10000E+01 
02249	 0.99998E+00	 0.12165E-09	 0.10418E-04	 0.15098E-10	 0.18193E-05	 0.11480E-10	 0.45419E-11	 0.63725E-06	 0.55488E-11	 0.21930E-17	 0.19829E-11	 0.29921E-06	 0.29502E-11	 0.17176E-17	 0.10813E-24	 0.10523E-11	 0.16518E-06	 0.17341E-11	 0.11876E-17	 0.11619E-24	 0.15877E-32	 0.62910E-12	 0.10109E-06	 0.11007E-11	 0.82237E-18	 0.97943E-25	 0.21698E-32	 0.59667E-41	 0.40750E-12	 0.66482E-07	 0.74075E-12	 0.58352E-18	 0.77599E-25	 0.21543E-32	 0.10023E-40	 0.14314E-49	 0.99998E+00	 0.10418E-04	 0.18193E-05	 0.63726E-06	 0.29922E-06	 0.16518E-06	 0.10110E-06	 0.66483E-07	 0.16621E-06	 0.10000E+01	 0.39157E-05	 0.10000E+01 
