tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59412E-11	 0.41949E-12	 0.15743E-11	 0.67110E-13	 0.38527E-25	 0.63993E-12	 0.23299E-13	 0.16244E-25	 0.15831E-38	 0.32216E-12	 0.10934E-13	 0.81456E-26	 0.11075E-38	 0.37157E-52	 0.18475E-12	 0.60401E-14	 0.46434E-26	 0.72140E-39	 0.36417E-52	 0.56557E-66	 0.11571E-12	 0.36994E-14	 0.28946E-26	 0.48215E-39	 0.29063E-52	 0.71268E-66	 0.60416E-80	 0.77242E-13	 0.24343E-14	 0.19257E-26	 0.33440E-39	 0.22230E-52	 0.67163E-66	 0.92981E-80	 0.47821E-94	 0.10000E+01	 0.63606E-11	 0.16414E-11	 0.66323E-12	 0.33309E-12	 0.19079E-12	 0.11941E-12	 0.79676E-13	 0.19919E-12	 0.10000E+01	-0.16539E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22436E-10	 0.92587E-10	 0.58113E-11	 0.14704E-10	 0.19358E-20	 0.23413E-11	 0.50904E-11	 0.81564E-21	 0.17933E-31	 0.11736E-11	 0.23856E-11	 0.40885E-21	 0.12544E-31	 0.94665E-43	 0.67141E-12	 0.13168E-11	 0.23302E-21	 0.81700E-32	 0.92776E-43	 0.32384E-54	 0.41990E-12	 0.80616E-12	 0.14524E-21	 0.54602E-32	 0.74039E-43	 0.40806E-54	 0.77708E-66	 0.28004E-12	 0.53030E-12	 0.96616E-22	 0.37869E-32	 0.56631E-43	 0.38456E-54	 0.11959E-65	 0.13810E-77	 0.10000E+01	 0.11502E-09	 0.20515E-10	 0.74316E-11	 0.35592E-11	 0.19882E-11	 0.12261E-11	 0.81035E-12	 0.20259E-11	 0.10000E+01	-0.15735E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.45918E-10	 0.18383E-08	 0.11435E-10	 0.28823E-09	 0.80530E-18	 0.45357E-11	 0.99287E-10	 0.33883E-18	 0.15385E-27	 0.22566E-11	 0.46421E-10	 0.16972E-18	 0.10760E-27	 0.16670E-37	 0.12856E-11	 0.25589E-10	 0.96695E-19	 0.70072E-28	 0.16336E-37	 0.11696E-47	 0.80196E-12	 0.15653E-10	 0.60256E-19	 0.46827E-28	 0.13037E-37	 0.14737E-47	 0.57537E-58	 0.53396E-12	 0.10291E-10	 0.40076E-19	 0.32475E-28	 0.99712E-38	 0.13888E-47	 0.88548E-58	 0.20959E-68	 0.10000E+01	 0.18842E-08	 0.29967E-09	 0.10382E-09	 0.48677E-10	 0.26875E-10	 0.16455E-10	 0.10825E-10	 0.27064E-10	 0.10000E+01	-0.80266E-09	 0.10000E+01 
0000999	 0.10000E+01	 0.71246E-10	 0.12604E-07	 0.16738E-10	 0.19384E-08	 0.41019E-16	 0.64855E-11	 0.66272E-09	 0.17217E-16	 0.56996E-25	 0.31900E-11	 0.30873E-09	 0.86143E-17	 0.39849E-25	 0.44513E-34	 0.18058E-11	 0.16985E-09	 0.49045E-17	 0.25947E-25	 0.43618E-34	 0.22485E-43	 0.11221E-11	 0.10377E-09	 0.30550E-17	 0.17338E-25	 0.34806E-34	 0.28331E-43	 0.79620E-53	 0.74523E-12	 0.68171E-10	 0.20314E-17	 0.12023E-25	 0.26621E-34	 0.26698E-43	 0.12253E-52	 0.20870E-62	 0.10000E+01	 0.12676E-07	 0.19552E-08	 0.66920E-09	 0.31192E-09	 0.17165E-09	 0.10489E-09	 0.68916E-10	 0.17229E-09	 0.10000E+01	 0.32603E-08	 0.10000E+01 
0001249	 0.10000E+01	 0.92728E-10	 0.44592E-07	 0.20082E-10	 0.66712E-08	 0.57443E-15	 0.75245E-11	 0.22564E-08	 0.24021E-15	 0.30765E-23	 0.36403E-11	 0.10457E-08	 0.11996E-15	 0.21502E-23	 0.91234E-32	 0.20418E-11	 0.57365E-09	 0.68228E-16	 0.13998E-23	 0.89391E-32	 0.17468E-40	 0.12615E-11	 0.34987E-09	 0.42472E-16	 0.93522E-24	 0.71327E-32	 0.22008E-40	 0.23443E-49	 0.83470E-12	 0.22958E-09	 0.28229E-16	 0.64849E-24	 0.54551E-32	 0.20739E-40	 0.36077E-49	 0.23284E-58	 0.10000E+01	 0.44684E-07	 0.66912E-08	 0.22639E-08	 0.10493E-08	 0.57570E-09	 0.35113E-09	 0.23042E-09	 0.57605E-09	 0.10000E+01	 0.13200E-07	 0.10000E+01 
0001499	 0.10000E+01	 0.10561E-09	 0.94480E-07	 0.20445E-10	 0.13615E-07	 0.29929E-14	 0.73007E-11	 0.45377E-08	 0.12451E-14	 0.38129E-22	 0.34479E-11	 0.20881E-08	 0.62018E-15	 0.26636E-22	 0.26324E-30	 0.19077E-11	 0.11410E-08	 0.35221E-15	 0.17336E-22	 0.25791E-30	 0.11699E-38	 0.11688E-11	 0.69424E-09	 0.21906E-15	 0.11580E-22	 0.20578E-30	 0.14739E-38	 0.36464E-47	 0.76909E-12	 0.45485E-09	 0.14551E-15	 0.80291E-23	 0.15738E-30	 0.13889E-38	 0.56113E-47	 0.84083E-56	 0.10000E+01	 0.94586E-07	 0.13636E-07	 0.45450E-08	 0.20916E-08	 0.11429E-08	 0.69540E-09	 0.45561E-09	 0.11390E-08	 0.10000E+01	 0.24400E-07	 0.10000E+01 
0001749	 0.10000E+01	 0.10775E-09	 0.12557E-06	 0.17831E-10	 0.17431E-07	 0.61193E-14	 0.59295E-11	 0.57240E-08	 0.25335E-14	 0.11583E-21	 0.26992E-11	 0.26151E-08	 0.12590E-14	 0.80877E-22	 0.11648E-29	 0.14622E-11	 0.14233E-08	 0.71404E-15	 0.52624E-22	 0.11411E-29	 0.75165E-38	 0.88417E-12	 0.86385E-09	 0.44373E-15	 0.35148E-22	 0.91042E-30	 0.94689E-38	 0.34038E-46	 0.57674E-12	 0.56507E-09	 0.29459E-15	 0.24367E-22	 0.69626E-30	 0.89220E-38	 0.52377E-46	 0.11402E-54	 0.10000E+01	 0.12568E-06	 0.17449E-07	 0.57299E-08	 0.26178E-08	 0.14247E-08	 0.86474E-09	 0.56565E-09	 0.14141E-08	 0.10000E+01	 0.27288E-07	 0.10000E+01 
0001999	 0.10000E+01	 0.99686E-10	 0.12242E-06	 0.13158E-10	 0.18326E-07	 0.39969E-14	 0.39071E-11	 0.61849E-08	 0.16739E-14	 0.55651E-22	 0.16723E-11	 0.28622E-08	 0.83651E-15	 0.38922E-22	 0.42933E-30	 0.87348E-12	 0.15687E-08	 0.47593E-15	 0.25348E-22	 0.42077E-30	 0.21421E-38	 0.51610E-12	 0.95613E-09	 0.29632E-15	 0.16940E-22	 0.33580E-30	 0.26990E-38	 0.75062E-47	 0.33147E-12	 0.62716E-09	 0.19698E-15	 0.11748E-22	 0.25685E-30	 0.25435E-38	 0.11552E-46	 0.19477E-55	 0.10000E+01	 0.12252E-06	 0.18339E-07	 0.61888E-08	 0.28638E-08	 0.15695E-08	 0.95665E-09	 0.62749E-09	 0.15687E-08	 0.10000E+01	 0.35525E-07	 0.10000E+01 
0002249	 0.10000E+01	 0.81732E-10	 0.23747E-06	 0.76029E-11	 0.43635E-07	 0.52737E-14	 0.18300E-11	 0.15604E-07	 0.25760E-14	 0.20932E-22	 0.68945E-12	 0.74015E-08	 0.13767E-14	 0.16450E-22	 0.22057E-31	 0.33216E-12	 0.41091E-08	 0.81150E-15	 0.11395E-22	 0.23729E-31	 0.72279E-41	 0.18602E-12	 0.25237E-08	 0.51600E-15	 0.79002E-23	 0.20016E-31	 0.98721E-41	 0.69817E-51	 0.11514E-12	 0.16634E-08	 0.34766E-15	 0.56099E-23	 0.15866E-31	 0.97977E-41	 0.11651E-50	 0.34464E-61	 0.10000E+01	 0.23755E-06	 0.43642E-07	 0.15606E-07	 0.74022E-08	 0.41094E-08	 0.25238E-08	 0.16635E-08	 0.41588E-08	 0.10000E+01	 0.11565E-06	 0.10000E+01 
