tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59412E-11	 0.15141E-12	 0.15743E-11	 0.24223E-13	 0.50192E-26	 0.63993E-12	 0.84095E-14	 0.21163E-26	 0.74443E-40	 0.32216E-12	 0.39466E-14	 0.10612E-26	 0.52080E-40	 0.63067E-54	 0.18475E-12	 0.21801E-14	 0.60494E-27	 0.33923E-40	 0.61811E-54	 0.34648E-68	 0.11571E-12	 0.13353E-14	 0.37711E-27	 0.22672E-40	 0.49329E-54	 0.43660E-68	 0.13359E-82	 0.77242E-13	 0.87862E-15	 0.25087E-27	 0.15725E-40	 0.37731E-54	 0.41146E-68	 0.20560E-82	 0.38167E-97	 0.10000E+01	 0.60926E-11	 0.15985E-11	 0.64834E-12	 0.32611E-12	 0.18693E-12	 0.11704E-12	 0.78121E-13	 0.19530E-12	 0.10000E+01	-0.16540E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22436E-10	 0.32771E-10	 0.58113E-11	 0.52043E-11	 0.24256E-21	 0.23413E-11	 0.18016E-11	 0.10220E-21	 0.79538E-33	 0.11736E-11	 0.84435E-12	 0.51229E-22	 0.55638E-33	 0.14863E-44	 0.67142E-12	 0.46606E-12	 0.29197E-22	 0.36238E-33	 0.14566E-44	 0.17998E-56	 0.41990E-12	 0.28532E-12	 0.18199E-22	 0.24218E-33	 0.11625E-44	 0.22679E-56	 0.15288E-68	 0.28004E-12	 0.18769E-12	 0.12106E-22	 0.16796E-33	 0.88914E-45	 0.21373E-56	 0.23528E-68	 0.96174E-81	 0.10000E+01	 0.55207E-10	 0.11016E-10	 0.41429E-11	 0.20179E-11	 0.11375E-11	 0.70522E-12	 0.46773E-12	 0.11693E-11	 0.10000E+01	-0.16019E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.45924E-10	 0.62824E-09	 0.11436E-10	 0.98484E-10	 0.94134E-19	 0.45362E-11	 0.33922E-10	 0.39606E-19	 0.61496E-29	 0.22568E-11	 0.15859E-10	 0.19839E-19	 0.43008E-29	 0.22783E-39	 0.12857E-11	 0.87422E-11	 0.11303E-19	 0.28008E-29	 0.22327E-39	 0.54655E-50	 0.80204E-12	 0.53475E-11	 0.70432E-20	 0.18717E-29	 0.17817E-39	 0.68867E-50	 0.91934E-61	 0.53401E-12	 0.35158E-11	 0.46844E-20	 0.12980E-29	 0.13628E-39	 0.64899E-50	 0.14148E-60	 0.11450E-71	 0.10000E+01	 0.67417E-09	 0.10992E-09	 0.38458E-10	 0.18116E-10	 0.10028E-10	 0.61496E-11	 0.40498E-11	 0.10125E-10	 0.10000E+01	-0.13280E-08	 0.10000E+01 
0000999	 0.10000E+01	 0.71314E-10	 0.40757E-08	 0.16752E-10	 0.62636E-09	 0.43011E-17	 0.64907E-11	 0.21409E-09	 0.18053E-17	 0.19362E-26	 0.31925E-11	 0.99719E-10	 0.90319E-18	 0.13537E-26	 0.48980E-36	 0.18073E-11	 0.54856E-10	 0.51422E-18	 0.88143E-27	 0.47995E-36	 0.80138E-46	 0.11230E-11	 0.33513E-10	 0.32030E-18	 0.58897E-27	 0.38299E-36	 0.10097E-45	 0.91911E-56	 0.74581E-12	 0.22016E-10	 0.21298E-18	 0.40843E-27	 0.29292E-36	 0.95153E-46	 0.14145E-55	 0.78031E-66	 0.10000E+01	 0.41470E-08	 0.64312E-09	 0.22058E-09	 0.10291E-09	 0.56664E-10	 0.34636E-10	 0.22762E-10	 0.56904E-10	 0.10000E+01	-0.36995E-10	 0.10000E+01 
0001249	 0.10000E+01	 0.93071E-10	 0.13245E-07	 0.20149E-10	 0.19781E-08	 0.51029E-16	 0.75488E-11	 0.66859E-09	 0.21337E-16	 0.81529E-25	 0.36519E-11	 0.30975E-09	 0.10655E-16	 0.56979E-25	 0.72102E-34	 0.20483E-11	 0.16989E-09	 0.60599E-17	 0.37093E-25	 0.70645E-34	 0.41167E-43	 0.12655E-11	 0.10360E-09	 0.37722E-17	 0.24783E-25	 0.56369E-34	 0.51867E-43	 0.16475E-52	 0.83734E-12	 0.67980E-10	 0.25072E-17	 0.17184E-25	 0.43111E-34	 0.48875E-43	 0.25354E-52	 0.48792E-62	 0.10000E+01	 0.13338E-07	 0.19983E-08	 0.67614E-09	 0.31341E-09	 0.17194E-09	 0.10487E-09	 0.68817E-10	 0.17204E-09	 0.10000E+01	 0.27361E-08	 0.10000E+01 
0001499	 0.10000E+01	 0.10651E-09	 0.24600E-07	 0.20609E-10	 0.35390E-08	 0.20433E-15	 0.73590E-11	 0.11786E-08	 0.85017E-16	 0.67927E-24	 0.34754E-11	 0.54216E-09	 0.42352E-16	 0.47451E-24	 0.12251E-32	 0.19229E-11	 0.29619E-09	 0.24054E-16	 0.30883E-24	 0.12002E-32	 0.14226E-41	 0.11782E-11	 0.18019E-09	 0.14961E-16	 0.20630E-24	 0.95759E-33	 0.17922E-41	 0.11582E-50	 0.77523E-12	 0.11805E-09	 0.99379E-17	 0.14303E-24	 0.73234E-33	 0.16887E-41	 0.17824E-50	 0.69766E-60	 0.10000E+01	 0.24707E-07	 0.35596E-08	 0.11860E-08	 0.54564E-09	 0.29811E-09	 0.18137E-09	 0.11882E-09	 0.29705E-09	 0.10000E+01	 0.50517E-08	 0.10000E+01 
0001749	 0.10000E+01	 0.10898E-09	 0.27276E-07	 0.18035E-10	 0.38822E-08	 0.26156E-15	 0.59985E-11	 0.12874E-08	 0.10869E-15	 0.99431E-24	 0.27310E-11	 0.59094E-09	 0.54107E-16	 0.69451E-24	 0.20391E-32	 0.14796E-11	 0.32246E-09	 0.30719E-16	 0.45198E-24	 0.19976E-32	 0.26903E-41	 0.89476E-12	 0.19603E-09	 0.19102E-16	 0.30191E-24	 0.15938E-32	 0.33893E-41	 0.24893E-50	 0.58367E-12	 0.12836E-09	 0.12687E-16	 0.20932E-24	 0.12189E-32	 0.31937E-41	 0.38306E-50	 0.17038E-59	 0.10000E+01	 0.27385E-07	 0.39002E-08	 0.12934E-08	 0.59367E-09	 0.32394E-09	 0.19693E-09	 0.12895E-09	 0.32237E-09	 0.10000E+01	 0.53668E-08	 0.10000E+01 
0001999	 0.10000E+01	 0.10001E-09	 0.30782E-07	 0.13204E-10	 0.54047E-08	 0.88945E-16	 0.39214E-11	 0.19183E-08	 0.40358E-16	 0.81782E-25	 0.16786E-11	 0.90785E-09	 0.20931E-16	 0.58450E-25	 0.54925E-34	 0.87683E-12	 0.50354E-09	 0.12151E-16	 0.38532E-25	 0.54041E-34	 0.27284E-43	 0.51811E-12	 0.30911E-09	 0.76579E-17	 0.25943E-25	 0.43232E-34	 0.34428E-43	 0.96857E-53	 0.33277E-12	 0.20369E-09	 0.51307E-17	 0.18080E-25	 0.33120E-34	 0.32475E-43	 0.14916E-52	 0.25644E-62	 0.10000E+01	 0.30882E-07	 0.54179E-08	 0.19222E-08	 0.90953E-09	 0.50442E-09	 0.30963E-09	 0.20402E-09	 0.51006E-09	 0.10000E+01	 0.13330E-07	 0.10000E+01 
0002249	 0.10000E+01	 0.80512E-10	 0.10911E-06	 0.74394E-11	 0.20239E-07	 0.15958E-14	 0.17813E-11	 0.72581E-08	 0.78121E-15	 0.53440E-23	 0.66865E-12	 0.34470E-08	 0.41777E-15	 0.42009E-23	 0.59468E-32	 0.32134E-12	 0.19149E-08	 0.24633E-15	 0.29104E-23	 0.63778E-32	 0.27665E-41	 0.17966E-12	 0.11765E-08	 0.15665E-15	 0.20177E-23	 0.53700E-32	 0.37427E-41	 0.62677E-51	 0.11107E-12	 0.77567E-09	 0.10555E-15	 0.14327E-23	 0.42516E-32	 0.36923E-41	 0.10215E-50	 0.77378E-61	 0.10000E+01	 0.10919E-06	 0.20247E-07	 0.72598E-08	 0.34476E-08	 0.19152E-08	 0.11767E-08	 0.77579E-09	 0.19395E-08	 0.10000E+01	 0.53843E-07	 0.10000E+01 
