tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59411E-11	 0.12429E-10	 0.15743E-11	 0.19883E-11	 0.33819E-22	 0.63993E-12	 0.69029E-12	 0.14259E-22	 0.41172E-34	 0.32216E-12	 0.32396E-12	 0.71502E-23	 0.28804E-34	 0.28631E-46	 0.18475E-12	 0.17895E-12	 0.40760E-23	 0.18762E-34	 0.28061E-46	 0.12912E-58	 0.11571E-12	 0.10961E-12	 0.25409E-23	 0.12539E-34	 0.22394E-46	 0.16270E-58	 0.40864E-71	 0.77242E-13	 0.72122E-13	 0.16903E-23	 0.86968E-35	 0.17129E-46	 0.15333E-58	 0.62890E-71	 0.95832E-84	 0.10000E+01	 0.18370E-10	 0.35626E-11	 0.13302E-11	 0.64612E-12	 0.36370E-12	 0.22531E-12	 0.14936E-12	 0.37341E-12	 0.10000E+01	-0.16478E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22430E-10	 0.27392E-08	 0.58099E-11	 0.43502E-09	 0.16944E-17	 0.23407E-11	 0.15060E-09	 0.71393E-18	 0.46438E-27	 0.11733E-11	 0.70580E-10	 0.35787E-18	 0.32484E-27	 0.72528E-37	 0.67127E-12	 0.38959E-10	 0.20396E-18	 0.21157E-27	 0.71080E-37	 0.73404E-47	 0.41981E-12	 0.23850E-10	 0.12713E-18	 0.14140E-27	 0.56725E-37	 0.92495E-47	 0.52112E-57	 0.27998E-12	 0.15689E-10	 0.84567E-19	 0.98065E-28	 0.43388E-37	 0.87167E-47	 0.80200E-57	 0.27400E-67	 0.10000E+01	 0.27616E-08	 0.44083E-09	 0.15294E-09	 0.71753E-10	 0.39630E-10	 0.24270E-10	 0.15969E-10	 0.39923E-10	 0.10000E+01	-0.31767E-09	 0.10000E+01 
0000749	 0.10000E+01	 0.45664E-10	 0.54260E-07	 0.11380E-10	 0.85074E-08	 0.70161E-15	 0.45150E-11	 0.29305E-08	 0.29520E-15	 0.39565E-23	 0.22464E-11	 0.13701E-08	 0.14787E-15	 0.27670E-23	 0.12654E-31	 0.12799E-11	 0.75528E-09	 0.84244E-16	 0.18020E-23	 0.12401E-31	 0.26205E-40	 0.79842E-12	 0.46200E-09	 0.52497E-16	 0.12042E-23	 0.98958E-32	 0.33019E-40	 0.38052E-49	 0.53161E-12	 0.30375E-09	 0.34916E-16	 0.83514E-24	 0.75689E-32	 0.31116E-40	 0.58561E-49	 0.40913E-58	 0.10000E+01	 0.54305E-07	 0.85188E-08	 0.29350E-08	 0.13724E-08	 0.75656E-09	 0.46280E-09	 0.30429E-09	 0.76071E-09	 0.10000E+01	 0.21937E-07	 0.10000E+01 
0000999	 0.10000E+01	 0.68548E-10	 0.37085E-06	 0.16174E-10	 0.57031E-07	 0.35516E-13	 0.62744E-11	 0.19498E-07	 0.14907E-13	 0.14521E-20	 0.30877E-11	 0.90829E-08	 0.74586E-14	 0.10153E-20	 0.33372E-28	 0.17484E-11	 0.49969E-08	 0.42465E-14	 0.66109E-21	 0.32701E-28	 0.49604E-36	 0.10866E-11	 0.30529E-08	 0.26451E-14	 0.44174E-21	 0.26095E-28	 0.62501E-36	 0.51686E-44	 0.72170E-12	 0.20056E-08	 0.17588E-14	 0.30633E-21	 0.19958E-28	 0.58898E-36	 0.79541E-44	 0.39866E-52	 0.10000E+01	 0.37092E-06	 0.57047E-07	 0.19504E-07	 0.90860E-08	 0.49987E-08	 0.30540E-08	 0.20063E-08	 0.50158E-08	 0.10000E+01	 0.14141E-06	 0.10000E+01 
0001249	 0.10000E+01	 0.81067E-10	 0.13070E-05	 0.17697E-10	 0.19552E-06	 0.49371E-12	 0.66451E-11	 0.66126E-07	 0.20646E-12	 0.77526E-19	 0.32176E-11	 0.30646E-07	 0.10310E-12	 0.54183E-19	 0.67404E-26	 0.18054E-11	 0.16811E-07	 0.58640E-13	 0.35273E-19	 0.66042E-26	 0.37835E-33	 0.11158E-11	 0.10253E-07	 0.36504E-13	 0.23567E-19	 0.52696E-26	 0.47670E-33	 0.14887E-40	 0.73838E-12	 0.67280E-08	 0.24262E-13	 0.16342E-19	 0.40302E-26	 0.44920E-33	 0.22910E-40	 0.43350E-48	 0.10000E+01	 0.13071E-05	 0.19553E-06	 0.66133E-07	 0.30649E-07	 0.16813E-07	 0.10254E-07	 0.67288E-08	 0.16822E-07	 0.10000E+01	 0.43233E-06	 0.10000E+01 
0001499	 0.10000E+01	 0.82298E-10	 0.27585E-05	 0.15728E-10	 0.39744E-06	 0.25531E-11	 0.55942E-11	 0.13245E-06	 0.10621E-11	 0.95009E-18	 0.26365E-11	 0.60949E-07	 0.52904E-12	 0.66371E-18	 0.19159E-24	 0.14570E-11	 0.33304E-07	 0.30045E-12	 0.43196E-18	 0.18771E-24	 0.24871E-31	 0.89199E-12	 0.20263E-07	 0.18687E-12	 0.28855E-18	 0.14977E-24	 0.31333E-31	 0.22641E-38	 0.58663E-12	 0.13276E-07	 0.12413E-12	 0.20006E-18	 0.11454E-24	 0.29524E-31	 0.34842E-38	 0.15249E-45	 0.10000E+01	 0.27586E-05	 0.39746E-06	 0.13246E-06	 0.60952E-07	 0.33305E-07	 0.20264E-07	 0.13276E-07	 0.33191E-07	 0.10000E+01	 0.75759E-06	 0.10000E+01 
0001749	 0.99999E+00	 0.89015E-10	 0.36569E-05	 0.14058E-10	 0.50756E-06	 0.51937E-11	 0.46116E-11	 0.16666E-06	 0.21503E-11	 0.28640E-17	 0.20859E-11	 0.76138E-07	 0.10685E-11	 0.19999E-17	 0.83911E-24	 0.11260E-11	 0.41437E-07	 0.60604E-12	 0.13012E-17	 0.82204E-24	 0.15776E-30	 0.67940E-12	 0.25150E-07	 0.37662E-12	 0.86911E-18	 0.65587E-24	 0.19874E-30	 0.20813E-37	 0.44254E-12	 0.16451E-07	 0.25003E-12	 0.60252E-18	 0.50159E-24	 0.18726E-30	 0.32027E-37	 0.20312E-44	 0.99999E+00	 0.36570E-05	 0.50758E-06	 0.16666E-06	 0.76141E-07	 0.41439E-07	 0.25151E-07	 0.16452E-07	 0.41130E-07	 0.10000E+01	 0.84006E-06	 0.10000E+01 
0001999	 0.99999E+00	 0.10747E-09	 0.35679E-05	 0.14278E-10	 0.53356E-06	 0.34126E-11	 0.42968E-11	 0.18001E-06	 0.14290E-11	 0.13903E-17	 0.18561E-11	 0.83288E-07	 0.71405E-12	 0.97235E-18	 0.31365E-24	 0.97533E-12	 0.45643E-07	 0.40624E-12	 0.63324E-18	 0.30740E-24	 0.45757E-31	 0.57862E-12	 0.27819E-07	 0.25293E-12	 0.42318E-18	 0.24532E-24	 0.57655E-31	 0.46882E-38	 0.37267E-12	 0.18247E-07	 0.16812E-12	 0.29348E-18	 0.18764E-24	 0.54333E-31	 0.72150E-38	 0.35569E-45	 0.99999E+00	 0.35680E-05	 0.53358E-06	 0.18002E-06	 0.83291E-07	 0.45645E-07	 0.27820E-07	 0.18247E-07	 0.45618E-07	 0.10000E+01	 0.10771E-05	 0.10000E+01 
0002249	 0.99999E+00	 0.11702E-09	 0.68330E-05	 0.13968E-10	 0.12534E-05	 0.43307E-11	 0.40130E-11	 0.44798E-06	 0.21141E-11	 0.48432E-18	 0.16958E-11	 0.21244E-06	 0.11296E-11	 0.38056E-18	 0.14071E-25	 0.88065E-12	 0.11793E-06	 0.66575E-12	 0.26361E-18	 0.15145E-25	 0.12031E-33	 0.51881E-12	 0.72420E-07	 0.42329E-12	 0.18275E-18	 0.12779E-25	 0.16472E-33	 0.24626E-42	 0.33266E-12	 0.47731E-07	 0.28519E-12	 0.12977E-18	 0.10132E-25	 0.16372E-33	 0.41583E-42	 0.45000E-51	 0.99999E+00	 0.68331E-05	 0.12534E-05	 0.44799E-06	 0.21244E-06	 0.11793E-06	 0.72421E-07	 0.47732E-07	 0.11933E-06	 0.10000E+01	 0.33520E-05	 0.10000E+01 
