tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59411E-11	 0.19912E-09	 0.15742E-11	 0.31824E-10	 0.87161E-20	 0.63992E-12	 0.11044E-10	 0.36748E-20	 0.17047E-30	 0.32215E-12	 0.51822E-11	 0.18426E-20	 0.11926E-30	 0.19038E-41	 0.18474E-12	 0.28624E-11	 0.10503E-20	 0.77679E-31	 0.18659E-41	 0.13785E-52	 0.11571E-12	 0.17530E-11	 0.65475E-21	 0.51917E-31	 0.14891E-41	 0.17371E-52	 0.70040E-64	 0.77241E-13	 0.11535E-11	 0.43557E-21	 0.36007E-31	 0.11390E-41	 0.16370E-52	 0.10779E-63	 0.26363E-75	 0.10000E+01	 0.20506E-09	 0.33398E-10	 0.11684E-10	 0.55043E-11	 0.30471E-11	 0.18687E-11	 0.12307E-11	 0.30768E-11	 0.10000E+01	-0.15546E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22416E-10	 0.10865E-07	 0.58067E-11	 0.17187E-08	 0.27108E-16	 0.23395E-11	 0.59408E-09	 0.11417E-16	 0.29808E-25	 0.11727E-11	 0.27821E-09	 0.57220E-17	 0.20849E-25	 0.18656E-34	 0.67093E-12	 0.15351E-09	 0.32608E-17	 0.13579E-25	 0.18283E-34	 0.75641E-44	 0.41960E-12	 0.93952E-10	 0.20323E-17	 0.90749E-26	 0.14590E-34	 0.95313E-44	 0.21510E-53	 0.27985E-12	 0.61793E-10	 0.13519E-17	 0.62937E-26	 0.11160E-34	 0.89822E-44	 0.33104E-53	 0.45297E-63	 0.10000E+01	 0.10888E-07	 0.17245E-08	 0.59642E-09	 0.27939E-09	 0.15418E-09	 0.94371E-10	 0.62073E-10	 0.15518E-09	 0.10000E+01	 0.33822E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.45564E-10	 0.94108E-07	 0.11359E-10	 0.14620E-07	 0.21931E-14	 0.45069E-11	 0.50178E-08	 0.92183E-15	 0.22033E-22	 0.22425E-11	 0.23419E-08	 0.46154E-15	 0.15406E-22	 0.12513E-30	 0.12777E-11	 0.12897E-08	 0.26288E-15	 0.10032E-22	 0.12262E-30	 0.45988E-39	 0.79704E-12	 0.78848E-09	 0.16379E-15	 0.67041E-23	 0.97846E-31	 0.57946E-39	 0.11849E-47	 0.53070E-12	 0.51820E-09	 0.10892E-15	 0.46492E-23	 0.74837E-31	 0.54607E-39	 0.18236E-47	 0.22603E-56	 0.10000E+01	 0.94153E-07	 0.14631E-07	 0.50223E-08	 0.23442E-08	 0.12910E-08	 0.78927E-09	 0.51873E-09	 0.12968E-08	 0.10000E+01	 0.36771E-07	 0.10000E+01 
0000999	 0.10000E+01	 0.69305E-10	 0.35373E-06	 0.16333E-10	 0.53476E-07	 0.34646E-13	 0.63344E-11	 0.18160E-07	 0.14515E-13	 0.14201E-20	 0.31168E-11	 0.84322E-08	 0.72555E-14	 0.99264E-21	 0.32490E-28	 0.17648E-11	 0.46306E-08	 0.41287E-14	 0.64626E-21	 0.31834E-28	 0.48037E-36	 0.10967E-11	 0.28260E-08	 0.25710E-14	 0.43180E-21	 0.25402E-28	 0.60524E-36	 0.49773E-44	 0.72842E-12	 0.18552E-08	 0.17091E-14	 0.29942E-21	 0.19427E-28	 0.57034E-36	 0.76598E-44	 0.38169E-52	 0.10000E+01	 0.35380E-06	 0.53493E-07	 0.18166E-07	 0.84353E-08	 0.46324E-08	 0.28271E-08	 0.18559E-08	 0.46398E-08	 0.10000E+01	 0.12158E-06	 0.10000E+01 
0001249	 0.10000E+01	 0.87944E-10	 0.77766E-06	 0.19125E-10	 0.11319E-06	 0.19489E-12	 0.71741E-11	 0.37868E-07	 0.81256E-13	 0.19689E-19	 0.34725E-11	 0.17457E-07	 0.40519E-13	 0.13757E-19	 0.10885E-26	 0.19481E-11	 0.95484E-08	 0.23026E-13	 0.89540E-20	 0.10664E-26	 0.38805E-34	 0.12039E-11	 0.58130E-08	 0.14327E-13	 0.59817E-20	 0.85087E-27	 0.48889E-34	 0.96954E-42	 0.79661E-12	 0.38100E-08	 0.95190E-14	 0.41475E-20	 0.65073E-27	 0.46068E-34	 0.14920E-41	 0.17921E-49	 0.10000E+01	 0.77775E-06	 0.11321E-06	 0.37875E-07	 0.17461E-07	 0.95503E-08	 0.58143E-08	 0.38108E-08	 0.95271E-08	 0.10000E+01	 0.22079E-06	 0.10000E+01 
0001499	 0.10000E+01	 0.10047E-09	 0.11257E-05	 0.19483E-10	 0.15658E-06	 0.48756E-12	 0.69617E-11	 0.51446E-07	 0.20215E-12	 0.81472E-19	 0.32886E-11	 0.23509E-07	 0.10052E-12	 0.56895E-19	 0.72771E-26	 0.18198E-11	 0.12796E-07	 0.57037E-13	 0.37022E-19	 0.71287E-26	 0.41793E-33	 0.11151E-11	 0.77672E-08	 0.35454E-13	 0.24728E-19	 0.56875E-26	 0.52649E-33	 0.16830E-40	 0.73376E-12	 0.50810E-08	 0.23542E-13	 0.17144E-19	 0.43495E-26	 0.49609E-33	 0.25898E-40	 0.50124E-48	 0.10000E+01	 0.11258E-05	 0.15660E-06	 0.51454E-07	 0.23513E-07	 0.12798E-07	 0.77684E-08	 0.50817E-08	 0.12704E-07	 0.10000E+01	 0.25695E-06	 0.10000E+01 
0001749	 0.10000E+01	 0.10893E-09	 0.11876E-05	 0.18078E-10	 0.16309E-06	 0.56950E-12	 0.60257E-11	 0.53308E-07	 0.23578E-12	 0.10406E-18	 0.27467E-11	 0.24298E-07	 0.11717E-12	 0.72662E-19	 0.10101E-25	 0.14892E-11	 0.13207E-07	 0.66452E-13	 0.47279E-19	 0.98951E-26	 0.62994E-33	 0.90095E-12	 0.80096E-08	 0.41295E-13	 0.31578E-19	 0.78945E-26	 0.79355E-33	 0.27551E-40	 0.58789E-12	 0.52365E-08	 0.27416E-13	 0.21892E-19	 0.60372E-26	 0.74771E-33	 0.42395E-40	 0.89109E-48	 0.10000E+01	 0.11877E-05	 0.16311E-06	 0.53314E-07	 0.24301E-07	 0.13209E-07	 0.80105E-08	 0.52371E-08	 0.13093E-07	 0.10000E+01	 0.25486E-06	 0.10000E+01 
0001999	 0.10000E+01	 0.10900E-09	 0.13227E-05	 0.14619E-10	 0.20787E-06	 0.30970E-12	 0.43898E-11	 0.71072E-07	 0.13262E-12	 0.31099E-19	 0.18916E-11	 0.33063E-07	 0.66978E-13	 0.21837E-19	 0.18809E-26	 0.99217E-12	 0.18169E-07	 0.38328E-13	 0.14253E-19	 0.18454E-26	 0.74946E-34	 0.58784E-12	 0.11091E-07	 0.23948E-13	 0.95382E-20	 0.14736E-26	 0.94475E-34	 0.21062E-41	 0.37824E-12	 0.72820E-08	 0.15956E-13	 0.66208E-20	 0.11276E-26	 0.89056E-34	 0.32420E-41	 0.43937E-49	 0.10000E+01	 0.13228E-05	 0.20788E-06	 0.71077E-07	 0.33065E-07	 0.18170E-07	 0.11092E-07	 0.72824E-08	 0.18206E-07	 0.10000E+01	 0.42366E-06	 0.10000E+01 
0002249	 0.10000E+01	 0.86699E-10	 0.26046E-05	 0.83299E-11	 0.45483E-06	 0.71753E-12	 0.20709E-11	 0.15932E-06	 0.34680E-12	 0.34266E-19	 0.79972E-12	 0.74805E-07	 0.18439E-12	 0.26837E-19	 0.42239E-27	 0.39219E-12	 0.41295E-07	 0.10838E-12	 0.18556E-19	 0.45388E-27	 0.15505E-35	 0.22246E-12	 0.25274E-07	 0.68793E-13	 0.12850E-19	 0.38259E-27	 0.21190E-35	 0.14567E-44	 0.13897E-12	 0.16621E-07	 0.46297E-13	 0.91176E-20	 0.30312E-27	 0.21038E-35	 0.24471E-44	 0.87366E-54	 0.10000E+01	 0.26047E-05	 0.45484E-06	 0.15932E-06	 0.74806E-07	 0.41295E-07	 0.25274E-07	 0.16621E-07	 0.41552E-07	 0.10000E+01	 0.97768E-06	 0.10000E+01 
