tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59412E-11	 0.39335E-11	 0.15743E-11	 0.62928E-12	 0.33874E-23	 0.63993E-12	 0.21847E-12	 0.14283E-23	 0.13052E-35	 0.32216E-12	 0.10253E-12	 0.71620E-24	 0.91311E-36	 0.28725E-48	 0.18475E-12	 0.56637E-13	 0.40827E-24	 0.59476E-36	 0.28153E-48	 0.40998E-61	 0.11571E-12	 0.34689E-13	 0.25451E-24	 0.39751E-36	 0.22468E-48	 0.51662E-61	 0.41066E-74	 0.77242E-13	 0.22826E-13	 0.16931E-24	 0.27570E-36	 0.17186E-48	 0.48687E-61	 0.63201E-74	 0.30480E-87	 0.10000E+01	 0.98746E-11	 0.22035E-11	 0.85840E-12	 0.42469E-12	 0.24138E-12	 0.15040E-12	 0.10007E-12	 0.25017E-12	 0.10000E+01	-0.16521E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22434E-10	 0.86759E-09	 0.58109E-11	 0.13779E-09	 0.16998E-18	 0.23411E-11	 0.47700E-10	 0.71620E-19	 0.14755E-28	 0.11735E-11	 0.22355E-10	 0.35900E-19	 0.10321E-28	 0.72989E-39	 0.67137E-12	 0.12339E-10	 0.20461E-19	 0.67224E-29	 0.71533E-39	 0.23397E-49	 0.41988E-12	 0.75541E-11	 0.12753E-19	 0.44927E-29	 0.57086E-39	 0.29482E-49	 0.52610E-60	 0.28003E-12	 0.49692E-11	 0.84836E-20	 0.31159E-29	 0.43664E-39	 0.27784E-49	 0.80967E-60	 0.87614E-71	 0.10000E+01	 0.89003E-09	 0.14360E-09	 0.50041E-10	 0.23528E-10	 0.13011E-10	 0.79740E-11	 0.52493E-11	 0.13123E-10	 0.10000E+01	-0.12058E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.45843E-10	 0.17207E-07	 0.11419E-10	 0.26980E-08	 0.70560E-16	 0.45296E-11	 0.92936E-09	 0.29688E-16	 0.12618E-24	 0.22536E-11	 0.43451E-09	 0.14871E-16	 0.88248E-25	 0.12798E-33	 0.12839E-11	 0.23952E-09	 0.84723E-17	 0.57470E-25	 0.12542E-33	 0.84047E-43	 0.80092E-12	 0.14652E-09	 0.52795E-17	 0.38406E-25	 0.10008E-33	 0.10590E-42	 0.38703E-52	 0.53327E-12	 0.96331E-10	 0.35114E-17	 0.26635E-25	 0.76551E-34	 0.99801E-43	 0.59564E-52	 0.13197E-61	 0.10000E+01	 0.17253E-07	 0.27094E-08	 0.93389E-09	 0.43676E-09	 0.24081E-09	 0.14732E-09	 0.96864E-10	 0.24216E-09	 0.10000E+01	 0.58646E-08	 0.10000E+01 
0000999	 0.10000E+01	 0.70426E-10	 0.11781E-06	 0.16569E-10	 0.18117E-07	 0.35837E-14	 0.64223E-11	 0.61940E-08	 0.15042E-14	 0.46544E-22	 0.31593E-11	 0.28855E-08	 0.75260E-15	 0.32542E-22	 0.33978E-30	 0.17887E-11	 0.15874E-08	 0.42849E-15	 0.21189E-22	 0.33294E-30	 0.16043E-38	 0.11115E-11	 0.96985E-09	 0.26691E-15	 0.14159E-22	 0.26568E-30	 0.20214E-38	 0.53098E-47	 0.73820E-12	 0.63714E-09	 0.17747E-15	 0.98186E-23	 0.20320E-30	 0.19048E-38	 0.81715E-47	 0.13009E-55	 0.10000E+01	 0.11788E-06	 0.18134E-07	 0.62004E-08	 0.28886E-08	 0.15892E-08	 0.97097E-09	 0.63788E-09	 0.15947E-08	 0.10000E+01	 0.43836E-07	 0.10000E+01 
0001249	 0.10000E+01	 0.88905E-10	 0.41605E-06	 0.19327E-10	 0.62240E-07	 0.50015E-13	 0.72482E-11	 0.21051E-07	 0.20915E-13	 0.24996E-20	 0.35078E-11	 0.97559E-08	 0.10445E-13	 0.17470E-20	 0.69168E-28	 0.19678E-11	 0.53518E-08	 0.59405E-14	 0.11373E-20	 0.67771E-28	 0.12357E-35	 0.12160E-11	 0.32640E-08	 0.36980E-14	 0.75984E-21	 0.54076E-28	 0.15569E-35	 0.15475E-43	 0.80461E-12	 0.21419E-08	 0.24578E-14	 0.52688E-21	 0.41357E-28	 0.14671E-35	 0.23815E-43	 0.14342E-51	 0.10000E+01	 0.41613E-06	 0.62259E-07	 0.21058E-07	 0.97594E-08	 0.53538E-08	 0.32653E-08	 0.21427E-08	 0.53567E-08	 0.10000E+01	 0.13657E-06	 0.10000E+01 
0001499	 0.10000E+01	 0.96647E-10	 0.87992E-06	 0.18774E-10	 0.12679E-06	 0.25968E-12	 0.67058E-11	 0.42256E-07	 0.10803E-12	 0.30818E-19	 0.31667E-11	 0.19445E-07	 0.53810E-13	 0.21529E-19	 0.19819E-26	 0.17520E-11	 0.10625E-07	 0.30560E-13	 0.14011E-19	 0.19417E-26	 0.82049E-34	 0.10733E-11	 0.64646E-08	 0.19007E-13	 0.93598E-20	 0.15493E-26	 0.10337E-33	 0.23821E-41	 0.70622E-12	 0.42354E-08	 0.12625E-13	 0.64894E-20	 0.11849E-26	 0.97402E-34	 0.36657E-41	 0.51167E-49	 0.10000E+01	 0.88001E-06	 0.12681E-06	 0.42263E-07	 0.19448E-07	 0.10627E-07	 0.64657E-08	 0.42362E-08	 0.10590E-07	 0.10000E+01	 0.24068E-06	 0.10000E+01 
0001749	 0.10000E+01	 0.97859E-10	 0.11681E-05	 0.16137E-10	 0.16214E-06	 0.52970E-12	 0.53510E-11	 0.53240E-07	 0.21931E-12	 0.93283E-19	 0.24317E-11	 0.24323E-07	 0.10898E-12	 0.65136E-19	 0.87279E-26	 0.13159E-11	 0.13238E-07	 0.61809E-13	 0.42382E-19	 0.85504E-26	 0.52403E-33	 0.79519E-12	 0.80347E-08	 0.38410E-13	 0.28307E-19	 0.68220E-26	 0.66015E-33	 0.22079E-40	 0.51846E-12	 0.52557E-08	 0.25501E-13	 0.19624E-19	 0.52172E-26	 0.62202E-33	 0.33974E-40	 0.68812E-48	 0.10000E+01	 0.11682E-05	 0.16216E-06	 0.53246E-07	 0.24326E-07	 0.13239E-07	 0.80355E-08	 0.52562E-08	 0.13141E-07	 0.10000E+01	 0.26735E-06	 0.10000E+01 
0001999	 0.10000E+01	 0.99448E-10	 0.11392E-05	 0.13154E-10	 0.17045E-06	 0.34694E-12	 0.39134E-11	 0.57517E-07	 0.14529E-12	 0.45034E-19	 0.16770E-11	 0.26615E-07	 0.72603E-13	 0.31497E-19	 0.32380E-26	 0.87659E-12	 0.14586E-07	 0.41306E-13	 0.20512E-19	 0.31735E-26	 0.15057E-33	 0.51821E-12	 0.88904E-08	 0.25718E-13	 0.13708E-19	 0.25326E-26	 0.18972E-33	 0.49171E-41	 0.33294E-12	 0.58313E-08	 0.17095E-13	 0.95066E-20	 0.19372E-26	 0.17878E-33	 0.75673E-41	 0.11891E-48	 0.10000E+01	 0.11393E-05	 0.17046E-06	 0.57522E-07	 0.26617E-07	 0.14587E-07	 0.88909E-08	 0.58317E-08	 0.14579E-07	 0.10000E+01	 0.34358E-06	 0.10000E+01 
0002249	 0.10000E+01	 0.90253E-10	 0.21967E-05	 0.90224E-11	 0.40331E-06	 0.44954E-12	 0.22946E-11	 0.14419E-06	 0.21952E-12	 0.16345E-19	 0.89768E-12	 0.68388E-07	 0.11731E-12	 0.12844E-19	 0.15622E-27	 0.44366E-12	 0.37965E-07	 0.69143E-13	 0.88974E-20	 0.16810E-27	 0.45315E-36	 0.25289E-12	 0.23316E-07	 0.43963E-13	 0.61683E-20	 0.14182E-27	 0.61958E-36	 0.35615E-45	 0.15850E-12	 0.15367E-07	 0.29621E-13	 0.43800E-20	 0.11243E-27	 0.61532E-36	 0.59713E-45	 0.17072E-54	 0.10000E+01	 0.21968E-05	 0.40332E-06	 0.14420E-06	 0.68389E-07	 0.37965E-07	 0.23316E-07	 0.15368E-07	 0.38419E-07	 0.10000E+01	 0.10802E-05	 0.10000E+01 
