tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.58963E-11	 0.10806E-06	 0.15634E-11	 0.17271E-07	 0.25671E-14	 0.63566E-12	 0.59938E-08	 0.10823E-14	 0.27247E-22	 0.32004E-12	 0.28124E-08	 0.54268E-15	 0.19062E-22	 0.16514E-30	 0.18355E-12	 0.15534E-08	 0.30935E-15	 0.12416E-22	 0.16185E-30	 0.64894E-39	 0.11496E-12	 0.95137E-09	 0.19284E-15	 0.82982E-23	 0.12917E-30	 0.81773E-39	 0.17894E-47	 0.76744E-13	 0.62599E-09	 0.12829E-15	 0.57553E-23	 0.98799E-31	 0.77064E-39	 0.27538E-47	 0.36551E-56	 0.10000E+01	 0.10807E-06	 0.17272E-07	 0.59944E-08	 0.28127E-08	 0.15536E-08	 0.95149E-09	 0.62607E-09	 0.15652E-08	 0.10000E+01	 0.52339E-07	 0.10000E+01 
0000499	 0.99999E+00	 0.42437E-10	 0.60012E-05	 0.75758E-11	 0.94936E-06	 0.82685E-11	 0.27912E-11	 0.32815E-06	 0.34825E-11	 0.50211E-17	 0.13501E-11	 0.15368E-06	 0.17453E-11	 0.35121E-17	 0.17355E-23	 0.75862E-12	 0.84794E-07	 0.99462E-12	 0.22874E-17	 0.17009E-23	 0.38862E-30	 0.46953E-12	 0.51897E-07	 0.61991E-12	 0.15287E-17	 0.13573E-23	 0.48969E-30	 0.61033E-37	 0.31108E-12	 0.34133E-07	 0.41235E-12	 0.10602E-17	 0.10382E-23	 0.46148E-30	 0.93930E-37	 0.70983E-44	 0.99999E+00	 0.60013E-05	 0.94937E-06	 0.32816E-06	 0.15368E-06	 0.84796E-07	 0.51899E-07	 0.34134E-07	 0.85335E-07	 0.10000E+01	 0.27610E-05	 0.10000E+01 
0000749	 0.99991E+00	 0.26233E-08	 0.53609E-04	 0.34735E-09	 0.83315E-05	 0.71106E-09	 0.11341E-09	 0.28599E-05	 0.29891E-09	 0.40673E-14	 0.51766E-10	 0.13349E-05	 0.14966E-09	 0.28442E-14	 0.13152E-19	 0.28173E-10	 0.73517E-06	 0.85245E-10	 0.18521E-14	 0.12888E-19	 0.27523E-25	 0.17102E-10	 0.44945E-06	 0.53113E-10	 0.12377E-14	 0.10285E-19	 0.34680E-25	 0.40378E-31	 0.11188E-10	 0.29539E-06	 0.35322E-10	 0.85833E-15	 0.78664E-20	 0.32681E-25	 0.62141E-31	 0.43856E-37	 0.99991E+00	 0.53612E-04	 0.83326E-05	 0.28604E-05	 0.13351E-05	 0.73528E-06	 0.44952E-06	 0.29544E-06	 0.73859E-06	 0.99998E+00	 0.21906E-04	 0.10000E+01 
0000999	 0.99966E+00	 0.48623E-07	 0.21117E-03	 0.65476E-08	 0.31971E-04	 0.12317E-07	 0.21507E-08	 0.10862E-04	 0.51619E-08	 0.30097E-12	 0.98446E-09	 0.50446E-05	 0.25806E-08	 0.21042E-12	 0.41053E-17	 0.53659E-09	 0.27706E-05	 0.14686E-08	 0.13701E-12	 0.40229E-17	 0.36188E-22	 0.32602E-09	 0.16910E-05	 0.91454E-09	 0.91546E-13	 0.32102E-17	 0.45599E-22	 0.22356E-27	 0.21342E-09	 0.11101E-05	 0.60799E-09	 0.63483E-13	 0.24553E-17	 0.42972E-22	 0.34406E-27	 0.10221E-32	 0.99966E+00	 0.21122E-03	 0.31990E-04	 0.10869E-04	 0.50481E-05	 0.27726E-05	 0.16922E-05	 0.11109E-05	 0.27774E-05	 0.99992E+00	 0.74089E-04	 0.10000E+01 
0001249	 0.99923E+00	 0.32679E-06	 0.49662E-03	 0.43979E-07	 0.72526E-04	 0.79129E-07	 0.14430E-07	 0.24289E-04	 0.33016E-07	 0.50970E-11	 0.66007E-08	 0.11203E-04	 0.16469E-07	 0.35628E-11	 0.17960E-15	 0.35963E-08	 0.61291E-05	 0.93603E-08	 0.23195E-11	 0.17600E-15	 0.40803E-20	 0.21845E-08	 0.37320E-05	 0.58243E-08	 0.15498E-11	 0.14045E-15	 0.51417E-20	 0.64976E-25	 0.14297E-08	 0.24463E-05	 0.38701E-08	 0.10746E-11	 0.10743E-15	 0.48456E-20	 0.10000E-24	 0.76547E-30	 0.99923E+00	 0.49695E-03	 0.72649E-04	 0.24337E-04	 0.11226E-04	 0.61421E-05	 0.37400E-05	 0.24516E-05	 0.61290E-05	 0.99985E+00	 0.14449E-03	 0.10000E+01 
0001499	 0.99884E+00	 0.10297E-05	 0.78820E-03	 0.13740E-06	 0.10994E-03	 0.24018E-06	 0.44892E-07	 0.36145E-04	 0.99652E-07	 0.28343E-10	 0.20490E-07	 0.16522E-04	 0.49566E-07	 0.19808E-10	 0.17816E-14	 0.11150E-07	 0.89941E-05	 0.28126E-07	 0.12894E-10	 0.17462E-14	 0.71958E-19	 0.67673E-08	 0.54598E-05	 0.17484E-07	 0.86143E-11	 0.13936E-14	 0.90682E-19	 0.20386E-23	 0.44269E-08	 0.35717E-05	 0.11610E-07	 0.59730E-11	 0.10659E-14	 0.85465E-19	 0.31379E-23	 0.42716E-28	 0.99884E+00	 0.78923E-03	 0.11032E-03	 0.36290E-04	 0.16592E-04	 0.90334E-05	 0.54840E-05	 0.35878E-05	 0.89694E-05	 0.99981E+00	 0.18407E-03	 0.10000E+01 
0001749	 0.99870E+00	 0.16596E-05	 0.91046E-03	 0.22025E-06	 0.12201E-03	 0.37600E-06	 0.71769E-07	 0.39466E-04	 0.15529E-06	 0.57796E-10	 0.32713E-07	 0.17897E-04	 0.77065E-07	 0.40383E-10	 0.46333E-14	 0.17787E-07	 0.96998E-05	 0.43674E-07	 0.26284E-10	 0.45416E-14	 0.23791E-18	 0.10791E-07	 0.58722E-05	 0.27127E-07	 0.17558E-10	 0.36247E-14	 0.29983E-18	 0.85759E-23	 0.70569E-08	 0.38347E-05	 0.18003E-07	 0.12174E-10	 0.27726E-14	 0.28258E-18	 0.13201E-22	 0.22860E-27	 0.99870E+00	 0.91212E-03	 0.12260E-03	 0.39693E-04	 0.18007E-04	 0.97613E-05	 0.59102E-05	 0.38598E-05	 0.96495E-05	 0.99981E+00	 0.17752E-03	 0.10000E+01 
0001999	 0.99863E+00	 0.12555E-05	 0.92589E-03	 0.16637E-06	 0.13048E-03	 0.30212E-06	 0.54189E-07	 0.42992E-04	 0.12566E-06	 0.39189E-10	 0.24696E-07	 0.19665E-04	 0.62574E-07	 0.27404E-10	 0.27266E-14	 0.13427E-07	 0.10709E-04	 0.35530E-07	 0.17845E-10	 0.26730E-14	 0.12210E-18	 0.81451E-08	 0.65016E-05	 0.22094E-07	 0.11924E-10	 0.21335E-14	 0.15389E-18	 0.38384E-23	 0.53263E-08	 0.42536E-05	 0.14675E-07	 0.82689E-11	 0.16321E-14	 0.14504E-18	 0.59085E-23	 0.89285E-28	 0.99863E+00	 0.92715E-03	 0.13095E-03	 0.43172E-04	 0.19753E-04	 0.10758E-04	 0.65318E-05	 0.42736E-05	 0.10684E-04	 0.99978E+00	 0.21378E-03	 0.10000E+01 
0002249	 0.99781E+00	 0.22873E-06	 0.13577E-02	 0.36856E-07	 0.22253E-03	 0.19955E-06	 0.13280E-07	 0.76599E-04	 0.91131E-07	 0.72401E-11	 0.63676E-08	 0.35699E-04	 0.47347E-07	 0.52395E-11	 0.18145E-15	 0.35622E-08	 0.19630E-04	 0.27504E-07	 0.34776E-11	 0.17900E-15	 0.37149E-20	 0.21990E-08	 0.11987E-04	 0.17339E-07	 0.23511E-11	 0.14343E-15	 0.46907E-20	 0.55285E-25	 0.14546E-08	 0.78710E-05	 0.11619E-07	 0.16429E-11	 0.11000E-15	 0.44265E-20	 0.85174E-25	 0.61396E-30	 0.99781E+00	 0.13579E-02	 0.22277E-03	 0.76703E-04	 0.35752E-04	 0.19661E-04	 0.12006E-04	 0.78841E-05	 0.19710E-04	 0.99954E+00	 0.44041E-03	 0.10000E+01 
