tStep	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
00000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
00249	 0.10000E+01	 0.59411E-11	 0.15734E-10	 0.15743E-11	 0.25171E-11	 0.54199E-22	 0.63993E-12	 0.87388E-12	 0.22853E-22	 0.83532E-34	 0.32216E-12	 0.41011E-12	 0.11459E-22	 0.58439E-34	 0.73537E-46	 0.18475E-12	 0.22655E-12	 0.65323E-23	 0.38065E-34	 0.72073E-46	 0.41982E-58	 0.11571E-12	 0.13876E-12	 0.40721E-23	 0.25441E-34	 0.57518E-46	 0.52902E-58	 0.16821E-70	 0.77242E-13	 0.91303E-13	 0.27090E-23	 0.17645E-34	 0.43995E-46	 0.49855E-58	 0.25887E-70	 0.49938E-83	 0.10000E+01	 0.21675E-10	 0.40914E-11	 0.15138E-11	 0.73227E-12	 0.41129E-12	 0.25446E-12	 0.16854E-12	 0.42136E-12	 0.10000E+01	-0.16462E-08	 0.10000E+01 
00499	 0.10000E+01	 0.22428E-10	 0.34704E-08	 0.58095E-11	 0.55114E-09	 0.27197E-17	 0.23406E-11	 0.19080E-09	 0.11459E-17	 0.94433E-27	 0.11733E-11	 0.89419E-10	 0.57441E-18	 0.66057E-27	 0.18685E-36	 0.67123E-12	 0.49358E-10	 0.32738E-18	 0.43024E-27	 0.18312E-36	 0.23959E-46	 0.41979E-12	 0.30217E-10	 0.20405E-18	 0.28753E-27	 0.14614E-36	 0.30190E-46	 0.21549E-56	 0.27997E-12	 0.19877E-10	 0.13574E-18	 0.19942E-27	 0.11178E-36	 0.28451E-46	 0.33164E-56	 0.14355E-66	 0.10000E+01	 0.34928E-08	 0.55695E-09	 0.19314E-09	 0.90593E-10	 0.50029E-10	 0.30636E-10	 0.20157E-10	 0.50392E-10	 0.10000E+01	 0.29284E-10	 0.10000E+01 
00749	 0.10000E+01	 0.45594E-10	 0.68829E-07	 0.11365E-10	 0.10792E-07	 0.11290E-14	 0.45093E-11	 0.37174E-08	 0.47500E-15	 0.80757E-23	 0.22436E-11	 0.17380E-08	 0.23794E-15	 0.56478E-23	 0.32763E-31	 0.12783E-11	 0.95810E-09	 0.13556E-15	 0.36781E-23	 0.32107E-31	 0.86064E-40	 0.79745E-12	 0.58607E-09	 0.84473E-16	 0.24580E-23	 0.25622E-31	 0.10844E-39	 0.15853E-48	 0.53096E-12	 0.38532E-09	 0.56183E-16	 0.17046E-23	 0.19597E-31	 0.10220E-39	 0.24397E-48	 0.21622E-57	 0.10000E+01	 0.68875E-07	 0.10803E-07	 0.37219E-08	 0.17403E-08	 0.95938E-09	 0.58687E-09	 0.38585E-09	 0.96463E-09	 0.10000E+01	 0.28259E-07	 0.10000E+01 
00999	 0.10000E+01	 0.67837E-10	 0.47123E-06	 0.16022E-10	 0.72469E-07	 0.57339E-13	 0.62173E-11	 0.24776E-07	 0.24068E-13	 0.29788E-20	 0.30599E-11	 0.11542E-07	 0.12042E-13	 0.20827E-20	 0.86982E-28	 0.17328E-11	 0.63497E-08	 0.68558E-14	 0.13561E-20	 0.85233E-28	 0.16428E-35	 0.10769E-11	 0.38794E-08	 0.42705E-14	 0.90616E-21	 0.68013E-28	 0.20699E-35	 0.21749E-43	 0.71531E-12	 0.25486E-08	 0.28396E-14	 0.62839E-21	 0.52019E-28	 0.19505E-35	 0.33470E-43	 0.21314E-51	 0.10000E+01	 0.47130E-06	 0.72485E-07	 0.24782E-07	 0.11545E-07	 0.63515E-08	 0.38805E-08	 0.25493E-08	 0.63732E-08	 0.10000E+01	 0.18015E-06	 0.10000E+01 
01249	 0.10000E+01	 0.78435E-10	 0.16642E-05	 0.17112E-10	 0.24896E-06	 0.80022E-12	 0.64256E-11	 0.84203E-07	 0.33464E-12	 0.15997E-18	 0.31114E-11	 0.39023E-07	 0.16712E-12	 0.11180E-18	 0.17707E-25	 0.17459E-11	 0.21407E-07	 0.95047E-13	 0.72785E-19	 0.17349E-25	 0.12653E-32	 0.10790E-11	 0.13056E-07	 0.59167E-13	 0.48629E-19	 0.13843E-25	 0.15942E-32	 0.63385E-40	 0.71404E-12	 0.85674E-08	 0.39325E-13	 0.33720E-19	 0.10587E-25	 0.15023E-32	 0.97544E-40	 0.23497E-47	 0.10000E+01	 0.16642E-05	 0.24898E-06	 0.84210E-07	 0.39027E-07	 0.21409E-07	 0.13057E-07	 0.85682E-08	 0.21420E-07	 0.10000E+01	 0.55111E-06	 0.10000E+01 
01499	 0.99999E+00	 0.79235E-10	 0.35196E-05	 0.14860E-10	 0.50716E-06	 0.41548E-11	 0.52632E-11	 0.16902E-06	 0.17284E-11	 0.19723E-17	 0.24761E-11	 0.77779E-07	 0.86094E-12	 0.13778E-17	 0.50735E-24	 0.13671E-11	 0.42500E-07	 0.48895E-12	 0.89670E-18	 0.49706E-24	 0.84013E-31	 0.83650E-12	 0.25858E-07	 0.30410E-12	 0.59900E-18	 0.39660E-24	 0.10584E-30	 0.97564E-38	 0.54994E-12	 0.16942E-07	 0.20200E-12	 0.41531E-18	 0.30331E-24	 0.99734E-31	 0.15014E-37	 0.83825E-45	 0.99999E+00	 0.35197E-05	 0.50718E-06	 0.16903E-06	 0.77782E-07	 0.42502E-07	 0.25860E-07	 0.16942E-07	 0.42356E-07	 0.10000E+01	 0.96766E-06	 0.10000E+01 
01749	 0.99999E+00	 0.91173E-10	 0.46722E-05	 0.13970E-10	 0.64855E-06	 0.84748E-11	 0.45574E-11	 0.21296E-06	 0.35088E-11	 0.59698E-17	 0.20576E-11	 0.97294E-07	 0.17436E-11	 0.41685E-17	 0.22342E-23	 0.11098E-11	 0.52951E-07	 0.98891E-12	 0.27123E-17	 0.21887E-23	 0.53655E-30	 0.66936E-12	 0.32139E-07	 0.61455E-12	 0.18116E-17	 0.17463E-23	 0.67593E-30	 0.90424E-37	 0.43589E-12	 0.21023E-07	 0.40800E-12	 0.12559E-17	 0.13355E-23	 0.63689E-30	 0.13914E-36	 0.11273E-43	 0.99999E+00	 0.46723E-05	 0.64857E-06	 0.21297E-06	 0.97297E-07	 0.52953E-07	 0.32140E-07	 0.21024E-07	 0.52559E-07	 0.10000E+01	 0.10744E-05	 0.10000E+01 
01999	 0.99999E+00	 0.11410E-09	 0.45566E-05	 0.15177E-10	 0.68180E-06	 0.55509E-11	 0.45963E-11	 0.23007E-06	 0.23246E-11	 0.28821E-17	 0.19943E-11	 0.10646E-06	 0.11616E-11	 0.20157E-17	 0.82889E-24	 0.10511E-11	 0.58345E-07	 0.66088E-12	 0.13127E-17	 0.81237E-24	 0.15417E-30	 0.62477E-12	 0.35561E-07	 0.41148E-12	 0.87727E-18	 0.64832E-24	 0.19426E-30	 0.20139E-37	 0.40294E-12	 0.23325E-07	 0.27352E-12	 0.60840E-18	 0.49589E-24	 0.18306E-30	 0.30993E-37	 0.19480E-44	 0.99999E+00	 0.45567E-05	 0.68182E-06	 0.23008E-06	 0.10646E-06	 0.58346E-07	 0.35562E-07	 0.23326E-07	 0.58315E-07	 0.10000E+01	 0.13793E-05	 0.10000E+01 
02249	 0.99998E+00	 0.13107E-09	 0.87867E-05	 0.16782E-10	 0.16132E-05	 0.71925E-11	 0.50263E-11	 0.57677E-06	 0.35124E-11	 0.10461E-17	 0.21755E-11	 0.27355E-06	 0.18769E-11	 0.82201E-18	 0.39992E-25	 0.11463E-11	 0.15186E-06	 0.11063E-11	 0.56943E-18	 0.43034E-25	 0.46402E-33	 0.68161E-12	 0.93261E-07	 0.70341E-12	 0.39477E-18	 0.36306E-25	 0.63445E-33	 0.14588E-41	 0.43980E-12	 0.61469E-07	 0.47393E-12	 0.28032E-18	 0.28781E-25	 0.63008E-33	 0.24458E-41	 0.27971E-50	 0.99998E+00	 0.87868E-05	 0.16133E-05	 0.57677E-06	 0.27355E-06	 0.15186E-06	 0.93263E-07	 0.61470E-07	 0.15367E-06	 0.10000E+01	 0.43256E-05	 0.10000E+01 
