tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59405E-11	 0.12405E-08	 0.15741E-11	 0.19826E-09	 0.33829E-18	 0.63988E-12	 0.68806E-10	 0.14263E-18	 0.41220E-28	 0.32213E-12	 0.32285E-10	 0.71515E-19	 0.28837E-28	 0.28679E-38	 0.18473E-12	 0.17833E-10	 0.40766E-19	 0.18783E-28	 0.28108E-38	 0.12937E-48	 0.11570E-12	 0.10921E-10	 0.25412E-19	 0.12553E-28	 0.22431E-38	 0.16302E-48	 0.40950E-59	 0.77236E-13	 0.71861E-11	 0.16906E-19	 0.87066E-29	 0.17158E-38	 0.15363E-48	 0.63023E-59	 0.96026E-70	 0.10000E+01	 0.12464E-08	 0.19984E-09	 0.69446E-10	 0.32607E-10	 0.18017E-10	 0.11037E-10	 0.72634E-11	 0.18158E-10	 0.10000E+01	-0.10343E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22308E-10	 0.68894E-07	 0.57828E-11	 0.10898E-07	 0.10897E-14	 0.23303E-11	 0.37671E-08	 0.45895E-15	 0.75964E-23	 0.11682E-11	 0.17642E-08	 0.23001E-15	 0.53134E-23	 0.30142E-31	 0.66838E-12	 0.97340E-09	 0.13108E-15	 0.34606E-23	 0.29540E-31	 0.77484E-40	 0.41802E-12	 0.59577E-09	 0.81695E-16	 0.23127E-23	 0.23574E-31	 0.97635E-40	 0.13970E-48	 0.27879E-12	 0.39184E-09	 0.54342E-16	 0.16039E-23	 0.18031E-31	 0.92011E-40	 0.21499E-48	 0.18651E-57	 0.10000E+01	 0.68916E-07	 0.10904E-07	 0.37694E-08	 0.17654E-08	 0.97407E-09	 0.59618E-09	 0.39212E-09	 0.98030E-09	 0.10000E+01	 0.30096E-07	 0.10000E+01 
0000749	 0.10000E+01	 0.43833E-10	 0.61558E-06	 0.10962E-10	 0.95653E-07	 0.93747E-13	 0.43547E-11	 0.32833E-07	 0.39406E-13	 0.61570E-20	 0.21679E-11	 0.15325E-07	 0.19730E-13	 0.43053E-20	 0.22859E-27	 0.12355E-11	 0.84399E-08	 0.11238E-13	 0.28036E-20	 0.22401E-27	 0.54927E-35	 0.77085E-12	 0.51597E-08	 0.70017E-14	 0.18735E-20	 0.17876E-27	 0.69209E-35	 0.92523E-43	 0.51331E-12	 0.33911E-08	 0.46564E-14	 0.12992E-20	 0.13672E-27	 0.65220E-35	 0.14239E-42	 0.11539E-50	 0.10000E+01	 0.61563E-06	 0.95664E-07	 0.32838E-07	 0.15327E-07	 0.84411E-08	 0.51605E-08	 0.33916E-08	 0.84790E-08	 0.10000E+01	 0.24982E-06	 0.10000E+01 
0000999	 0.10000E+01	 0.62571E-10	 0.24271E-05	 0.14526E-10	 0.36718E-06	 0.16263E-11	 0.56260E-11	 0.12472E-06	 0.68139E-12	 0.45658E-18	 0.27674E-11	 0.57922E-07	 0.34061E-12	 0.31915E-18	 0.71553E-25	 0.15668E-11	 0.31811E-07	 0.19383E-12	 0.20779E-18	 0.70109E-25	 0.72467E-32	 0.97369E-12	 0.19415E-07	 0.12070E-12	 0.13883E-18	 0.55943E-25	 0.91305E-32	 0.51436E-39	 0.64669E-12	 0.12746E-07	 0.80238E-13	 0.96272E-19	 0.42786E-25	 0.86040E-32	 0.79156E-39	 0.27020E-46	 0.10000E+01	 0.24271E-05	 0.36720E-06	 0.12473E-06	 0.57925E-07	 0.31813E-07	 0.19416E-07	 0.12746E-07	 0.31866E-07	 0.10000E+01	 0.84781E-06	 0.10000E+01 
0001249	 0.99999E+00	 0.89480E-10	 0.57186E-05	 0.16997E-10	 0.83350E-06	 0.10481E-10	 0.62053E-11	 0.27901E-06	 0.43701E-11	 0.77664E-17	 0.29727E-11	 0.12866E-06	 0.21792E-11	 0.54263E-17	 0.31482E-23	 0.16593E-11	 0.70383E-07	 0.12384E-11	 0.35320E-17	 0.30843E-23	 0.82288E-30	 0.10224E-11	 0.42853E-07	 0.77049E-12	 0.23595E-17	 0.24609E-23	 0.10367E-29	 0.15076E-36	 0.67527E-12	 0.28089E-07	 0.51194E-12	 0.16360E-17	 0.18821E-23	 0.97689E-30	 0.23199E-36	 0.20433E-43	 0.99999E+00	 0.57187E-05	 0.83353E-06	 0.27902E-06	 0.12866E-06	 0.70385E-07	 0.42855E-07	 0.28090E-07	 0.70225E-07	 0.10000E+01	 0.16501E-05	 0.10000E+01 
0001499	 0.99999E+00	 0.16341E-09	 0.90985E-05	 0.24851E-10	 0.12644E-05	 0.31946E-10	 0.84266E-11	 0.41528E-06	 0.13237E-10	 0.43429E-16	 0.39028E-11	 0.18974E-06	 0.65803E-11	 0.30328E-16	 0.31457E-22	 0.21389E-11	 0.10327E-06	 0.37329E-11	 0.19735E-16	 0.30817E-22	 0.14643E-28	 0.13035E-11	 0.62681E-07	 0.23201E-11	 0.13181E-16	 0.24587E-22	 0.18446E-28	 0.47809E-35	 0.85483E-12	 0.41002E-07	 0.15404E-11	 0.91384E-17	 0.18803E-22	 0.17381E-28	 0.73569E-35	 0.11545E-41	 0.99999E+00	 0.90987E-05	 0.12644E-05	 0.41530E-06	 0.18975E-06	 0.10328E-06	 0.62685E-07	 0.41004E-07	 0.10251E-06	 0.10000E+01	 0.20916E-05	 0.10000E+01 
0001749	 0.99999E+00	 0.26742E-09	 0.10527E-04	 0.38027E-10	 0.14036E-05	 0.50144E-10	 0.12515E-10	 0.45340E-06	 0.20675E-10	 0.88871E-16	 0.57122E-11	 0.20549E-06	 0.10253E-10	 0.62036E-16	 0.82181E-22	 0.31053E-11	 0.11134E-06	 0.58083E-11	 0.40357E-16	 0.80503E-22	 0.48684E-28	 0.18830E-11	 0.67391E-07	 0.36069E-11	 0.26952E-16	 0.64227E-22	 0.61327E-28	 0.20246E-34	 0.12309E-11	 0.44003E-07	 0.23935E-11	 0.18683E-16	 0.49117E-22	 0.57782E-28	 0.31154E-34	 0.62264E-41	 0.99999E+00	 0.10527E-04	 0.14037E-05	 0.45343E-06	 0.20551E-06	 0.11135E-06	 0.67397E-07	 0.44007E-07	 0.11002E-06	 0.10000E+01	 0.20067E-05	 0.10000E+01 
0001999	 0.99998E+00	 0.29344E-09	 0.10693E-04	 0.40471E-10	 0.15008E-05	 0.40225E-10	 0.12931E-10	 0.49397E-06	 0.16706E-10	 0.60134E-16	 0.58026E-11	 0.22585E-06	 0.83138E-11	 0.42015E-16	 0.48232E-22	 0.31227E-11	 0.12296E-06	 0.47192E-11	 0.27347E-16	 0.47258E-22	 0.24903E-28	 0.18815E-11	 0.74641E-07	 0.29341E-11	 0.18269E-16	 0.37709E-22	 0.31374E-28	 0.90262E-35	 0.12247E-11	 0.48829E-07	 0.19486E-11	 0.12667E-16	 0.28840E-22	 0.29563E-28	 0.13890E-34	 0.24208E-41	 0.99998E+00	 0.10693E-04	 0.15009E-05	 0.49400E-06	 0.22587E-06	 0.12297E-06	 0.74645E-07	 0.48832E-07	 0.12208E-06	 0.10000E+01	 0.24280E-05	 0.10000E+01 
0002249	 0.99997E+00	 0.20235E-09	 0.15631E-04	 0.24061E-10	 0.25599E-05	 0.26403E-10	 0.69826E-11	 0.88107E-06	 0.12051E-10	 0.11021E-16	 0.29676E-11	 0.41061E-06	 0.62600E-11	 0.79722E-17	 0.31791E-23	 0.15461E-11	 0.22579E-06	 0.36361E-11	 0.52904E-17	 0.31352E-23	 0.74881E-30	 0.91252E-12	 0.13787E-06	 0.22921E-11	 0.35762E-17	 0.25118E-23	 0.94532E-30	 0.12820E-36	 0.58579E-12	 0.90533E-07	 0.15358E-11	 0.24988E-17	 0.19262E-23	 0.89196E-30	 0.19747E-36	 0.16378E-43	 0.99997E+00	 0.15631E-04	 0.25600E-05	 0.88109E-06	 0.41062E-06	 0.22579E-06	 0.13787E-06	 0.90535E-07	 0.22634E-06	 0.99999E+00	 0.50485E-05	 0.10000E+01 
