tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.58863E-11	 0.14159E-06	 0.15605E-11	 0.22630E-07	 0.44076E-14	 0.63452E-12	 0.78537E-08	 0.18582E-14	 0.61300E-22	 0.31947E-12	 0.36851E-08	 0.93175E-15	 0.42884E-22	 0.48682E-30	 0.18322E-12	 0.20354E-08	 0.53114E-15	 0.27933E-22	 0.47712E-30	 0.25067E-38	 0.11476E-12	 0.12466E-08	 0.33109E-15	 0.18669E-22	 0.38077E-30	 0.31587E-38	 0.90567E-47	 0.76608E-13	 0.82024E-09	 0.22026E-15	 0.12948E-22	 0.29125E-30	 0.29767E-38	 0.13938E-46	 0.24241E-55	 0.10000E+01	 0.14160E-06	 0.22632E-07	 0.78544E-08	 0.36854E-08	 0.20356E-08	 0.12467E-08	 0.82032E-09	 0.20508E-08	 0.10000E+01	 0.69092E-07	 0.10000E+01 
0000499	 0.99999E+00	 0.59935E-10	 0.77261E-05	 0.96903E-11	 0.12222E-05	 0.13707E-10	 0.34524E-11	 0.42245E-06	 0.57732E-11	 0.10718E-16	 0.16452E-11	 0.19784E-06	 0.28933E-11	 0.74967E-17	 0.47699E-23	 0.91715E-12	 0.10916E-06	 0.16489E-11	 0.48825E-17	 0.46746E-23	 0.13752E-29	 0.56499E-12	 0.66810E-07	 0.10277E-11	 0.32630E-17	 0.37305E-23	 0.17329E-29	 0.27809E-36	 0.37320E-12	 0.43941E-07	 0.68358E-12	 0.22630E-17	 0.28534E-23	 0.16331E-29	 0.42798E-36	 0.41643E-43	 0.99999E+00	 0.77262E-05	 0.12222E-05	 0.42246E-06	 0.19784E-06	 0.10916E-06	 0.66811E-07	 0.43942E-07	 0.10986E-06	 0.10000E+01	 0.35538E-05	 0.10000E+01 
0000749	 0.99989E+00	 0.41351E-08	 0.66897E-04	 0.55026E-09	 0.10395E-04	 0.11083E-08	 0.17999E-09	 0.35679E-05	 0.46591E-09	 0.79162E-14	 0.82230E-10	 0.16653E-05	 0.23328E-09	 0.55357E-14	 0.31962E-19	 0.44773E-10	 0.91710E-06	 0.13287E-09	 0.36049E-14	 0.31321E-19	 0.83513E-25	 0.27187E-10	 0.56066E-06	 0.82787E-10	 0.24090E-14	 0.24994E-19	 0.10523E-24	 0.15298E-30	 0.17789E-10	 0.36848E-06	 0.55056E-10	 0.16706E-14	 0.19117E-19	 0.99167E-25	 0.23543E-30	 0.20746E-36	 0.99989E+00	 0.66902E-04	 0.10396E-04	 0.35685E-05	 0.16656E-05	 0.91727E-06	 0.56077E-06	 0.36855E-06	 0.92138E-06	 0.99997E+00	 0.27294E-04	 0.10000E+01 
0000999	 0.99959E+00	 0.69413E-07	 0.25118E-03	 0.93735E-08	 0.38006E-04	 0.17478E-07	 0.30822E-08	 0.12909E-04	 0.73250E-08	 0.50895E-12	 0.14116E-08	 0.59947E-05	 0.36620E-08	 0.35582E-12	 0.82719E-17	 0.76960E-09	 0.32922E-05	 0.20840E-08	 0.23168E-12	 0.81060E-17	 0.86880E-22	 0.46768E-09	 0.20092E-05	 0.12978E-08	 0.15481E-12	 0.64685E-17	 0.10948E-21	 0.63950E-27	 0.30619E-09	 0.13190E-05	 0.86277E-09	 0.10735E-12	 0.49474E-17	 0.10317E-21	 0.98421E-27	 0.34837E-32	 0.99959E+00	 0.25125E-03	 0.38033E-04	 0.12919E-04	 0.59997E-05	 0.32950E-05	 0.20110E-05	 0.13202E-05	 0.33005E-05	 0.99991E+00	 0.87736E-04	 0.10000E+01 
0001249	 0.99915E+00	 0.40661E-06	 0.55109E-03	 0.54853E-07	 0.80390E-04	 0.97983E-07	 0.18015E-07	 0.26909E-04	 0.40887E-07	 0.70232E-11	 0.82442E-08	 0.12408E-04	 0.20396E-07	 0.49093E-11	 0.27544E-15	 0.44928E-08	 0.67875E-05	 0.11593E-07	 0.31962E-11	 0.26993E-15	 0.69654E-20	 0.27295E-08	 0.41325E-05	 0.72134E-08	 0.21355E-11	 0.21541E-15	 0.87774E-20	 0.12345E-24	 0.17866E-08	 0.27087E-05	 0.47931E-08	 0.14808E-11	 0.16476E-15	 0.82721E-20	 0.19000E-24	 0.16186E-29	 0.99915E+00	 0.55150E-03	 0.80543E-04	 0.26968E-04	 0.12437E-04	 0.68036E-05	 0.41424E-05	 0.27153E-05	 0.67881E-05	 0.99983E+00	 0.15891E-03	 0.10000E+01 
0001499	 0.99882E+00	 0.10520E-05	 0.79599E-03	 0.14109E-06	 0.11114E-03	 0.24424E-06	 0.46196E-07	 0.36551E-04	 0.10140E-06	 0.28918E-10	 0.21108E-07	 0.16710E-04	 0.50454E-07	 0.20210E-10	 0.18296E-14	 0.11492E-07	 0.90972E-05	 0.28635E-07	 0.13156E-10	 0.17933E-14	 0.74426E-19	 0.69780E-08	 0.55226E-05	 0.17802E-07	 0.87893E-11	 0.14311E-14	 0.93794E-19	 0.21228E-23	 0.45658E-08	 0.36129E-05	 0.11822E-07	 0.60944E-11	 0.10947E-14	 0.88397E-19	 0.32675E-23	 0.44779E-28	 0.99882E+00	 0.79704E-03	 0.11153E-03	 0.36699E-04	 0.16781E-04	 0.91373E-05	 0.55474E-05	 0.36293E-05	 0.90733E-05	 0.99981E+00	 0.18566E-03	 0.10000E+01 
0001749	 0.99878E+00	 0.12426E-05	 0.83934E-03	 0.16661E-06	 0.11575E-03	 0.28505E-06	 0.54530E-07	 0.37874E-04	 0.11819E-06	 0.36895E-10	 0.24910E-07	 0.17271E-04	 0.58766E-07	 0.25784E-10	 0.25360E-14	 0.13561E-07	 0.93899E-05	 0.33340E-07	 0.16784E-10	 0.24857E-14	 0.11198E-18	 0.82333E-08	 0.56954E-05	 0.20722E-07	 0.11213E-10	 0.19837E-14	 0.14112E-18	 0.34677E-23	 0.53869E-08	 0.37239E-05	 0.13759E-07	 0.77746E-11	 0.15174E-14	 0.13300E-18	 0.53376E-23	 0.79411E-28	 0.99878E+00	 0.84059E-03	 0.11620E-03	 0.38047E-04	 0.17355E-04	 0.94368E-05	 0.57244E-05	 0.37431E-05	 0.93576E-05	 0.99981E+00	 0.18445E-03	 0.10000E+01 
0001999	 0.99850E+00	 0.46005E-06	 0.93722E-03	 0.59835E-07	 0.14759E-03	 0.15563E-06	 0.19442E-07	 0.50486E-04	 0.66706E-07	 0.11082E-10	 0.88585E-08	 0.23491E-04	 0.33701E-07	 0.77858E-11	 0.47530E-15	 0.48170E-08	 0.12910E-04	 0.19289E-07	 0.50832E-11	 0.46648E-15	 0.13430E-19	 0.29227E-08	 0.78813E-05	 0.12054E-07	 0.34022E-11	 0.37259E-15	 0.16933E-19	 0.26762E-24	 0.19116E-08	 0.51747E-05	 0.80314E-08	 0.23618E-11	 0.28514E-15	 0.15964E-19	 0.41202E-24	 0.39589E-29	 0.99850E+00	 0.93768E-03	 0.14780E-03	 0.50572E-04	 0.23533E-04	 0.12934E-04	 0.78963E-05	 0.51847E-05	 0.12962E-04	 0.99968E+00	 0.30346E-03	 0.10000E+01 
0002249	 0.99688E+00	 0.73117E-06	 0.18471E-02	 0.17501E-06	 0.32220E-03	 0.36217E-06	 0.67850E-07	 0.11281E-03	 0.17502E-06	 0.12304E-10	 0.33353E-07	 0.52959E-04	 0.93048E-07	 0.96363E-11	 0.10788E-15	 0.18872E-07	 0.29232E-04	 0.54689E-07	 0.66628E-11	 0.11593E-15	 0.28173E-21	 0.11722E-07	 0.17890E-04	 0.34712E-07	 0.46138E-11	 0.97719E-16	 0.38503E-21	 0.18847E-27	 0.77828E-08	 0.11764E-04	 0.23361E-07	 0.32737E-11	 0.77422E-16	 0.38226E-21	 0.31658E-27	 0.80223E-34	 0.99688E+00	 0.18478E-02	 0.32274E-03	 0.11305E-03	 0.53085E-04	 0.29305E-04	 0.17936E-04	 0.11795E-04	 0.29488E-04	 0.99927E+00	 0.69644E-03	 0.10000E+01 
