tStep	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
00000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
00249	 0.10000E+01	 0.59412E-11	 0.25223E-11	 0.15743E-11	 0.40352E-12	 0.13929E-23	 0.63993E-12	 0.14009E-12	 0.58730E-24	 0.34415E-36	 0.32216E-12	 0.65745E-13	 0.29450E-24	 0.24076E-36	 0.48569E-49	 0.18475E-12	 0.36318E-13	 0.16788E-24	 0.15682E-36	 0.47602E-49	 0.44451E-62	 0.11571E-12	 0.22244E-13	 0.10465E-24	 0.10481E-36	 0.37989E-49	 0.56013E-62	 0.28551E-75	 0.77242E-13	 0.14637E-13	 0.69620E-25	 0.72694E-37	 0.29058E-49	 0.52787E-62	 0.43940E-75	 0.13588E-88	 0.10000E+01	 0.84635E-11	 0.19778E-11	 0.78002E-12	 0.38790E-12	 0.22106E-12	 0.13795E-12	 0.91879E-13	 0.22970E-12	 0.10000E+01	-0.16528E-08	 0.10000E+01 
00499	 0.10000E+01	 0.22435E-10	 0.54582E-09	 0.58110E-11	 0.86680E-10	 0.67288E-19	 0.23412E-11	 0.30007E-10	 0.28351E-19	 0.36750E-29	 0.11736E-11	 0.14063E-10	 0.14211E-19	 0.25707E-29	 0.11438E-39	 0.67139E-12	 0.77625E-11	 0.80995E-20	 0.16743E-29	 0.11210E-39	 0.23069E-50	 0.41989E-12	 0.47521E-11	 0.50484E-20	 0.11190E-29	 0.89457E-40	 0.29068E-50	 0.32636E-61	 0.28003E-12	 0.31260E-11	 0.33582E-20	 0.77605E-30	 0.68424E-40	 0.27394E-50	 0.50227E-61	 0.34195E-72	 0.10000E+01	 0.56825E-09	 0.92491E-10	 0.32348E-10	 0.15237E-10	 0.84339E-11	 0.51720E-11	 0.34061E-11	 0.85152E-11	 0.10000E+01	-0.13586E-08	 0.10000E+01 
00749	 0.10000E+01	 0.45876E-10	 0.10461E-07	 0.11426E-10	 0.16398E-08	 0.26097E-16	 0.45323E-11	 0.56481E-09	 0.10980E-16	 0.28387E-25	 0.22549E-11	 0.26406E-09	 0.55001E-17	 0.19853E-25	 0.17512E-34	 0.12847E-11	 0.14556E-09	 0.31335E-17	 0.12929E-25	 0.17161E-34	 0.69946E-44	 0.80138E-12	 0.89038E-10	 0.19526E-17	 0.86401E-26	 0.13695E-34	 0.88135E-44	 0.19590E-53	 0.53357E-12	 0.58539E-10	 0.12987E-17	 0.59920E-26	 0.10474E-34	 0.83057E-44	 0.30149E-53	 0.40626E-63	 0.10000E+01	 0.10506E-07	 0.16512E-08	 0.56934E-09	 0.26632E-09	 0.14684E-09	 0.89840E-10	 0.59073E-10	 0.14768E-09	 0.10000E+01	 0.29310E-08	 0.10000E+01 
00999	 0.10000E+01	 0.70820E-10	 0.67834E-07	 0.16650E-10	 0.10425E-07	 0.11915E-14	 0.64528E-11	 0.35631E-08	 0.50009E-15	 0.89270E-23	 0.31741E-11	 0.16597E-08	 0.25020E-15	 0.62413E-23	 0.37586E-31	 0.17969E-11	 0.91300E-09	 0.14245E-15	 0.40639E-23	 0.36831E-31	 0.10235E-39	 0.11166E-11	 0.55778E-09	 0.88729E-16	 0.27155E-23	 0.29390E-31	 0.12896E-39	 0.19538E-48	 0.74159E-12	 0.36642E-09	 0.58998E-16	 0.18831E-23	 0.22478E-31	 0.12153E-39	 0.30068E-48	 0.27608E-57	 0.10000E+01	 0.67905E-07	 0.10442E-07	 0.35696E-08	 0.16628E-08	 0.91479E-09	 0.55889E-09	 0.36716E-09	 0.91790E-09	 0.10000E+01	 0.24441E-07	 0.10000E+01 
01249	 0.10000E+01	 0.90953E-10	 0.22034E-06	 0.19734E-10	 0.32907E-07	 0.14123E-13	 0.73971E-11	 0.11122E-07	 0.59051E-14	 0.37537E-21	 0.35792E-11	 0.51528E-08	 0.29489E-14	 0.26235E-21	 0.55227E-29	 0.20077E-11	 0.28262E-08	 0.16771E-14	 0.17078E-21	 0.54111E-29	 0.52457E-37	 0.12406E-11	 0.17235E-08	 0.10440E-14	 0.11410E-21	 0.43176E-29	 0.66092E-37	 0.34925E-45	 0.82084E-12	 0.11309E-08	 0.69388E-15	 0.79120E-22	 0.33021E-29	 0.62280E-37	 0.53747E-45	 0.17207E-53	 0.10000E+01	 0.22043E-06	 0.32927E-07	 0.11130E-07	 0.51564E-08	 0.28282E-08	 0.17247E-08	 0.11317E-08	 0.28292E-08	 0.10000E+01	 0.70761E-07	 0.10000E+01 
01499	 0.10000E+01	 0.10224E-09	 0.40906E-06	 0.19825E-10	 0.58846E-07	 0.56500E-13	 0.70807E-11	 0.19598E-07	 0.23509E-13	 0.31235E-20	 0.33440E-11	 0.90150E-08	 0.11711E-13	 0.21819E-20	 0.93673E-28	 0.18502E-11	 0.49250E-08	 0.66513E-14	 0.14201E-20	 0.91771E-28	 0.18088E-35	 0.11336E-11	 0.29961E-08	 0.41369E-14	 0.94861E-21	 0.73222E-28	 0.22788E-35	 0.24490E-43	 0.74588E-12	 0.19628E-08	 0.27480E-14	 0.65770E-21	 0.55998E-28	 0.21473E-35	 0.37686E-43	 0.24530E-51	 0.10000E+01	 0.40916E-06	 0.58866E-07	 0.19605E-07	 0.90183E-08	 0.49268E-08	 0.29973E-08	 0.19636E-08	 0.49089E-08	 0.10000E+01	 0.10948E-06	 0.10000E+01 
01749	 0.10000E+01	 0.10602E-09	 0.45351E-06	 0.17543E-10	 0.64545E-07	 0.72312E-13	 0.58318E-11	 0.21403E-07	 0.30048E-13	 0.45707E-20	 0.26541E-11	 0.98249E-08	 0.14959E-13	 0.31926E-20	 0.15585E-27	 0.14376E-11	 0.53612E-08	 0.84926E-14	 0.20777E-20	 0.15269E-27	 0.34191E-35	 0.86923E-12	 0.32592E-08	 0.52809E-14	 0.13878E-20	 0.12182E-27	 0.43074E-35	 0.52601E-43	 0.56696E-12	 0.21341E-08	 0.35074E-14	 0.96221E-21	 0.93166E-28	 0.40587E-35	 0.80944E-43	 0.59864E-51	 0.10000E+01	 0.45361E-06	 0.64563E-07	 0.21409E-07	 0.98276E-08	 0.53626E-08	 0.32600E-08	 0.21347E-08	 0.53368E-08	 0.10000E+01	 0.11489E-06	 0.10000E+01 
01999	 0.10000E+01	 0.10251E-09	 0.51163E-06	 0.13619E-10	 0.89806E-07	 0.24613E-13	 0.40615E-11	 0.31873E-07	 0.11165E-13	 0.37772E-21	 0.17428E-11	 0.15083E-07	 0.57897E-14	 0.26992E-21	 0.42324E-29	 0.91177E-12	 0.83658E-08	 0.33609E-14	 0.17793E-21	 0.41643E-29	 0.35038E-37	 0.53929E-12	 0.51355E-08	 0.21181E-14	 0.11979E-21	 0.33313E-29	 0.44212E-37	 0.20727E-45	 0.34660E-12	 0.33840E-08	 0.14190E-14	 0.83483E-22	 0.25521E-29	 0.41704E-37	 0.31920E-45	 0.91447E-54	 0.10000E+01	 0.51173E-06	 0.89820E-07	 0.31877E-07	 0.15085E-07	 0.83667E-08	 0.51361E-08	 0.33844E-08	 0.84609E-08	 0.10000E+01	 0.24707E-06	 0.10000E+01 
02249	 0.10000E+01	 0.77688E-10	 0.18089E-05	 0.75618E-11	 0.33554E-06	 0.43834E-12	 0.18901E-11	 0.12033E-06	 0.21458E-12	 0.24316E-19	 0.73256E-12	 0.57146E-07	 0.11476E-12	 0.19115E-19	 0.44833E-27	 0.36018E-12	 0.31747E-07	 0.67663E-13	 0.13242E-19	 0.48080E-27	 0.34567E-35	 0.20468E-12	 0.19505E-07	 0.43029E-13	 0.91805E-20	 0.40482E-27	 0.46762E-35	 0.12983E-43	 0.12804E-12	 0.12860E-07	 0.28994E-13	 0.65190E-20	 0.32050E-27	 0.46130E-35	 0.21159E-43	 0.26574E-52	 0.10000E+01	 0.18090E-05	 0.33555E-06	 0.12033E-06	 0.57147E-07	 0.31747E-07	 0.19506E-07	 0.12860E-07	 0.32149E-07	 0.10000E+01	 0.91800E-06	 0.10000E+01 
