tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59411E-11	 0.67118E-11	 0.15743E-11	 0.10738E-11	 0.98628E-23	 0.63993E-12	 0.37278E-12	 0.41586E-23	 0.64844E-35	 0.32216E-12	 0.17495E-12	 0.20853E-23	 0.45364E-35	 0.24352E-47	 0.18475E-12	 0.96641E-13	 0.11887E-23	 0.29549E-35	 0.23867E-47	 0.59305E-60	 0.11571E-12	 0.59191E-13	 0.74101E-24	 0.19749E-35	 0.19047E-47	 0.74730E-60	 0.10136E-72	 0.77242E-13	 0.38948E-13	 0.49297E-24	 0.13697E-35	 0.14569E-47	 0.70426E-60	 0.15600E-72	 0.12837E-85	 0.10000E+01	 0.12653E-10	 0.26480E-11	 0.10127E-11	 0.49711E-12	 0.28139E-12	 0.17490E-12	 0.11619E-12	 0.29048E-12	 0.10000E+01	-0.16507E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22433E-10	 0.14814E-08	 0.58105E-11	 0.23526E-09	 0.49558E-18	 0.23410E-11	 0.81446E-10	 0.20880E-18	 0.73452E-28	 0.11735E-11	 0.38170E-10	 0.10467E-18	 0.51380E-28	 0.62040E-38	 0.67134E-12	 0.21069E-10	 0.59653E-19	 0.33464E-28	 0.60802E-38	 0.33957E-48	 0.41985E-12	 0.12899E-10	 0.37182E-19	 0.22365E-28	 0.48522E-38	 0.42788E-48	 0.13037E-58	 0.28001E-12	 0.84849E-11	 0.24734E-19	 0.15511E-28	 0.37114E-38	 0.40324E-48	 0.20064E-58	 0.37071E-69	 0.10000E+01	 0.15038E-08	 0.24107E-09	 0.83787E-10	 0.39344E-10	 0.21741E-10	 0.13318E-10	 0.87649E-11	 0.21912E-10	 0.10000E+01	-0.91452E-09	 0.10000E+01 
0000749	 0.10000E+01	 0.45784E-10	 0.29413E-07	 0.11406E-10	 0.46118E-08	 0.20616E-15	 0.45248E-11	 0.15886E-08	 0.86740E-16	 0.63018E-24	 0.22512E-11	 0.74273E-09	 0.43449E-16	 0.44072E-24	 0.10925E-32	 0.12826E-11	 0.40943E-09	 0.24754E-16	 0.28701E-24	 0.10706E-32	 0.12264E-41	 0.80009E-12	 0.25045E-09	 0.15425E-16	 0.19180E-24	 0.85437E-33	 0.15453E-41	 0.96531E-51	 0.53272E-12	 0.16466E-09	 0.10260E-16	 0.13302E-24	 0.65347E-33	 0.14562E-41	 0.14856E-50	 0.56261E-60	 0.10000E+01	 0.29459E-07	 0.46232E-08	 0.15931E-08	 0.74498E-09	 0.41071E-09	 0.25125E-09	 0.16520E-09	 0.41299E-09	 0.10000E+01	 0.11160E-07	 0.10000E+01 
0000999	 0.10000E+01	 0.69788E-10	 0.20167E-06	 0.16436E-10	 0.31015E-07	 0.10501E-13	 0.63726E-11	 0.10603E-07	 0.44077E-14	 0.23345E-21	 0.31353E-11	 0.49397E-08	 0.22053E-14	 0.16322E-21	 0.29172E-29	 0.17751E-11	 0.27175E-08	 0.12556E-14	 0.10628E-21	 0.28586E-29	 0.23578E-37	 0.11031E-11	 0.16603E-08	 0.78208E-15	 0.71017E-22	 0.22810E-29	 0.29707E-37	 0.13358E-45	 0.73266E-12	 0.10907E-08	 0.52003E-15	 0.49248E-22	 0.17446E-29	 0.27995E-37	 0.20557E-45	 0.56023E-54	 0.10000E+01	 0.20174E-06	 0.31031E-07	 0.10610E-07	 0.49428E-08	 0.27193E-08	 0.16614E-08	 0.10915E-08	 0.27287E-08	 0.10000E+01	 0.76192E-07	 0.10000E+01 
0001249	 0.10000E+01	 0.86072E-10	 0.71346E-06	 0.18753E-10	 0.10674E-06	 0.14705E-12	 0.70370E-11	 0.36102E-07	 0.61494E-13	 0.12601E-19	 0.34064E-11	 0.16731E-07	 0.30710E-13	 0.88071E-20	 0.59790E-27	 0.19112E-11	 0.91785E-08	 0.17466E-13	 0.57334E-20	 0.58583E-27	 0.18316E-34	 0.11810E-11	 0.55979E-08	 0.10873E-13	 0.38306E-20	 0.46744E-27	 0.23077E-34	 0.39331E-42	 0.78152E-12	 0.36733E-08	 0.72266E-14	 0.26562E-20	 0.35750E-27	 0.21746E-34	 0.60526E-42	 0.62501E-50	 0.10000E+01	 0.71355E-06	 0.10676E-06	 0.36109E-07	 0.16735E-07	 0.91804E-08	 0.55991E-08	 0.36741E-08	 0.91853E-08	 0.10000E+01	 0.23542E-06	 0.10000E+01 
0001499	 0.10000E+01	 0.90675E-10	 0.15117E-05	 0.17594E-10	 0.21784E-06	 0.76617E-12	 0.62809E-11	 0.72604E-07	 0.31873E-12	 0.15617E-18	 0.29650E-11	 0.33410E-07	 0.15876E-12	 0.10910E-18	 0.17252E-25	 0.16400E-11	 0.18256E-07	 0.90166E-13	 0.71005E-19	 0.16902E-25	 0.12267E-32	 0.10046E-11	 0.11108E-07	 0.56078E-13	 0.47432E-19	 0.13486E-25	 0.15455E-32	 0.61174E-40	 0.66094E-12	 0.72775E-08	 0.37250E-13	 0.32886E-19	 0.10314E-25	 0.14563E-32	 0.94138E-40	 0.22570E-47	 0.10000E+01	 0.15118E-05	 0.21786E-06	 0.72610E-07	 0.33413E-07	 0.18258E-07	 0.11109E-07	 0.72782E-08	 0.18196E-07	 0.10000E+01	 0.41488E-06	 0.10000E+01 
0001749	 0.10000E+01	 0.92465E-10	 0.20091E-05	 0.15111E-10	 0.27890E-06	 0.15665E-11	 0.49955E-11	 0.91583E-07	 0.64857E-12	 0.47441E-18	 0.22666E-11	 0.41842E-07	 0.32229E-12	 0.33126E-18	 0.76332E-25	 0.12255E-11	 0.22772E-07	 0.18279E-12	 0.21554E-18	 0.74780E-25	 0.78812E-32	 0.74013E-12	 0.13822E-07	 0.11359E-12	 0.14396E-18	 0.59663E-25	 0.99284E-32	 0.57103E-39	 0.48238E-12	 0.90412E-08	 0.75414E-13	 0.99803E-19	 0.45628E-25	 0.93550E-32	 0.87869E-39	 0.30605E-46	 0.10000E+01	 0.20092E-05	 0.27892E-06	 0.91589E-07	 0.41844E-07	 0.22774E-07	 0.13823E-07	 0.90417E-08	 0.22604E-07	 0.10000E+01	 0.46126E-06	 0.10000E+01 
0001999	 0.10000E+01	 0.10077E-09	 0.19587E-05	 0.13351E-10	 0.29321E-06	 0.10232E-11	 0.39832E-11	 0.98958E-07	 0.42852E-12	 0.22794E-18	 0.17103E-11	 0.45795E-07	 0.21414E-12	 0.15942E-18	 0.28135E-25	 0.89516E-12	 0.25099E-07	 0.12184E-12	 0.10382E-18	 0.27575E-25	 0.22460E-32	 0.52964E-12	 0.15298E-07	 0.75858E-13	 0.69384E-19	 0.22006E-25	 0.28300E-32	 0.12593E-39	 0.34049E-12	 0.10034E-07	 0.50425E-13	 0.48119E-19	 0.16832E-25	 0.26670E-32	 0.19380E-39	 0.52282E-47	 0.10000E+01	 0.19588E-05	 0.29322E-06	 0.98963E-07	 0.45797E-07	 0.25100E-07	 0.15299E-07	 0.10035E-07	 0.25087E-07	 0.10000E+01	 0.59312E-06	 0.10000E+01 
0002249	 0.99999E+00	 0.98396E-10	 0.37995E-05	 0.10490E-10	 0.69815E-06	 0.13501E-11	 0.27963E-11	 0.24967E-06	 0.65946E-12	 0.85737E-19	 0.11283E-11	 0.11842E-06	 0.35243E-12	 0.67378E-19	 0.14456E-26	 0.56916E-12	 0.65745E-07	 0.20774E-12	 0.46676E-19	 0.15551E-26	 0.75790E-35	 0.32895E-12	 0.40378E-07	 0.13209E-12	 0.32359E-19	 0.13118E-26	 0.10352E-34	 0.11713E-43	 0.20817E-12	 0.26614E-07	 0.89001E-13	 0.22978E-19	 0.10398E-26	 0.10274E-34	 0.19546E-43	 0.92513E-53	 0.99999E+00	 0.37996E-05	 0.69816E-06	 0.24967E-06	 0.11842E-06	 0.65746E-07	 0.40379E-07	 0.26614E-07	 0.66536E-07	 0.10000E+01	 0.18750E-05	 0.10000E+01 
