tStep	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
00000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
00249	 0.10000E+01	 0.59412E-11	 0.60564E-12	 0.15743E-11	 0.96890E-13	 0.80308E-25	 0.63993E-12	 0.33638E-13	 0.33861E-25	 0.47643E-38	 0.32216E-12	 0.15786E-13	 0.16979E-25	 0.33331E-38	 0.16145E-51	 0.18475E-12	 0.87204E-14	 0.96791E-26	 0.21711E-38	 0.15824E-51	 0.35480E-65	 0.11571E-12	 0.53411E-14	 0.60337E-26	 0.14510E-38	 0.12628E-51	 0.44708E-65	 0.54719E-79	 0.77242E-13	 0.35145E-14	 0.40140E-26	 0.10064E-38	 0.96592E-52	 0.42133E-65	 0.84213E-79	 0.62533E-93	 0.10000E+01	 0.65468E-11	 0.16712E-11	 0.67357E-12	 0.33795E-12	 0.19347E-12	 0.12105E-12	 0.80757E-13	 0.20189E-12	 0.10000E+01	-0.16538E-08	 0.10000E+01 
00499	 0.10000E+01	 0.22436E-10	 0.13108E-09	 0.58112E-11	 0.20817E-10	 0.38810E-20	 0.23413E-11	 0.72065E-11	 0.16352E-20	 0.50905E-31	 0.11736E-11	 0.33774E-11	 0.81966E-21	 0.35608E-31	 0.38049E-42	 0.67141E-12	 0.18642E-11	 0.46715E-21	 0.23192E-31	 0.37290E-42	 0.18430E-53	 0.41990E-12	 0.11413E-11	 0.29118E-21	 0.15500E-31	 0.29759E-42	 0.23223E-53	 0.62619E-65	 0.28004E-12	 0.75075E-12	 0.19369E-21	 0.10750E-31	 0.22762E-42	 0.21886E-53	 0.96370E-65	 0.15757E-76	 0.10000E+01	 0.15352E-09	 0.26628E-10	 0.95478E-11	 0.45510E-11	 0.25357E-11	 0.15612E-11	 0.10308E-11	 0.25770E-11	 0.10000E+01	-0.15553E-08	 0.10000E+01 
00749	 0.10000E+01	 0.45915E-10	 0.25130E-08	 0.11434E-10	 0.39394E-09	 0.15061E-17	 0.45355E-11	 0.13569E-09	 0.63369E-18	 0.39357E-27	 0.22564E-11	 0.63437E-10	 0.31742E-18	 0.27525E-27	 0.58326E-37	 0.12855E-11	 0.34969E-10	 0.18084E-18	 0.17925E-27	 0.57158E-37	 0.55966E-47	 0.80192E-12	 0.21390E-10	 0.11269E-18	 0.11979E-27	 0.45612E-37	 0.70520E-47	 0.37656E-57	 0.53393E-12	 0.14063E-10	 0.74951E-19	 0.83075E-28	 0.34887E-37	 0.66457E-47	 0.57952E-57	 0.18760E-67	 0.10000E+01	 0.25589E-08	 0.40537E-09	 0.14022E-09	 0.65693E-10	 0.36254E-10	 0.22192E-10	 0.14597E-10	 0.36493E-10	 0.10000E+01	-0.51160E-09	 0.10000E+01 
00999	 0.10000E+01	 0.71219E-10	 0.16303E-07	 0.16732E-10	 0.25055E-08	 0.68818E-16	 0.64834E-11	 0.85634E-09	 0.28884E-16	 0.12392E-24	 0.31889E-11	 0.39888E-09	 0.14451E-16	 0.86636E-25	 0.12539E-33	 0.18053E-11	 0.21943E-09	 0.82275E-17	 0.56412E-25	 0.12287E-33	 0.82062E-43	 0.11218E-11	 0.13405E-09	 0.51248E-17	 0.37694E-25	 0.98044E-34	 0.10340E-42	 0.37647E-52	 0.74500E-12	 0.88063E-10	 0.34076E-17	 0.26140E-25	 0.74987E-34	 0.97437E-43	 0.57936E-52	 0.12785E-61	 0.10000E+01	 0.16374E-07	 0.25222E-08	 0.86283E-09	 0.40206E-09	 0.22123E-09	 0.13518E-09	 0.88808E-10	 0.22202E-09	 0.10000E+01	 0.46573E-08	 0.10000E+01 
01249	 0.10000E+01	 0.92656E-10	 0.52980E-07	 0.20068E-10	 0.79125E-08	 0.81646E-15	 0.75193E-11	 0.26744E-08	 0.34139E-15	 0.52178E-23	 0.36378E-11	 0.12390E-08	 0.17048E-15	 0.36467E-23	 0.18458E-31	 0.20404E-11	 0.67957E-09	 0.96958E-16	 0.23740E-23	 0.18085E-31	 0.42155E-40	 0.12607E-11	 0.41442E-09	 0.60355E-16	 0.15861E-23	 0.14430E-31	 0.53112E-40	 0.67482E-49	 0.83414E-12	 0.27192E-09	 0.40114E-16	 0.10998E-23	 0.11036E-31	 0.50048E-40	 0.10385E-48	 0.79940E-58	 0.10000E+01	 0.53072E-07	 0.79326E-08	 0.26819E-08	 0.12427E-08	 0.68161E-09	 0.41568E-09	 0.27275E-09	 0.68189E-09	 0.10000E+01	 0.15789E-07	 0.10000E+01 
01499	 0.10000E+01	 0.10566E-09	 0.98401E-07	 0.20454E-10	 0.14156E-07	 0.32692E-14	 0.73041E-11	 0.47145E-08	 0.13603E-14	 0.43473E-22	 0.34495E-11	 0.21687E-08	 0.67763E-15	 0.30369E-22	 0.31361E-30	 0.19086E-11	 0.11848E-08	 0.38486E-15	 0.19765E-22	 0.30725E-30	 0.14567E-38	 0.11694E-11	 0.72076E-09	 0.23937E-15	 0.13203E-22	 0.24514E-30	 0.18352E-38	 0.47442E-47	 0.76945E-12	 0.47218E-09	 0.15901E-15	 0.91541E-23	 0.18748E-30	 0.17293E-38	 0.73005E-47	 0.11430E-55	 0.10000E+01	 0.98507E-07	 0.14176E-07	 0.47218E-08	 0.21721E-08	 0.11867E-08	 0.72193E-09	 0.47295E-09	 0.11824E-08	 0.10000E+01	 0.25099E-07	 0.10000E+01 
01749	 0.10000E+01	 0.10837E-09	 0.10911E-06	 0.17935E-10	 0.15529E-07	 0.41850E-14	 0.59646E-11	 0.51494E-08	 0.17390E-14	 0.63636E-22	 0.27154E-11	 0.23638E-08	 0.86571E-15	 0.44449E-22	 0.52200E-30	 0.14711E-11	 0.12898E-08	 0.49150E-15	 0.28926E-22	 0.51140E-30	 0.27549E-38	 0.88958E-12	 0.78412E-09	 0.30563E-15	 0.19322E-22	 0.40802E-30	 0.34707E-38	 0.10196E-46	 0.58028E-12	 0.51345E-09	 0.20299E-15	 0.13396E-22	 0.31204E-30	 0.32703E-38	 0.15690E-46	 0.27915E-55	 0.10000E+01	 0.10921E-06	 0.15547E-07	 0.51554E-08	 0.23665E-08	 0.12913E-08	 0.78501E-09	 0.51403E-09	 0.12851E-08	 0.10000E+01	 0.26396E-07	 0.10000E+01 
01999	 0.10000E+01	 0.10049E-09	 0.12313E-06	 0.13283E-10	 0.21619E-07	 0.14231E-14	 0.39481E-11	 0.76733E-08	 0.64572E-15	 0.52340E-23	 0.16908E-11	 0.36314E-08	 0.33489E-15	 0.37408E-23	 0.14061E-31	 0.88349E-12	 0.20142E-08	 0.19441E-15	 0.24660E-23	 0.13835E-31	 0.27938E-40	 0.52214E-12	 0.12365E-08	 0.12253E-15	 0.16604E-23	 0.11067E-31	 0.35254E-40	 0.39673E-49	 0.33541E-12	 0.81476E-09	 0.82091E-16	 0.11571E-23	 0.84787E-32	 0.33254E-40	 0.61097E-49	 0.42015E-58	 0.10000E+01	 0.12323E-06	 0.21632E-07	 0.76772E-08	 0.36331E-08	 0.20151E-08	 0.12370E-08	 0.81509E-09	 0.20377E-08	 0.10000E+01	 0.58262E-07	 0.10000E+01 
02249	 0.10000E+01	 0.79677E-10	 0.43646E-06	 0.74002E-11	 0.80958E-07	 0.25533E-13	 0.17785E-11	 0.29032E-07	 0.12499E-13	 0.34202E-21	 0.66943E-12	 0.13788E-07	 0.66843E-14	 0.26886E-21	 0.15224E-29	 0.32234E-12	 0.76596E-08	 0.39412E-14	 0.18626E-21	 0.16327E-29	 0.28329E-38	 0.18047E-12	 0.47061E-08	 0.25064E-14	 0.12913E-21	 0.13747E-29	 0.38326E-38	 0.25673E-47	 0.11168E-12	 0.31027E-08	 0.16889E-14	 0.91695E-22	 0.10884E-29	 0.37809E-38	 0.41842E-47	 0.12678E-56	 0.10000E+01	 0.43654E-06	 0.80965E-07	 0.29034E-07	 0.13789E-07	 0.76600E-08	 0.47063E-08	 0.31028E-08	 0.77570E-08	 0.10000E+01	 0.22030E-06	 0.10000E+01 
02499	 0.10000E+01	 0.44574E-10	 0.15474E-05	 0.20531E-11	 0.26155E-06	 0.45017E-12	 0.29855E-12	 0.91031E-07	 0.21310E-12	 0.29331E-19	 0.88874E-13	 0.42649E-07	 0.11230E-12	 0.22863E-19	 0.47983E-27	 0.40512E-13	 0.23520E-07	 0.65703E-13	 0.15772E-19	 0.52081E-27	 0.11036E-35	 0.23163E-13	 0.14387E-07	 0.41590E-13	 0.10907E-19	 0.44170E-27	 0.16029E-35	 0.73487E-44	 0.14953E-13	 0.94585E-08	 0.27941E-13	 0.77326E-20	 0.35135E-27	 0.16543E-35	 0.10749E-43	 0.33133E-51	 0.10000E+01	 0.15474E-05	 0.26155E-06	 0.91031E-07	 0.42649E-07	 0.23520E-07	 0.14388E-07	 0.94586E-08	 0.23646E-07	 0.10000E+01	 0.57892E-06	 0.10000E+01 
02749	 0.99999E+00	 0.12256E-10	 0.36345E-05	 0.21143E-11	 0.56517E-06	 0.33277E-11	 0.13202E-11	 0.19103E-06	 0.15246E-11	 0.70913E-18	 0.80629E-12	 0.88287E-07	 0.79187E-12	 0.54138E-18	 0.37203E-25	 0.51027E-12	 0.48327E-07	 0.45971E-12	 0.36954E-18	 0.39253E-25	 0.57003E-33	 0.33832E-12	 0.29430E-07	 0.28965E-12	 0.25399E-18	 0.32777E-25	 0.70021E-33	 0.67167E-40	 0.23411E-12	 0.19291E-07	 0.19401E-12	 0.17937E-18	 0.25825E-25	 0.65065E-33	 0.10149E-39	 0.43724E-47	 0.99999E+00	 0.36345E-05	 0.56518E-06	 0.19103E-06	 0.88288E-07	 0.48328E-07	 0.29430E-07	 0.19291E-07	 0.48228E-07	 0.10000E+01	 0.10157E-05	 0.10000E+01 
02999	 0.99999E+00	 0.22381E-10	 0.59625E-05	 0.13905E-10	 0.85931E-06	 0.11812E-10	 0.68029E-11	 0.28219E-06	 0.52899E-11	 0.56335E-17	 0.36675E-11	 0.12863E-06	 0.27186E-11	 0.42491E-17	 0.69870E-24	 0.21735E-11	 0.69876E-07	 0.15691E-11	 0.28818E-17	 0.72693E-24	 0.35355E-31	 0.13865E-11	 0.42355E-07	 0.98521E-12	 0.19732E-17	 0.60204E-24	 0.43456E-31	 0.75389E-38	 0.93614E-12	 0.27680E-07	 0.65840E-12	 0.13901E-17	 0.47189E-24	 0.40340E-31	 0.11425E-37	 0.98493E-45	 0.99999E+00	 0.59626E-05	 0.85934E-06	 0.28220E-06	 0.12864E-06	 0.69880E-07	 0.42358E-07	 0.27681E-07	 0.69203E-07	 0.10000E+01	 0.12504E-05	 0.10000E+01 
03249	 0.99999E+00	 0.82215E-10	 0.72217E-05	 0.34948E-10	 0.97818E-06	 0.21756E-10	 0.15309E-10	 0.31337E-06	 0.96125E-11	 0.15768E-16	 0.78663E-11	 0.14113E-06	 0.49082E-11	 0.11835E-16	 0.29926E-23	 0.45447E-11	 0.76153E-07	 0.28228E-11	 0.80057E-17	 0.31076E-23	 0.22304E-30	 0.28557E-11	 0.45970E-07	 0.17685E-11	 0.54726E-17	 0.25706E-23	 0.27525E-30	 0.64807E-37	 0.19094E-11	 0.29961E-07	 0.11802E-11	 0.38513E-17	 0.20132E-23	 0.25622E-30	 0.98081E-37	 0.12545E-43	 0.99999E+00	 0.72218E-05	 0.97823E-06	 0.31339E-06	 0.14114E-06	 0.76160E-07	 0.45975E-07	 0.29964E-07	 0.74911E-07	 0.10000E+01	 0.11823E-05	 0.10000E+01 
03499	 0.99999E+00	 0.12100E-09	 0.72860E-05	 0.47814E-10	 0.10066E-05	 0.20087E-10	 0.20131E-10	 0.32486E-06	 0.89050E-11	 0.13542E-16	 0.10132E-10	 0.14681E-06	 0.45544E-11	 0.10169E-16	 0.24134E-23	 0.57846E-11	 0.79369E-07	 0.26218E-11	 0.68803E-17	 0.25031E-23	 0.17857E-30	 0.36080E-11	 0.47967E-07	 0.16435E-11	 0.47042E-17	 0.20692E-23	 0.22010E-30	 0.49318E-37	 0.24007E-11	 0.31286E-07	 0.10972E-11	 0.33109E-17	 0.16199E-23	 0.20469E-30	 0.74719E-37	 0.88621E-44	 0.99999E+00	 0.72861E-05	 0.10067E-05	 0.32489E-06	 0.14683E-06	 0.79377E-07	 0.47972E-07	 0.31289E-07	 0.78223E-07	 0.10000E+01	 0.12741E-05	 0.10000E+01 
03749	 0.99999E+00	 0.66245E-10	 0.90428E-05	 0.31953E-10	 0.14665E-05	 0.85263E-11	 0.13418E-10	 0.49750E-06	 0.40379E-11	 0.16902E-17	 0.66880E-11	 0.22984E-06	 0.21314E-11	 0.12710E-17	 0.14212E-24	 0.37904E-11	 0.12572E-06	 0.12485E-11	 0.86144E-18	 0.14303E-24	 0.11274E-31	 0.23521E-11	 0.76509E-07	 0.79095E-12	 0.58978E-18	 0.11613E-24	 0.13999E-31	 0.12365E-38	 0.15594E-11	 0.50126E-07	 0.53167E-12	 0.41551E-18	 0.89863E-25	 0.13065E-31	 0.18969E-38	 0.83184E-46	 0.99999E+00	 0.90429E-05	 0.14666E-05	 0.49751E-06	 0.22985E-06	 0.12572E-06	 0.76512E-07	 0.50128E-07	 0.12532E-06	 0.10000E+01	 0.24003E-05	 0.10000E+01 
03999	 0.99997E+00	 0.63887E-11	 0.17605E-04	 0.56250E-12	 0.30253E-05	 0.33206E-10	 0.48242E-12	 0.10353E-05	 0.16366E-10	 0.10930E-16	 0.29968E-12	 0.47948E-06	 0.87585E-11	 0.86798E-17	 0.10411E-23	 0.18888E-12	 0.26251E-06	 0.51631E-11	 0.60437E-17	 0.11243E-23	 0.38520E-31	 0.12461E-12	 0.15983E-06	 0.32822E-11	 0.42021E-17	 0.95052E-24	 0.52323E-31	 0.66510E-39	 0.85897E-13	 0.10474E-06	 0.22110E-11	 0.29893E-17	 0.75452E-24	 0.51752E-31	 0.10862E-38	 0.60722E-47	 0.99997E+00	 0.17605E-04	 0.30253E-05	 0.10354E-05	 0.47949E-06	 0.26252E-06	 0.15983E-06	 0.10474E-06	 0.26185E-06	 0.99999E+00	 0.49711E-05	 0.10000E+01 
