tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59411E-11	 0.15196E-09	 0.15742E-11	 0.24287E-10	 0.50765E-20	 0.63992E-12	 0.84288E-11	 0.21403E-20	 0.75773E-31	 0.32216E-12	 0.39549E-11	 0.10732E-20	 0.53009E-31	 0.64581E-42	 0.18474E-12	 0.21845E-11	 0.61175E-21	 0.34528E-31	 0.63295E-42	 0.35688E-53	 0.11571E-12	 0.13379E-11	 0.38134E-21	 0.23077E-31	 0.50513E-42	 0.44970E-53	 0.13838E-64	 0.77241E-13	 0.88030E-12	 0.25369E-21	 0.16005E-31	 0.38637E-42	 0.42380E-53	 0.21297E-64	 0.39750E-76	 0.10000E+01	 0.15790E-09	 0.25861E-10	 0.90687E-11	 0.42771E-11	 0.23692E-11	 0.14536E-11	 0.95754E-12	 0.23939E-11	 0.10000E+01	-0.15782E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22420E-10	 0.84395E-08	 0.58077E-11	 0.13351E-08	 0.16352E-16	 0.23399E-11	 0.46147E-09	 0.68870E-17	 0.13964E-25	 0.11729E-11	 0.21611E-09	 0.34516E-17	 0.97674E-26	 0.67877E-35	 0.67104E-12	 0.11924E-09	 0.19670E-17	 0.63614E-26	 0.66521E-35	 0.21374E-44	 0.41967E-12	 0.72981E-10	 0.12259E-17	 0.42514E-26	 0.53086E-35	 0.26933E-44	 0.47206E-54	 0.27989E-12	 0.48000E-10	 0.81547E-18	 0.29484E-26	 0.40604E-35	 0.25382E-44	 0.72650E-54	 0.77208E-64	 0.10000E+01	 0.84619E-08	 0.13409E-08	 0.46381E-09	 0.21729E-09	 0.11991E-09	 0.73401E-10	 0.48280E-10	 0.12070E-09	 0.10000E+01	 0.22674E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.45631E-10	 0.75409E-07	 0.11373E-10	 0.11718E-07	 0.14068E-14	 0.45124E-11	 0.40221E-08	 0.59135E-15	 0.11318E-22	 0.22452E-11	 0.18773E-08	 0.29608E-15	 0.79144E-23	 0.51477E-31	 0.12792E-11	 0.10339E-08	 0.16864E-15	 0.51538E-23	 0.50444E-31	 0.15152E-39	 0.79799E-12	 0.63207E-09	 0.10507E-15	 0.34439E-23	 0.40254E-31	 0.19092E-39	 0.31266E-48	 0.53132E-12	 0.41541E-09	 0.69875E-16	 0.23883E-23	 0.30788E-31	 0.17991E-39	 0.48117E-48	 0.47765E-57	 0.10000E+01	 0.75455E-07	 0.11729E-07	 0.40266E-08	 0.18795E-08	 0.10352E-08	 0.63286E-09	 0.41594E-09	 0.10398E-08	 0.10000E+01	 0.29199E-07	 0.10000E+01 
0000999	 0.10000E+01	 0.69564E-10	 0.29732E-06	 0.16389E-10	 0.44980E-07	 0.24406E-13	 0.63551E-11	 0.15279E-07	 0.10225E-13	 0.83934E-21	 0.31268E-11	 0.70955E-08	 0.51114E-14	 0.58671E-21	 0.16113E-28	 0.17704E-11	 0.38968E-08	 0.29086E-14	 0.38198E-21	 0.15788E-28	 0.19991E-36	 0.11002E-11	 0.23783E-08	 0.18112E-14	 0.25522E-21	 0.12598E-28	 0.25188E-36	 0.17382E-44	 0.73073E-12	 0.15613E-08	 0.12041E-14	 0.17698E-21	 0.96351E-29	 0.23736E-36	 0.26750E-44	 0.11186E-52	 0.10000E+01	 0.29739E-06	 0.44996E-07	 0.15285E-07	 0.70986E-08	 0.38986E-08	 0.23794E-08	 0.15621E-08	 0.39052E-08	 0.10000E+01	 0.10245E-06	 0.10000E+01 
0001249	 0.10000E+01	 0.88053E-10	 0.70055E-06	 0.19152E-10	 0.10210E-06	 0.15730E-12	 0.71843E-11	 0.34178E-07	 0.65581E-13	 0.14278E-19	 0.34774E-11	 0.15761E-07	 0.32703E-13	 0.99757E-20	 0.70900E-27	 0.19509E-11	 0.86219E-08	 0.18584E-13	 0.64931E-20	 0.69461E-27	 0.22702E-34	 0.12056E-11	 0.52495E-08	 0.11563E-13	 0.43377E-20	 0.55422E-27	 0.28602E-34	 0.50951E-42	 0.79774E-12	 0.34409E-08	 0.76825E-14	 0.30076E-20	 0.42385E-27	 0.26951E-34	 0.78406E-42	 0.84598E-50	 0.10000E+01	 0.70064E-06	 0.10212E-06	 0.34186E-07	 0.15764E-07	 0.86239E-08	 0.52507E-08	 0.34417E-08	 0.86042E-08	 0.10000E+01	 0.20072E-06	 0.10000E+01 
0001499	 0.10000E+01	 0.98976E-10	 0.11146E-05	 0.19207E-10	 0.15489E-06	 0.47944E-12	 0.68631E-11	 0.50872E-07	 0.19865E-12	 0.79845E-19	 0.32420E-11	 0.23244E-07	 0.98753E-13	 0.55758E-19	 0.70850E-26	 0.17939E-11	 0.12651E-07	 0.56021E-13	 0.36282E-19	 0.69407E-26	 0.40401E-33	 0.10992E-11	 0.76785E-08	 0.34818E-13	 0.24234E-19	 0.55376E-26	 0.50896E-33	 0.16160E-40	 0.72330E-12	 0.50228E-08	 0.23118E-13	 0.16801E-19	 0.42349E-26	 0.47956E-33	 0.24867E-40	 0.47806E-48	 0.10000E+01	 0.11147E-05	 0.15491E-06	 0.50879E-07	 0.23247E-07	 0.12653E-07	 0.76796E-08	 0.50235E-08	 0.12559E-07	 0.10000E+01	 0.25477E-06	 0.10000E+01 
0001749	 0.10000E+01	 0.10483E-09	 0.12896E-05	 0.17374E-10	 0.17194E-06	 0.75256E-12	 0.57847E-11	 0.55542E-07	 0.31029E-12	 0.16340E-18	 0.26351E-11	 0.25173E-07	 0.15387E-12	 0.11406E-18	 0.18510E-25	 0.14281E-11	 0.13639E-07	 0.87169E-13	 0.74198E-19	 0.18132E-25	 0.13433E-32	 0.86379E-12	 0.82554E-08	 0.54131E-13	 0.49552E-19	 0.14466E-25	 0.16922E-32	 0.68438E-40	 0.56354E-12	 0.53904E-08	 0.35921E-13	 0.34350E-19	 0.11063E-25	 0.15944E-32	 0.10531E-39	 0.25784E-47	 0.10000E+01	 0.12897E-05	 0.17196E-06	 0.55548E-07	 0.25175E-07	 0.13640E-07	 0.82563E-08	 0.53910E-08	 0.13477E-07	 0.10000E+01	 0.24434E-06	 0.10000E+01 
0001999	 0.10000E+01	 0.10572E-09	 0.13100E-05	 0.14165E-10	 0.18385E-06	 0.60369E-12	 0.42508E-11	 0.60512E-07	 0.25071E-12	 0.11056E-18	 0.18310E-11	 0.27667E-07	 0.12477E-12	 0.77245E-19	 0.10863E-25	 0.96020E-12	 0.15062E-07	 0.70823E-13	 0.50277E-19	 0.10644E-25	 0.68711E-33	 0.56882E-12	 0.91435E-08	 0.44033E-13	 0.33588E-19	 0.84930E-26	 0.86566E-33	 0.30510E-40	 0.36598E-12	 0.59815E-08	 0.29243E-13	 0.23288E-19	 0.64955E-26	 0.81570E-33	 0.46950E-40	 0.10024E-47	 0.10000E+01	 0.13101E-05	 0.18387E-06	 0.60517E-07	 0.27669E-07	 0.15063E-07	 0.91441E-08	 0.59819E-08	 0.14955E-07	 0.10000E+01	 0.29595E-06	 0.10000E+01 
0002249	 0.10000E+01	 0.92573E-10	 0.19148E-05	 0.89847E-11	 0.31360E-06	 0.39622E-12	 0.22374E-11	 0.10793E-06	 0.18085E-12	 0.20260E-19	 0.86263E-12	 0.50301E-07	 0.93942E-13	 0.14656E-19	 0.71595E-27	 0.42211E-12	 0.27659E-07	 0.54566E-13	 0.97257E-20	 0.70608E-27	 0.20659E-34	 0.23894E-12	 0.16890E-07	 0.34397E-13	 0.65744E-20	 0.56568E-27	 0.26080E-34	 0.43326E-42	 0.14902E-12	 0.11090E-07	 0.23048E-13	 0.45938E-20	 0.43378E-27	 0.24608E-34	 0.66740E-42	 0.67808E-50	 0.10000E+01	 0.19149E-05	 0.31361E-06	 0.10794E-06	 0.50302E-07	 0.27660E-07	 0.16890E-07	 0.11091E-07	 0.27727E-07	 0.10000E+01	 0.61699E-06	 0.10000E+01 
