tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59315E-11	 0.19912E-07	 0.15721E-11	 0.31824E-08	 0.87161E-16	 0.63908E-12	 0.11044E-08	 0.36748E-16	 0.17047E-24	 0.32174E-12	 0.51822E-09	 0.18426E-16	 0.11926E-24	 0.19038E-33	 0.18451E-12	 0.28624E-09	 0.10503E-16	 0.77679E-25	 0.18659E-33	 0.13785E-42	 0.11556E-12	 0.17530E-09	 0.65475E-17	 0.51917E-25	 0.14891E-33	 0.17371E-42	 0.70040E-52	 0.77144E-13	 0.11535E-09	 0.43557E-17	 0.36007E-25	 0.11390E-33	 0.16370E-42	 0.10779E-51	 0.26363E-61	 0.10000E+01	 0.19918E-07	 0.31840E-08	 0.11051E-08	 0.51854E-09	 0.28642E-09	 0.17542E-09	 0.11542E-09	 0.28856E-09	 0.10000E+01	 0.82946E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.21390E-10	 0.10865E-05	 0.54953E-11	 0.17187E-06	 0.27108E-12	 0.22129E-11	 0.59408E-07	 0.11417E-12	 0.29808E-19	 0.11092E-11	 0.27821E-07	 0.57220E-13	 0.20849E-19	 0.18655E-26	 0.63463E-12	 0.15351E-07	 0.32608E-13	 0.13579E-19	 0.18283E-26	 0.75639E-34	 0.39691E-12	 0.93951E-08	 0.20323E-13	 0.90748E-20	 0.14590E-26	 0.95311E-34	 0.21509E-41	 0.26472E-12	 0.61793E-08	 0.13519E-13	 0.62936E-20	 0.11160E-26	 0.89820E-34	 0.33103E-41	 0.45296E-49	 0.10000E+01	 0.10865E-05	 0.17188E-06	 0.59410E-07	 0.27823E-07	 0.15351E-07	 0.93956E-08	 0.61795E-08	 0.15449E-07	 0.10000E+01	 0.49836E-06	 0.10000E+01 
0000749	 0.99998E+00	 0.94833E-10	 0.94103E-05	 0.15280E-10	 0.14619E-05	 0.21929E-10	 0.54290E-11	 0.50178E-06	 0.92176E-11	 0.22030E-16	 0.25826E-11	 0.23419E-06	 0.46151E-11	 0.15405E-16	 0.12511E-22	 0.14382E-11	 0.12897E-06	 0.26286E-11	 0.10031E-16	 0.12260E-22	 0.45980E-29	 0.88533E-12	 0.78847E-07	 0.16378E-11	 0.67034E-17	 0.97832E-23	 0.57935E-29	 0.11847E-35	 0.58453E-12	 0.51820E-07	 0.10892E-11	 0.46487E-17	 0.74826E-23	 0.54597E-29	 0.18232E-35	 0.22597E-42	 0.99998E+00	 0.94104E-05	 0.14620E-05	 0.50179E-06	 0.23420E-06	 0.12898E-06	 0.78850E-07	 0.51821E-07	 0.12955E-06	 0.10000E+01	 0.38357E-05	 0.10000E+01 
0000999	 0.99994E+00	 0.12567E-08	 0.35366E-04	 0.16370E-09	 0.53472E-05	 0.34634E-09	 0.53146E-10	 0.18159E-05	 0.14511E-09	 0.14194E-14	 0.24197E-10	 0.84319E-06	 0.72536E-10	 0.99221E-15	 0.32470E-20	 0.13150E-10	 0.46305E-06	 0.41277E-10	 0.64599E-15	 0.31816E-20	 0.48001E-26	 0.79760E-11	 0.28259E-06	 0.25703E-10	 0.43162E-15	 0.25387E-20	 0.60479E-26	 0.49729E-32	 0.52153E-11	 0.18551E-06	 0.17087E-10	 0.29930E-15	 0.19416E-20	 0.56992E-26	 0.76530E-32	 0.38129E-38	 0.99994E+00	 0.35367E-04	 0.53477E-05	 0.18161E-05	 0.84329E-06	 0.46310E-06	 0.28262E-06	 0.18554E-06	 0.46384E-06	 0.99999E+00	 0.12320E-04	 0.10000E+01 
0001249	 0.99988E+00	 0.76324E-08	 0.77729E-04	 0.10060E-08	 0.11317E-04	 0.19473E-08	 0.32778E-09	 0.37864E-05	 0.81200E-09	 0.19667E-13	 0.14947E-09	 0.17456E-05	 0.40493E-09	 0.13742E-13	 0.10869E-18	 0.81300E-10	 0.95479E-06	 0.23012E-09	 0.89448E-14	 0.10649E-18	 0.38735E-24	 0.49335E-10	 0.58128E-06	 0.14318E-09	 0.59757E-14	 0.84969E-19	 0.48802E-24	 0.96745E-30	 0.32269E-10	 0.38099E-06	 0.95133E-10	 0.41433E-14	 0.64983E-19	 0.45987E-24	 0.14888E-29	 0.17876E-35	 0.99988E+00	 0.77737E-04	 0.11320E-04	 0.37875E-05	 0.17461E-05	 0.95510E-06	 0.58147E-06	 0.38112E-06	 0.95279E-06	 0.99998E+00	 0.22254E-04	 0.10000E+01 
0001499	 0.99983E+00	 0.20277E-07	 0.11248E-03	 0.26902E-08	 0.15654E-04	 0.48692E-08	 0.87829E-09	 0.51440E-05	 0.20192E-08	 0.81324E-13	 0.40084E-09	 0.23508E-05	 0.10042E-08	 0.56798E-13	 0.72600E-18	 0.21812E-09	 0.12796E-05	 0.56980E-09	 0.36961E-13	 0.71124E-18	 0.41672E-23	 0.13239E-09	 0.77671E-06	 0.35419E-09	 0.24688E-13	 0.56747E-18	 0.52499E-23	 0.16772E-28	 0.86611E-10	 0.50809E-06	 0.23519E-09	 0.17116E-13	 0.43398E-18	 0.49469E-23	 0.25810E-28	 0.49923E-34	 0.99983E+00	 0.11250E-03	 0.15662E-04	 0.51469E-05	 0.23522E-05	 0.12804E-05	 0.77719E-06	 0.50841E-06	 0.12710E-05	 0.99997E+00	 0.25892E-04	 0.10000E+01 
0001749	 0.99983E+00	 0.24565E-07	 0.11866E-03	 0.32915E-08	 0.16305E-04	 0.56869E-08	 0.10778E-08	 0.53301E-05	 0.23549E-08	 0.10386E-12	 0.49249E-09	 0.24297E-05	 0.11703E-08	 0.72528E-13	 0.10075E-17	 0.26816E-09	 0.13207E-05	 0.66379E-09	 0.47194E-13	 0.98706E-18	 0.62795E-23	 0.16282E-09	 0.80095E-06	 0.41251E-09	 0.31522E-13	 0.78753E-18	 0.79109E-23	 0.27447E-28	 0.10654E-09	 0.52365E-06	 0.27387E-09	 0.21854E-13	 0.60227E-18	 0.74542E-23	 0.42238E-28	 0.88721E-34	 0.99983E+00	 0.11868E-03	 0.16314E-04	 0.53336E-05	 0.24314E-05	 0.13216E-05	 0.80153E-06	 0.52403E-06	 0.13101E-05	 0.99997E+00	 0.25689E-04	 0.10000E+01 
0001999	 0.99979E+00	 0.99353E-08	 0.13221E-03	 0.13118E-08	 0.20782E-04	 0.30943E-08	 0.42647E-09	 0.71062E-05	 0.13252E-08	 0.31059E-13	 0.19414E-09	 0.33059E-05	 0.66931E-09	 0.21811E-13	 0.18778E-18	 0.10548E-09	 0.18167E-05	 0.38303E-09	 0.14237E-13	 0.18424E-18	 0.74793E-24	 0.63964E-10	 0.11090E-05	 0.23933E-09	 0.95274E-14	 0.14713E-18	 0.94285E-24	 0.21011E-29	 0.41817E-10	 0.72813E-06	 0.15945E-09	 0.66134E-14	 0.11259E-18	 0.88879E-24	 0.32342E-29	 0.43813E-35	 0.99979E+00	 0.13222E-03	 0.20787E-04	 0.71079E-05	 0.33068E-05	 0.18172E-05	 0.11093E-05	 0.72833E-06	 0.18208E-05	 0.99996E+00	 0.42549E-04	 0.10000E+01 
0002249	 0.99956E+00	 0.14947E-07	 0.26036E-03	 0.35216E-08	 0.45459E-04	 0.71734E-08	 0.13600E-08	 0.15922E-04	 0.34671E-08	 0.34259E-13	 0.66748E-09	 0.74759E-05	 0.18434E-08	 0.26831E-13	 0.42232E-19	 0.37736E-09	 0.41269E-05	 0.10835E-08	 0.18552E-13	 0.45381E-19	 0.15503E-25	 0.23428E-09	 0.25258E-05	 0.68772E-09	 0.12847E-13	 0.38253E-19	 0.21188E-25	 0.14568E-32	 0.15550E-09	 0.16610E-05	 0.46283E-09	 0.91157E-14	 0.30307E-19	 0.21035E-25	 0.24472E-32	 0.87349E-40	 0.99956E+00	 0.26037E-03	 0.45470E-04	 0.15927E-04	 0.74784E-05	 0.41283E-05	 0.25267E-05	 0.16616E-05	 0.41540E-05	 0.99990E+00	 0.97932E-04	 0.10000E+01 
