tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.58671E-11	 0.24314E-06	 0.15534E-11	 0.38860E-07	 0.12996E-13	 0.63153E-12	 0.13486E-07	 0.54791E-14	 0.31036E-21	 0.31796E-12	 0.63279E-08	 0.27473E-14	 0.21713E-21	 0.42324E-29	 0.18235E-12	 0.34952E-08	 0.15661E-14	 0.14143E-21	 0.41481E-29	 0.37421E-37	 0.11421E-12	 0.21406E-08	 0.97624E-15	 0.94521E-22	 0.33104E-29	 0.47154E-37	 0.23216E-45	 0.76243E-13	 0.14085E-08	 0.64945E-15	 0.65556E-22	 0.25321E-29	 0.44439E-37	 0.35730E-45	 0.10670E-53	 0.10000E+01	 0.24314E-06	 0.38861E-07	 0.13487E-07	 0.63282E-08	 0.34954E-08	 0.21407E-08	 0.14086E-08	 0.35214E-08	 0.10000E+01	 0.11983E-06	 0.10000E+01 
0000499	 0.99998E+00	 0.15614E-09	 0.13502E-04	 0.21874E-10	 0.21360E-05	 0.41856E-10	 0.73489E-11	 0.73834E-06	 0.17629E-10	 0.57188E-16	 0.34050E-11	 0.34578E-06	 0.88352E-11	 0.40001E-16	 0.44474E-22	 0.18691E-11	 0.19078E-06	 0.50350E-11	 0.26053E-16	 0.43586E-22	 0.22407E-28	 0.11407E-11	 0.11677E-06	 0.31381E-11	 0.17411E-16	 0.34783E-22	 0.28234E-28	 0.79175E-35	 0.74889E-12	 0.76800E-07	 0.20874E-11	 0.12075E-16	 0.26605E-22	 0.26608E-28	 0.12185E-34	 0.20718E-41	 0.99998E+00	 0.13502E-04	 0.21361E-05	 0.73836E-06	 0.34579E-06	 0.19079E-06	 0.11677E-06	 0.76803E-07	 0.19201E-06	 0.99999E+00	 0.62145E-05	 0.10000E+01 
0000749	 0.99980E+00	 0.13692E-07	 0.12058E-03	 0.18402E-08	 0.18743E-04	 0.35976E-08	 0.60425E-09	 0.64343E-05	 0.15125E-08	 0.46290E-13	 0.27656E-09	 0.30033E-05	 0.75732E-09	 0.32372E-13	 0.33670E-18	 0.15074E-09	 0.16540E-05	 0.43136E-09	 0.21081E-13	 0.32996E-18	 0.15850E-23	 0.91585E-10	 0.10112E-05	 0.26876E-09	 0.14087E-13	 0.26332E-18	 0.19972E-23	 0.52305E-29	 0.59952E-10	 0.66459E-06	 0.17874E-09	 0.97697E-14	 0.20140E-18	 0.18821E-23	 0.80498E-29	 0.12779E-34	 0.99980E+00	 0.12059E-03	 0.18749E-04	 0.64364E-05	 0.30043E-05	 0.16546E-05	 0.10116E-05	 0.66483E-06	 0.16621E-05	 0.99995E+00	 0.49307E-04	 0.10000E+01 
0000999	 0.99923E+00	 0.24927E-06	 0.47443E-03	 0.33826E-07	 0.71892E-04	 0.62198E-07	 0.11142E-07	 0.24430E-04	 0.26077E-07	 0.34162E-11	 0.51069E-08	 0.11347E-04	 0.13038E-07	 0.23889E-11	 0.10473E-15	 0.27855E-08	 0.62324E-05	 0.74206E-08	 0.15556E-11	 0.10265E-15	 0.20750E-20	 0.16932E-08	 0.38039E-05	 0.46212E-08	 0.10395E-11	 0.81917E-16	 0.26149E-20	 0.28811E-25	 0.11087E-08	 0.24973E-05	 0.30723E-08	 0.72087E-12	 0.62657E-16	 0.24644E-20	 0.44344E-25	 0.29607E-30	 0.99923E+00	 0.47468E-03	 0.71988E-04	 0.24467E-04	 0.11365E-04	 0.62426E-05	 0.38102E-05	 0.25015E-05	 0.62537E-05	 0.99983E+00	 0.16698E-03	 0.10000E+01 
0001249	 0.99827E+00	 0.16595E-05	 0.11131E-02	 0.22444E-06	 0.16295E-03	 0.39800E-06	 0.73751E-07	 0.54607E-04	 0.16622E-06	 0.57534E-10	 0.33758E-07	 0.25192E-04	 0.82943E-07	 0.40237E-10	 0.45488E-14	 0.18399E-07	 0.13785E-04	 0.47151E-07	 0.26203E-10	 0.44594E-14	 0.23189E-18	 0.11178E-07	 0.83942E-05	 0.29343E-07	 0.17510E-10	 0.35594E-14	 0.29228E-18	 0.82854E-23	 0.73170E-08	 0.55026E-05	 0.19499E-07	 0.12143E-10	 0.27228E-14	 0.27550E-18	 0.12754E-22	 0.21901E-27	 0.99827E+00	 0.11147E-02	 0.16357E-03	 0.54847E-04	 0.25309E-04	 0.13850E-04	 0.84347E-05	 0.55295E-05	 0.13824E-04	 0.99966E+00	 0.32681E-03	 0.10000E+01 
0001499	 0.99739E+00	 0.51982E-05	 0.17611E-02	 0.69706E-06	 0.24680E-03	 0.12018E-05	 0.22802E-06	 0.81239E-04	 0.49946E-06	 0.31766E-09	 0.10413E-06	 0.37153E-04	 0.24859E-06	 0.22222E-09	 0.44711E-13	 0.56674E-07	 0.20231E-04	 0.14111E-06	 0.14472E-09	 0.43851E-13	 0.40433E-17	 0.34404E-07	 0.12283E-04	 0.87737E-07	 0.96715E-10	 0.35009E-13	 0.50977E-17	 0.25647E-21	 0.22508E-07	 0.80361E-05	 0.58267E-07	 0.67073E-10	 0.26785E-13	 0.48058E-17	 0.39490E-21	 0.12032E-25	 0.99739E+00	 0.17663E-02	 0.24870E-03	 0.81967E-04	 0.37506E-04	 0.20429E-04	 0.12405E-04	 0.81169E-05	 0.20292E-04	 0.99956E+00	 0.41905E-03	 0.10000E+01 
0001749	 0.99708E+00	 0.83473E-05	 0.20302E-02	 0.11133E-05	 0.27378E-03	 0.18751E-05	 0.36318E-06	 0.88708E-04	 0.77610E-06	 0.64492E-09	 0.16562E-06	 0.40257E-04	 0.38548E-06	 0.45116E-09	 0.11562E-12	 0.90070E-07	 0.21827E-04	 0.21855E-06	 0.29383E-09	 0.11342E-12	 0.13274E-16	 0.54650E-07	 0.13217E-04	 0.13578E-06	 0.19636E-09	 0.90568E-13	 0.16739E-16	 0.10699E-20	 0.35741E-07	 0.86322E-05	 0.90131E-07	 0.13617E-09	 0.69298E-13	 0.15782E-16	 0.16475E-20	 0.63764E-25	 0.99708E+00	 0.20385E-02	 0.27676E-03	 0.89848E-04	 0.40808E-04	 0.22135E-04	 0.13407E-04	 0.87582E-05	 0.21895E-04	 0.99957E+00	 0.40671E-03	 0.10000E+01 
0001999	 0.99693E+00	 0.63029E-05	 0.20675E-02	 0.83829E-06	 0.29285E-03	 0.15098E-05	 0.27328E-06	 0.96621E-04	 0.62913E-06	 0.43844E-09	 0.12459E-06	 0.44221E-04	 0.31352E-06	 0.30692E-09	 0.68269E-13	 0.67749E-07	 0.24087E-04	 0.17809E-06	 0.19997E-09	 0.66975E-13	 0.68411E-17	 0.41104E-07	 0.14627E-04	 0.11077E-06	 0.13366E-09	 0.53481E-13	 0.86264E-17	 0.48124E-21	 0.26881E-07	 0.95704E-05	 0.73582E-07	 0.92709E-10	 0.40922E-13	 0.81333E-17	 0.74106E-21	 0.25048E-25	 0.99693E+00	 0.20738E-02	 0.29520E-03	 0.97524E-04	 0.44660E-04	 0.24333E-04	 0.14779E-04	 0.96710E-05	 0.24177E-04	 0.99949E+00	 0.48703E-03	 0.10000E+01 
0002249	 0.99508E+00	 0.11304E-05	 0.30438E-02	 0.18328E-06	 0.49938E-03	 0.10052E-05	 0.66259E-07	 0.17191E-03	 0.45932E-06	 0.81828E-10	 0.31824E-07	 0.80122E-04	 0.23870E-06	 0.59246E-10	 0.45987E-14	 0.17819E-07	 0.44058E-04	 0.13868E-06	 0.39334E-10	 0.45381E-14	 0.21126E-18	 0.11006E-07	 0.26903E-04	 0.87433E-07	 0.26596E-10	 0.36370E-14	 0.26681E-18	 0.70550E-23	 0.72830E-08	 0.17666E-04	 0.58590E-07	 0.18587E-10	 0.27897E-14	 0.25182E-18	 0.10871E-22	 0.17581E-27	 0.99508E+00	 0.30450E-02	 0.50056E-03	 0.17244E-03	 0.80393E-04	 0.44214E-04	 0.27001E-04	 0.17732E-04	 0.44329E-04	 0.99896E+00	 0.99232E-03	 0.10000E+01 
