tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59412E-11	 0.94636E-14	 0.15743E-11	 0.15140E-14	 0.19608E-28	 0.63993E-12	 0.52562E-15	 0.82676E-29	 0.18177E-43	 0.32216E-12	 0.24667E-15	 0.41457E-29	 0.12717E-43	 0.96250E-59	 0.18475E-12	 0.13626E-15	 0.23633E-29	 0.82831E-44	 0.94333E-59	 0.33051E-74	 0.11571E-12	 0.83458E-16	 0.14732E-29	 0.55360E-44	 0.75283E-59	 0.41647E-74	 0.79649E-90	 0.77242E-13	 0.54917E-16	 0.98006E-30	 0.38395E-44	 0.57584E-59	 0.39248E-74	 0.12258E-89	 0.14223-105	 0.10000E+01	 0.59506E-11	 0.15758E-11	 0.64046E-12	 0.32241E-12	 0.18488E-12	 0.11579E-12	 0.77297E-13	 0.19324E-12	 0.10000E+01	-0.16541E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22436E-10	 0.20486E-11	 0.58113E-11	 0.32533E-12	 0.94785E-24	 0.23413E-11	 0.11262E-12	 0.39936E-24	 0.19429E-36	 0.11736E-11	 0.52781E-13	 0.20018E-24	 0.13591E-36	 0.22696E-49	 0.67142E-12	 0.29134E-13	 0.11409E-24	 0.88519E-37	 0.22243E-49	 0.17180E-62	 0.41991E-12	 0.17836E-13	 0.71114E-25	 0.59159E-37	 0.17751E-49	 0.21648E-62	 0.91221E-76	 0.28005E-12	 0.11733E-13	 0.47305E-25	 0.41029E-37	 0.13577E-49	 0.20401E-62	 0.14039E-75	 0.35873E-89	 0.10000E+01	 0.24485E-10	 0.61366E-11	 0.24539E-11	 0.12264E-11	 0.70055E-12	 0.43774E-12	 0.29178E-12	 0.72945E-12	 0.10000E+01	-0.16165E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.45927E-10	 0.39281E-10	 0.11437E-10	 0.61577E-11	 0.36800E-21	 0.45365E-11	 0.21210E-11	 0.15483E-21	 0.15032E-32	 0.22569E-11	 0.99160E-12	 0.77557E-22	 0.10512E-32	 0.34820E-44	 0.12858E-11	 0.54661E-12	 0.44186E-22	 0.68461E-33	 0.34123E-44	 0.52227E-56	 0.80208E-12	 0.33436E-12	 0.27534E-22	 0.45751E-33	 0.27231E-44	 0.65808E-56	 0.54928E-68	 0.53404E-12	 0.21983E-12	 0.18313E-22	 0.31728E-33	 0.20828E-44	 0.62016E-56	 0.84534E-68	 0.42775E-80	 0.10000E+01	 0.85208E-10	 0.17594E-10	 0.66574E-11	 0.32485E-11	 0.18324E-11	 0.11364E-11	 0.75386E-12	 0.18847E-11	 0.10000E+01	-0.15832E-08	 0.10000E+01 
0000999	 0.10000E+01	 0.71344E-10	 0.25491E-09	 0.16758E-10	 0.39175E-10	 0.16825E-19	 0.64930E-11	 0.13390E-10	 0.70616E-20	 0.47368E-30	 0.31936E-11	 0.62368E-11	 0.35330E-20	 0.33117E-30	 0.74944E-41	 0.18079E-11	 0.34309E-11	 0.20114E-20	 0.21564E-30	 0.73437E-41	 0.76689E-52	 0.11234E-11	 0.20961E-11	 0.12529E-20	 0.14409E-30	 0.58600E-41	 0.96628E-52	 0.55010E-63	 0.74606E-12	 0.13770E-11	 0.83309E-21	 0.99921E-31	 0.44819E-41	 0.91058E-52	 0.84657E-63	 0.29209E-74	 0.10000E+01	 0.32625E-09	 0.55933E-10	 0.19883E-10	 0.94304E-11	 0.52388E-11	 0.32195E-11	 0.21230E-11	 0.53076E-11	 0.10000E+01	-0.15039E-08	 0.10000E+01 
0001249	 0.10000E+01	 0.93201E-10	 0.82867E-09	 0.20174E-10	 0.12376E-09	 0.19974E-18	 0.75580E-11	 0.41831E-10	 0.83518E-19	 0.19966E-28	 0.36563E-11	 0.19380E-10	 0.41707E-19	 0.13954E-28	 0.11047E-38	 0.20507E-11	 0.10630E-10	 0.23720E-19	 0.90838E-29	 0.10824E-38	 0.39461E-49	 0.12671E-11	 0.64821E-11	 0.14765E-19	 0.60690E-29	 0.86364E-39	 0.49717E-49	 0.98803E-60	 0.83835E-12	 0.42533E-11	 0.98137E-20	 0.42083E-29	 0.66051E-39	 0.46850E-49	 0.15205E-59	 0.18307E-70	 0.10000E+01	 0.92187E-09	 0.14394E-09	 0.49389E-10	 0.23036E-10	 0.12680E-10	 0.77492E-11	 0.50916E-11	 0.12729E-10	 0.10000E+01	-0.13427E-08	 0.10000E+01 
0001499	 0.10000E+01	 0.10678E-09	 0.15396E-08	 0.20658E-10	 0.22149E-09	 0.80028E-18	 0.73763E-11	 0.73765E-10	 0.33298E-18	 0.16650E-27	 0.34835E-11	 0.33932E-10	 0.16588E-18	 0.11631E-27	 0.18793E-37	 0.19274E-11	 0.18538E-10	 0.94211E-19	 0.75699E-28	 0.18411E-37	 0.13657E-47	 0.11809E-11	 0.11277E-10	 0.58596E-19	 0.50567E-28	 0.14690E-37	 0.17206E-47	 0.69590E-58	 0.77705E-12	 0.73881E-11	 0.38924E-19	 0.35060E-28	 0.11234E-37	 0.16213E-47	 0.10709E-57	 0.26233E-68	 0.10000E+01	 0.16464E-08	 0.24215E-09	 0.81142E-10	 0.37416E-10	 0.20465E-10	 0.12458E-10	 0.81651E-11	 0.20413E-10	 0.10000E+01	-0.12126E-08	 0.10000E+01 
0001749	 0.10000E+01	 0.10918E-09	 0.17072E-08	 0.18066E-10	 0.24299E-09	 0.10246E-17	 0.60093E-11	 0.80578E-10	 0.42575E-18	 0.24378E-27	 0.27360E-11	 0.36988E-10	 0.21195E-18	 0.17027E-27	 0.31289E-37	 0.14823E-11	 0.20183E-10	 0.12033E-18	 0.11081E-27	 0.30653E-37	 0.25838E-47	 0.89641E-12	 0.12270E-10	 0.74826E-19	 0.74020E-28	 0.24457E-37	 0.32551E-47	 0.14963E-57	 0.58475E-12	 0.80345E-11	 0.49697E-19	 0.51319E-28	 0.18704E-37	 0.30672E-47	 0.23025E-57	 0.64099E-68	 0.10000E+01	 0.18164E-08	 0.26106E-09	 0.86587E-10	 0.39724E-10	 0.21666E-10	 0.13166E-10	 0.86192E-11	 0.21548E-10	 0.10000E+01	-0.12040E-08	 0.10000E+01 
0001999	 0.10000E+01	 0.99867E-10	 0.19271E-08	 0.13179E-10	 0.33843E-09	 0.34819E-18	 0.39131E-11	 0.12013E-09	 0.15802E-18	 0.19982E-28	 0.16748E-11	 0.56853E-10	 0.81960E-19	 0.14283E-28	 0.83787E-39	 0.87476E-12	 0.31534E-10	 0.47582E-19	 0.94162E-29	 0.82440E-39	 0.26007E-49	 0.51685E-12	 0.19358E-10	 0.29988E-19	 0.63401E-29	 0.65951E-39	 0.32816E-49	 0.57692E-60	 0.33195E-12	 0.12756E-10	 0.20092E-19	 0.44187E-29	 0.50525E-39	 0.30955E-49	 0.88847E-60	 0.95450E-71	 0.10000E+01	 0.20270E-08	 0.35161E-09	 0.12404E-09	 0.58527E-10	 0.32409E-10	 0.19875E-10	 0.13088E-10	 0.32720E-10	 0.10000E+01	-0.70888E-09	 0.10000E+01 
0002249	 0.10000E+01	 0.80800E-10	 0.68438E-08	 0.74578E-11	 0.12694E-08	 0.62805E-17	 0.17844E-11	 0.45522E-09	 0.30745E-17	 0.13199E-26	 0.66952E-12	 0.21619E-09	 0.16441E-17	 0.10376E-26	 0.92161E-37	 0.32166E-12	 0.12010E-09	 0.96942E-18	 0.71881E-27	 0.98843E-37	 0.26896E-47	 0.17980E-12	 0.73792E-10	 0.61649E-18	 0.49834E-27	 0.83226E-37	 0.36389E-47	 0.38218E-58	 0.11114E-12	 0.48650E-10	 0.41541E-18	 0.35387E-27	 0.65893E-37	 0.35899E-47	 0.62291E-58	 0.29591E-69	 0.10000E+01	 0.69246E-08	 0.12769E-08	 0.45701E-09	 0.21686E-09	 0.12042E-09	 0.73972E-10	 0.48761E-10	 0.12190E-09	 0.10000E+01	 0.18370E-08	 0.10000E+01 
