tStep	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
00000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
00249	 0.10000E+01	 0.59281E-11	 0.27015E-07	 0.15713E-11	 0.43177E-08	 0.16044E-15	 0.63878E-12	 0.14985E-08	 0.67644E-16	 0.42574E-24	 0.32159E-12	 0.70310E-09	 0.33918E-16	 0.29784E-24	 0.64508E-33	 0.18443E-12	 0.38835E-09	 0.19334E-16	 0.19400E-24	 0.63223E-33	 0.63374E-42	 0.11551E-12	 0.23784E-09	 0.12052E-16	 0.12966E-24	 0.50456E-33	 0.79857E-42	 0.43686E-51	 0.77110E-13	 0.15650E-09	 0.80179E-17	 0.89926E-25	 0.38593E-33	 0.75258E-42	 0.67233E-51	 0.22309E-60	 0.10000E+01	 0.27021E-07	 0.43193E-08	 0.14991E-08	 0.70342E-09	 0.38854E-09	 0.23796E-09	 0.15657E-09	 0.39144E-09	 0.10000E+01	 0.11844E-07	 0.10000E+01 
00499	 0.10000E+01	 0.21523E-10	 0.15003E-05	 0.54462E-11	 0.23734E-06	 0.51680E-12	 0.21874E-11	 0.82039E-07	 0.21766E-12	 0.78459E-19	 0.10955E-11	 0.38420E-07	 0.10909E-12	 0.54879E-19	 0.67799E-26	 0.62646E-12	 0.21199E-07	 0.62165E-13	 0.35742E-19	 0.66444E-26	 0.37955E-33	 0.39170E-12	 0.12974E-07	 0.38745E-13	 0.23887E-19	 0.53025E-26	 0.47826E-33	 0.14902E-40	 0.26120E-12	 0.85334E-08	 0.25773E-13	 0.16566E-19	 0.40557E-26	 0.45071E-33	 0.22934E-40	 0.43330E-48	 0.10000E+01	 0.15004E-05	 0.23735E-06	 0.82042E-07	 0.38421E-07	 0.21199E-07	 0.12975E-07	 0.85337E-08	 0.21334E-07	 0.10000E+01	 0.68903E-06	 0.10000E+01 
00749	 0.99998E+00	 0.16684E-09	 0.13405E-04	 0.23866E-10	 0.20831E-05	 0.44457E-10	 0.81001E-11	 0.71503E-06	 0.18688E-10	 0.63583E-16	 0.37721E-11	 0.33374E-06	 0.93566E-11	 0.44461E-16	 0.51408E-22	 0.20764E-11	 0.18380E-06	 0.53293E-11	 0.28953E-16	 0.50377E-22	 0.26899E-28	 0.12693E-11	 0.11237E-06	 0.33204E-11	 0.19347E-16	 0.40200E-22	 0.33894E-28	 0.98673E-35	 0.83429E-12	 0.73850E-07	 0.22082E-11	 0.13417E-16	 0.30747E-22	 0.31940E-28	 0.15186E-34	 0.26798E-41	 0.99998E+00	 0.13405E-04	 0.20831E-05	 0.71505E-06	 0.33375E-06	 0.18381E-06	 0.11237E-06	 0.73853E-07	 0.18463E-06	 0.99999E+00	 0.54741E-05	 0.10000E+01 
00999	 0.99991E+00	 0.28577E-08	 0.52841E-04	 0.37398E-09	 0.79955E-05	 0.77096E-09	 0.12154E-09	 0.27160E-05	 0.32303E-09	 0.47127E-14	 0.55356E-10	 0.12614E-05	 0.16148E-09	 0.32943E-14	 0.16081E-19	 0.30089E-10	 0.69274E-06	 0.91892E-10	 0.21448E-14	 0.15757E-19	 0.35460E-25	 0.18252E-10	 0.42279E-06	 0.57222E-10	 0.14331E-14	 0.12573E-19	 0.44679E-25	 0.54801E-31	 0.11935E-10	 0.27756E-06	 0.38041E-10	 0.99376E-15	 0.96160E-20	 0.42103E-25	 0.84336E-31	 0.62679E-37	 0.99991E+00	 0.52844E-04	 0.79966E-05	 0.27165E-05	 0.12616E-05	 0.69286E-06	 0.42287E-06	 0.27761E-06	 0.69403E-06	 0.99998E+00	 0.18503E-04	 0.10000E+01 
01249	 0.99981E+00	 0.19782E-07	 0.12445E-03	 0.26218E-08	 0.18147E-04	 0.49649E-08	 0.85573E-09	 0.60752E-05	 0.20704E-08	 0.80077E-13	 0.39051E-09	 0.28016E-05	 0.10325E-08	 0.55955E-13	 0.70653E-18	 0.21249E-09	 0.15327E-05	 0.58677E-09	 0.36423E-13	 0.69225E-18	 0.40197E-23	 0.12897E-09	 0.93318E-06	 0.36508E-09	 0.24333E-13	 0.55236E-18	 0.50645E-23	 0.16029E-28	 0.84371E-10	 0.61168E-06	 0.24257E-09	 0.16872E-13	 0.42244E-18	 0.47724E-23	 0.24668E-28	 0.47289E-34	 0.99981E+00	 0.12447E-03	 0.18154E-04	 0.60781E-05	 0.28030E-05	 0.15335E-05	 0.93368E-06	 0.61201E-06	 0.15300E-05	 0.99996E+00	 0.36006E-04	 0.10000E+01 
01499	 0.99971E+00	 0.63391E-07	 0.19788E-03	 0.83906E-08	 0.27523E-04	 0.15117E-07	 0.27352E-08	 0.90421E-05	 0.62659E-08	 0.44718E-12	 0.12473E-08	 0.41318E-05	 0.31153E-08	 0.31234E-12	 0.70475E-17	 0.67840E-09	 0.22489E-05	 0.17674E-08	 0.20326E-12	 0.69048E-17	 0.71374E-22	 0.41165E-09	 0.13650E-05	 0.10985E-08	 0.13577E-12	 0.55093E-17	 0.89922E-22	 0.50703E-27	 0.26924E-09	 0.89293E-06	 0.72938E-09	 0.94130E-13	 0.42135E-17	 0.84734E-22	 0.78027E-27	 0.26639E-32	 0.99971E+00	 0.19794E-03	 0.27547E-04	 0.90511E-05	 0.41362E-05	 0.22513E-05	 0.13665E-05	 0.89393E-06	 0.22348E-05	 0.99995E+00	 0.45689E-04	 0.10000E+01 
01749	 0.99967E+00	 0.10332E-06	 0.22885E-03	 0.13660E-07	 0.30551E-04	 0.23713E-07	 0.44484E-08	 0.98722E-05	 0.97814E-08	 0.91431E-12	 0.20273E-08	 0.44749E-05	 0.48514E-08	 0.63837E-12	 0.18391E-16	 0.11022E-08	 0.24247E-05	 0.27486E-08	 0.41534E-12	 0.18018E-16	 0.23698E-21	 0.66868E-09	 0.14677E-05	 0.17070E-08	 0.27740E-12	 0.14377E-16	 0.29856E-21	 0.21437E-26	 0.43728E-09	 0.95839E-06	 0.11328E-08	 0.19230E-12	 0.10995E-16	 0.28132E-21	 0.32989E-26	 0.14340E-31	 0.99967E+00	 0.22895E-03	 0.30589E-04	 0.98865E-05	 0.44818E-05	 0.24286E-05	 0.14701E-05	 0.95996E-06	 0.23999E-05	 0.99995E+00	 0.43891E-04	 0.10000E+01 
01999	 0.99966E+00	 0.79357E-07	 0.23253E-03	 0.10517E-07	 0.32669E-04	 0.19030E-07	 0.34255E-08	 0.10755E-04	 0.79063E-08	 0.61897E-12	 0.15610E-08	 0.49180E-05	 0.39352E-08	 0.43255E-12	 0.10801E-16	 0.84860E-09	 0.26776E-05	 0.22339E-08	 0.28157E-12	 0.10584E-16	 0.12132E-21	 0.51476E-09	 0.16255E-05	 0.13890E-08	 0.18812E-12	 0.84460E-17	 0.15286E-21	 0.95662E-27	 0.33661E-09	 0.10634E-05	 0.92247E-09	 0.13044E-12	 0.64599E-17	 0.14404E-21	 0.14722E-26	 0.55814E-32	 0.99966E+00	 0.23261E-03	 0.32698E-04	 0.10767E-04	 0.49235E-05	 0.26807E-05	 0.16274E-05	 0.10646E-05	 0.26616E-05	 0.99994E+00	 0.53039E-04	 0.10000E+01 
02249	 0.99945E+00	 0.15914E-07	 0.34017E-03	 0.25071E-08	 0.55721E-04	 0.12510E-07	 0.88938E-09	 0.19179E-04	 0.57107E-08	 0.11366E-12	 0.42305E-09	 0.89380E-05	 0.29666E-08	 0.82227E-13	 0.71355E-18	 0.23560E-09	 0.49148E-05	 0.17232E-08	 0.54568E-13	 0.70377E-18	 0.36583E-23	 0.14504E-09	 0.30011E-05	 0.10863E-08	 0.36889E-13	 0.56384E-18	 0.46186E-23	 0.13633E-28	 0.95765E-10	 0.19707E-05	 0.72786E-09	 0.25776E-13	 0.43239E-18	 0.43580E-23	 0.21001E-28	 0.37910E-34	 0.99945E+00	 0.34018E-03	 0.55736E-04	 0.19185E-04	 0.89414E-05	 0.49168E-05	 0.30023E-05	 0.19715E-05	 0.49287E-05	 0.99989E+00	 0.11001E-03	 0.10000E+01 
