tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59412E-11	 0.10072E-12	 0.15743E-11	 0.16114E-13	 0.22212E-26	 0.63993E-12	 0.55944E-14	 0.93656E-27	 0.21916E-40	 0.32216E-12	 0.26255E-14	 0.46963E-27	 0.15332E-40	 0.12351E-54	 0.18475E-12	 0.14503E-14	 0.26771E-27	 0.99868E-41	 0.12105E-54	 0.45141E-69	 0.11571E-12	 0.88828E-15	 0.16689E-27	 0.66746E-41	 0.96607E-55	 0.56882E-69	 0.11578E-83	 0.77242E-13	 0.58450E-15	 0.11102E-27	 0.46293E-41	 0.73894E-55	 0.53606E-69	 0.17819E-83	 0.22006E-98	 0.10000E+01	 0.60419E-11	 0.15904E-11	 0.64553E-12	 0.32478E-12	 0.18620E-12	 0.11660E-12	 0.77827E-13	 0.19457E-12	 0.10000E+01	-0.16540E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22436E-10	 0.22235E-10	 0.58113E-11	 0.35312E-11	 0.11165E-21	 0.23413E-11	 0.12225E-11	 0.47041E-22	 0.24837E-33	 0.11736E-11	 0.57292E-12	 0.23580E-22	 0.17374E-33	 0.31487E-45	 0.67142E-12	 0.31624E-12	 0.13439E-22	 0.11316E-33	 0.30859E-45	 0.25868E-57	 0.41990E-12	 0.19360E-12	 0.83765E-23	 0.75625E-34	 0.24627E-45	 0.32596E-57	 0.14907E-69	 0.28005E-12	 0.12735E-12	 0.55721E-23	 0.52449E-34	 0.18837E-45	 0.30718E-57	 0.22942E-69	 0.63622E-82	 0.10000E+01	 0.44671E-10	 0.93425E-11	 0.35637E-11	 0.17465E-11	 0.98766E-12	 0.61351E-12	 0.40740E-12	 0.10185E-11	 0.10000E+01	-0.16069E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.45925E-10	 0.44160E-09	 0.11436E-10	 0.69239E-10	 0.46469E-19	 0.45363E-11	 0.23851E-10	 0.19552E-19	 0.21326E-29	 0.22568E-11	 0.11151E-10	 0.97937E-20	 0.14915E-29	 0.55508E-40	 0.12857E-11	 0.61471E-11	 0.55797E-20	 0.97130E-30	 0.54396E-40	 0.93548E-51	 0.80205E-12	 0.37602E-11	 0.34770E-20	 0.64909E-30	 0.43409E-40	 0.11787E-50	 0.11055E-61	 0.53402E-12	 0.24722E-11	 0.23126E-20	 0.45015E-30	 0.33202E-40	 0.11108E-50	 0.17014E-61	 0.96735E-73	 0.10000E+01	 0.48752E-09	 0.80675E-10	 0.28387E-10	 0.13408E-10	 0.74328E-11	 0.45622E-11	 0.30062E-11	 0.75155E-11	 0.10000E+01	-0.14086E-08	 0.10000E+01 
0000999	 0.10000E+01	 0.71322E-10	 0.30289E-08	 0.16754E-10	 0.46581E-09	 0.23687E-17	 0.64913E-11	 0.15926E-09	 0.99423E-18	 0.79089E-27	 0.31928E-11	 0.74190E-10	 0.49744E-18	 0.55296E-27	 0.14843E-36	 0.18074E-11	 0.40815E-10	 0.28321E-18	 0.36005E-27	 0.14545E-36	 0.18017E-46	 0.11231E-11	 0.24936E-10	 0.17641E-18	 0.24059E-27	 0.11606E-36	 0.22701E-46	 0.15331E-56	 0.74588E-12	 0.16382E-10	 0.11730E-18	 0.16684E-27	 0.88767E-37	 0.21393E-46	 0.23593E-56	 0.96567E-67	 0.10000E+01	 0.31002E-08	 0.48257E-09	 0.16575E-09	 0.77382E-10	 0.42623E-10	 0.26060E-10	 0.17128E-10	 0.42820E-10	 0.10000E+01	-0.43334E-09	 0.10000E+01 
0001249	 0.10000E+01	 0.93093E-10	 0.10720E-07	 0.20153E-10	 0.16038E-08	 0.33198E-16	 0.75504E-11	 0.54246E-09	 0.13883E-16	 0.42745E-25	 0.36527E-11	 0.25140E-09	 0.69331E-17	 0.29874E-25	 0.30473E-34	 0.20487E-11	 0.13791E-09	 0.39432E-17	 0.19448E-25	 0.29858E-34	 0.14026E-43	 0.12658E-11	 0.84113E-10	 0.24546E-17	 0.12994E-25	 0.23824E-34	 0.17672E-43	 0.45254E-53	 0.83752E-12	 0.55195E-10	 0.16315E-17	 0.90100E-26	 0.18221E-34	 0.16653E-43	 0.69642E-53	 0.10805E-62	 0.10000E+01	 0.10813E-07	 0.16240E-08	 0.55001E-09	 0.25506E-09	 0.13996E-09	 0.85379E-10	 0.56033E-10	 0.14008E-09	 0.10000E+01	 0.19469E-08	 0.10000E+01 
0001499	 0.10000E+01	 0.10651E-09	 0.22724E-07	 0.20609E-10	 0.32747E-08	 0.17312E-15	 0.73589E-11	 0.10914E-08	 0.72020E-16	 0.53044E-24	 0.34753E-11	 0.50225E-09	 0.35874E-16	 0.37056E-24	 0.88077E-33	 0.19229E-11	 0.27444E-09	 0.20373E-16	 0.24117E-24	 0.86291E-33	 0.94144E-42	 0.11781E-11	 0.16698E-09	 0.12671E-16	 0.16110E-24	 0.68851E-33	 0.11861E-41	 0.70570E-51	 0.77522E-12	 0.10940E-09	 0.84169E-17	 0.11170E-24	 0.52656E-33	 0.11176E-41	 0.10860E-50	 0.39137E-60	 0.10000E+01	 0.22831E-07	 0.32953E-08	 0.10988E-08	 0.50573E-09	 0.27637E-09	 0.16816E-09	 0.11018E-09	 0.27544E-09	 0.10000E+01	 0.46309E-08	 0.10000E+01 
0001749	 0.10000E+01	 0.10884E-09	 0.30210E-07	 0.18011E-10	 0.41938E-08	 0.35417E-15	 0.59904E-11	 0.13771E-08	 0.14663E-15	 0.16127E-23	 0.27273E-11	 0.62918E-09	 0.72865E-16	 0.11261E-23	 0.39017E-32	 0.14776E-11	 0.34243E-09	 0.41327E-16	 0.73273E-24	 0.38224E-32	 0.60573E-41	 0.89351E-12	 0.20784E-09	 0.25682E-16	 0.48940E-24	 0.30497E-32	 0.76308E-41	 0.65990E-50	 0.58285E-12	 0.13595E-09	 0.17050E-16	 0.33928E-24	 0.23323E-32	 0.71900E-41	 0.10155E-49	 0.53181E-59	 0.10000E+01	 0.30319E-07	 0.42118E-08	 0.13831E-08	 0.63191E-09	 0.34391E-09	 0.20873E-09	 0.13654E-09	 0.34134E-09	 0.10000E+01	 0.53185E-08	 0.10000E+01 
0001999	 0.10000E+01	 0.99813E-10	 0.29450E-07	 0.13172E-10	 0.44090E-08	 0.23117E-15	 0.39111E-11	 0.14881E-08	 0.96819E-16	 0.77396E-24	 0.16739E-11	 0.68866E-09	 0.48383E-16	 0.54131E-24	 0.14358E-32	 0.87432E-12	 0.37744E-09	 0.27527E-16	 0.35253E-24	 0.14072E-32	 0.17227E-41	 0.51659E-12	 0.23006E-09	 0.17139E-16	 0.23559E-24	 0.11230E-32	 0.21707E-41	 0.14517E-50	 0.33178E-12	 0.15090E-09	 0.11393E-16	 0.16339E-24	 0.85900E-33	 0.20456E-41	 0.22341E-50	 0.90587E-60	 0.10000E+01	 0.29550E-07	 0.44222E-08	 0.14920E-08	 0.69034E-09	 0.37831E-09	 0.23058E-09	 0.15123E-09	 0.37809E-09	 0.10000E+01	 0.72996E-08	 0.10000E+01 
0002249	 0.10000E+01	 0.81037E-10	 0.57212E-07	 0.74931E-11	 0.10515E-07	 0.30640E-15	 0.17954E-11	 0.37604E-08	 0.14967E-15	 0.29370E-24	 0.67427E-12	 0.17837E-08	 0.79991E-16	 0.23081E-24	 0.74924E-34	 0.32415E-12	 0.99026E-09	 0.47152E-16	 0.15989E-24	 0.80597E-34	 0.59775E-44	 0.18127E-12	 0.60819E-09	 0.29982E-16	 0.11085E-24	 0.67984E-34	 0.81623E-44	 0.14316E-54	 0.11208E-12	 0.40087E-09	 0.20201E-16	 0.78715E-25	 0.53887E-34	 0.80994E-44	 0.23866E-54	 0.17037E-65	 0.10000E+01	 0.57293E-07	 0.10522E-07	 0.37622E-08	 0.17844E-08	 0.99059E-09	 0.60837E-09	 0.40099E-09	 0.10025E-08	 0.10000E+01	 0.26634E-07	 0.10000E+01 
