tStep	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
00000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
00249	 0.10000E+01	 0.59412E-11	 0.25182E-13	 0.15743E-11	 0.40286E-14	 0.13884E-27	 0.63993E-12	 0.13987E-14	 0.58540E-28	 0.34247E-42	 0.32216E-12	 0.65639E-15	 0.29354E-28	 0.23959E-42	 0.48255E-57	 0.18475E-12	 0.36259E-15	 0.16733E-28	 0.15606E-42	 0.47294E-57	 0.44092E-72	 0.11571E-12	 0.22208E-15	 0.10431E-28	 0.10430E-42	 0.37743E-57	 0.55560E-72	 0.28274E-87	 0.77242E-13	 0.14613E-15	 0.69394E-29	 0.72341E-43	 0.28870E-57	 0.52360E-72	 0.43514E-87	 0.13435-102	 0.10000E+01	 0.59663E-11	 0.15783E-11	 0.64133E-12	 0.32282E-12	 0.18511E-12	 0.11593E-12	 0.77388E-13	 0.19347E-12	 0.10000E+01	-0.16541E-08	 0.10000E+01 
00499	 0.10000E+01	 0.22436E-10	 0.55596E-11	 0.58113E-11	 0.88294E-12	 0.69801E-23	 0.23413E-11	 0.30566E-12	 0.29410E-23	 0.38827E-35	 0.11736E-11	 0.14325E-12	 0.14742E-23	 0.27159E-35	 0.12308E-47	 0.67142E-12	 0.79073E-13	 0.84020E-24	 0.17689E-35	 0.12062E-47	 0.25282E-60	 0.41990E-12	 0.48408E-13	 0.52370E-24	 0.11822E-35	 0.96259E-48	 0.31857E-60	 0.36428E-73	 0.28005E-12	 0.31844E-13	 0.34837E-24	 0.81991E-36	 0.73627E-48	 0.30022E-60	 0.56063E-73	 0.38875E-86	 0.10000E+01	 0.27996E-10	 0.66942E-11	 0.26469E-11	 0.13169E-11	 0.75049E-12	 0.46831E-12	 0.31189E-12	 0.77972E-12	 0.10000E+01	-0.16148E-08	 0.10000E+01 
00749	 0.10000E+01	 0.45927E-10	 0.11044E-09	 0.11437E-10	 0.17316E-10	 0.29064E-20	 0.45364E-11	 0.59648E-11	 0.12228E-20	 0.33357E-31	 0.22569E-11	 0.27888E-11	 0.61254E-21	 0.23329E-31	 0.21713E-42	 0.12858E-11	 0.15373E-11	 0.34897E-21	 0.15192E-31	 0.21278E-42	 0.91516E-54	 0.80208E-12	 0.94037E-12	 0.21746E-21	 0.10153E-31	 0.16980E-42	 0.11531E-53	 0.27047E-65	 0.53403E-12	 0.61827E-12	 0.14464E-21	 0.70410E-32	 0.12988E-42	 0.10867E-53	 0.41624E-65	 0.59187E-77	 0.10000E+01	 0.15636E-09	 0.28753E-10	 0.10501E-10	 0.50457E-11	 0.28231E-11	 0.17425E-11	 0.11523E-11	 0.28808E-11	 0.10000E+01	-0.15523E-08	 0.10000E+01 
00999	 0.10000E+01	 0.71340E-10	 0.75769E-09	 0.16757E-10	 0.11653E-09	 0.14822E-18	 0.64927E-11	 0.39839E-10	 0.62215E-19	 0.12380E-28	 0.31934E-11	 0.18559E-10	 0.31128E-19	 0.86557E-29	 0.58121E-39	 0.18078E-11	 0.10210E-10	 0.17722E-19	 0.56360E-29	 0.56952E-39	 0.17648E-49	 0.11233E-11	 0.62380E-11	 0.11039E-19	 0.37660E-29	 0.45446E-39	 0.22237E-49	 0.37565E-60	 0.74603E-12	 0.40980E-11	 0.73403E-20	 0.26116E-29	 0.34759E-39	 0.20955E-49	 0.57811E-60	 0.59190E-71	 0.10000E+01	 0.82903E-09	 0.13328E-09	 0.46331E-10	 0.21752E-10	 0.12018E-10	 0.73613E-11	 0.48441E-11	 0.12110E-10	 0.10000E+01	-0.13095E-08	 0.10000E+01 
01249	 0.10000E+01	 0.93180E-10	 0.26825E-08	 0.20170E-10	 0.40133E-09	 0.20787E-17	 0.75566E-11	 0.13574E-09	 0.86926E-18	 0.66971E-27	 0.36556E-11	 0.62910E-10	 0.43411E-18	 0.46806E-27	 0.11947E-36	 0.20503E-11	 0.34511E-10	 0.24690E-18	 0.30471E-27	 0.11706E-36	 0.13760E-46	 0.12668E-11	 0.21048E-10	 0.15369E-18	 0.20358E-27	 0.93401E-37	 0.17336E-46	 0.11109E-56	 0.83819E-12	 0.13812E-10	 0.10215E-18	 0.14117E-27	 0.71434E-37	 0.16336E-46	 0.17095E-56	 0.66370E-67	 0.10000E+01	 0.27757E-08	 0.42150E-09	 0.14330E-09	 0.66566E-10	 0.36562E-10	 0.22315E-10	 0.14650E-10	 0.36625E-10	 0.10000E+01	-0.72357E-09	 0.10000E+01 
01499	 0.10000E+01	 0.10673E-09	 0.56881E-08	 0.20648E-10	 0.81972E-09	 0.10846E-16	 0.73728E-11	 0.27321E-09	 0.45122E-17	 0.83185E-26	 0.34819E-11	 0.12572E-09	 0.22476E-17	 0.58111E-26	 0.34573E-35	 0.19265E-11	 0.68699E-10	 0.12765E-17	 0.37821E-26	 0.33872E-35	 0.92499E-45	 0.11804E-11	 0.41799E-10	 0.79389E-18	 0.25265E-26	 0.27026E-35	 0.11653E-44	 0.17355E-54	 0.77668E-12	 0.27386E-10	 0.52735E-18	 0.17517E-26	 0.20669E-35	 0.10981E-44	 0.26707E-54	 0.24092E-64	 0.10000E+01	 0.57949E-08	 0.84037E-09	 0.28058E-09	 0.12921E-09	 0.70625E-10	 0.42979E-10	 0.28162E-10	 0.70406E-10	 0.10000E+01	-0.63336E-10	 0.10000E+01 
01749	 0.10000E+01	 0.10910E-09	 0.75636E-08	 0.18054E-10	 0.10500E-08	 0.22199E-16	 0.60051E-11	 0.34480E-09	 0.91908E-17	 0.25308E-25	 0.27340E-11	 0.15753E-09	 0.45671E-17	 0.17671E-25	 0.15329E-34	 0.14813E-11	 0.85735E-10	 0.25903E-17	 0.11498E-25	 0.15017E-34	 0.59577E-44	 0.89576E-12	 0.52037E-10	 0.16097E-17	 0.76797E-26	 0.11981E-34	 0.75053E-44	 0.16250E-53	 0.58433E-12	 0.34039E-10	 0.10687E-17	 0.53240E-26	 0.91628E-35	 0.70719E-44	 0.25005E-53	 0.32785E-63	 0.10000E+01	 0.76727E-08	 0.10681E-08	 0.35080E-09	 0.16026E-09	 0.87217E-10	 0.52933E-10	 0.34624E-10	 0.86559E-10	 0.10000E+01	 0.10020E-09	 0.10000E+01 
01999	 0.10000E+01	 0.99846E-10	 0.73727E-08	 0.13176E-10	 0.11039E-08	 0.14482E-16	 0.39121E-11	 0.37259E-09	 0.60656E-17	 0.12135E-25	 0.16744E-11	 0.17243E-09	 0.30312E-17	 0.84871E-26	 0.56343E-35	 0.87454E-12	 0.94504E-10	 0.17246E-17	 0.55273E-26	 0.55220E-35	 0.16919E-44	 0.51672E-12	 0.57603E-10	 0.10738E-17	 0.36938E-26	 0.44069E-35	 0.21319E-44	 0.35684E-54	 0.33187E-12	 0.37784E-10	 0.71378E-18	 0.25617E-26	 0.33708E-35	 0.20090E-44	 0.54917E-54	 0.55730E-64	 0.10000E+01	 0.74726E-08	 0.11171E-08	 0.37650E-09	 0.17410E-09	 0.95379E-10	 0.58120E-10	 0.38116E-10	 0.95289E-10	 0.10000E+01	 0.59346E-09	 0.10000E+01 
02249	 0.10000E+01	 0.80874E-10	 0.14338E-07	 0.74676E-11	 0.26355E-08	 0.19258E-16	 0.17874E-11	 0.94258E-09	 0.94078E-17	 0.46344E-26	 0.67077E-12	 0.44711E-09	 0.50279E-17	 0.36421E-26	 0.29732E-36	 0.32231E-12	 0.24823E-09	 0.29638E-17	 0.25230E-26	 0.31982E-36	 0.59895E-47	 0.18018E-12	 0.15246E-09	 0.18846E-17	 0.17492E-26	 0.26976E-36	 0.81771E-47	 0.36680E-58	 0.11138E-12	 0.10049E-09	 0.12698E-17	 0.12421E-26	 0.21382E-36	 0.81132E-47	 0.61105E-58	 0.10970E-69	 0.10000E+01	 0.14419E-07	 0.26430E-08	 0.94437E-09	 0.44778E-09	 0.24855E-09	 0.15264E-09	 0.10060E-09	 0.25150E-09	 0.10000E+01	 0.54468E-08	 0.10000E+01 
