tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59363E-11	 0.97255E-08	 0.15732E-11	 0.15544E-08	 0.20793E-16	 0.63951E-12	 0.53944E-09	 0.87666E-17	 0.19863E-25	 0.32195E-12	 0.25312E-09	 0.43957E-17	 0.13896E-25	 0.10835E-34	 0.18463E-12	 0.13981E-09	 0.25057E-17	 0.90513E-26	 0.10619E-34	 0.38320E-44	 0.11564E-12	 0.85624E-10	 0.15620E-17	 0.60494E-26	 0.84747E-35	 0.48286E-44	 0.95094E-54	 0.77194E-13	 0.56339E-10	 0.10391E-17	 0.41956E-26	 0.64822E-35	 0.45505E-44	 0.14635E-53	 0.17482E-63	 0.10000E+01	 0.97315E-08	 0.15560E-08	 0.54008E-09	 0.25344E-09	 0.13999E-09	 0.85739E-10	 0.56416E-10	 0.14104E-09	 0.10000E+01	 0.32053E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.21653E-10	 0.54012E-06	 0.56180E-11	 0.85443E-07	 0.66978E-13	 0.22654E-11	 0.29534E-07	 0.28209E-13	 0.36606E-20	 0.11361E-11	 0.13831E-07	 0.14138E-13	 0.25605E-20	 0.11388E-27	 0.65010E-12	 0.76315E-08	 0.80567E-14	 0.16676E-20	 0.11160E-27	 0.22950E-35	 0.40663E-12	 0.46708E-08	 0.50214E-14	 0.11145E-20	 0.89062E-28	 0.28919E-35	 0.32440E-43	 0.27122E-12	 0.30720E-08	 0.33401E-14	 0.77291E-21	 0.68121E-28	 0.27253E-35	 0.49924E-43	 0.33956E-51	 0.10000E+01	 0.54015E-06	 0.85449E-07	 0.29536E-07	 0.13832E-07	 0.76321E-08	 0.46712E-08	 0.30723E-08	 0.76807E-08	 0.10000E+01	 0.24701E-06	 0.10000E+01 
0000749	 0.99999E+00	 0.49245E-10	 0.48261E-05	 0.10416E-10	 0.74992E-06	 0.57620E-11	 0.40026E-11	 0.25741E-06	 0.24221E-11	 0.29668E-17	 0.19681E-11	 0.12015E-06	 0.12127E-11	 0.20746E-17	 0.86358E-24	 0.11149E-11	 0.66168E-07	 0.69071E-12	 0.13510E-17	 0.84625E-24	 0.16268E-30	 0.69321E-12	 0.40452E-07	 0.43035E-12	 0.90276E-18	 0.67530E-24	 0.20498E-30	 0.21483E-37	 0.46062E-12	 0.26586E-07	 0.28620E-12	 0.62606E-18	 0.51650E-24	 0.19316E-30	 0.33062E-37	 0.21005E-44	 0.99999E+00	 0.48261E-05	 0.74993E-06	 0.25742E-06	 0.12015E-06	 0.66170E-07	 0.40453E-07	 0.26587E-07	 0.66467E-07	 0.10000E+01	 0.19696E-05	 0.10000E+01 
0000999	 0.99997E+00	 0.35547E-09	 0.19026E-04	 0.47357E-10	 0.28786E-05	 0.99948E-10	 0.15567E-10	 0.97782E-06	 0.41877E-10	 0.21997E-15	 0.71342E-11	 0.45410E-06	 0.20933E-10	 0.15377E-15	 0.27025E-21	 0.38918E-11	 0.24939E-06	 0.11912E-10	 0.10011E-15	 0.26480E-21	 0.21457E-27	 0.23660E-11	 0.15221E-06	 0.74178E-11	 0.66890E-16	 0.21129E-21	 0.27035E-27	 0.11939E-33	 0.15494E-11	 0.99924E-07	 0.49313E-11	 0.46383E-16	 0.16160E-21	 0.25476E-27	 0.18374E-33	 0.49167E-40	 0.99997E+00	 0.19027E-04	 0.28787E-05	 0.97788E-06	 0.45413E-06	 0.24941E-06	 0.15222E-06	 0.99931E-07	 0.24983E-06	 0.99999E+00	 0.66585E-05	 0.10000E+01 
0001249	 0.99993E+00	 0.24081E-08	 0.44823E-04	 0.31184E-09	 0.65341E-05	 0.64399E-09	 0.10097E-09	 0.21873E-05	 0.26851E-09	 0.37404E-14	 0.45911E-10	 0.10086E-05	 0.13390E-09	 0.26135E-14	 0.11885E-19	 0.24933E-10	 0.55179E-06	 0.76093E-10	 0.17011E-14	 0.11644E-19	 0.24351E-25	 0.15116E-10	 0.33596E-06	 0.47344E-10	 0.11365E-14	 0.92908E-20	 0.30680E-25	 0.34970E-31	 0.98808E-11	 0.22021E-06	 0.31457E-10	 0.78798E-15	 0.71055E-20	 0.28909E-25	 0.53815E-31	 0.37154E-37	 0.99993E+00	 0.44825E-04	 0.65350E-05	 0.21877E-05	 0.10088E-05	 0.55189E-06	 0.33602E-06	 0.22025E-06	 0.55064E-06	 0.99999E+00	 0.12952E-04	 0.10000E+01 
0001499	 0.99990E+00	 0.79105E-08	 0.71301E-04	 0.10350E-08	 0.99113E-05	 0.19621E-08	 0.33625E-09	 0.32556E-05	 0.81310E-09	 0.20907E-13	 0.15312E-09	 0.14875E-05	 0.40422E-09	 0.14601E-13	 0.11869E-18	 0.83221E-10	 0.80963E-06	 0.22932E-09	 0.95011E-14	 0.11628E-18	 0.43301E-24	 0.50477E-10	 0.49142E-06	 0.14253E-09	 0.63462E-14	 0.92773E-19	 0.54550E-24	 0.11081E-29	 0.33006E-10	 0.32146E-06	 0.94632E-10	 0.43998E-14	 0.70950E-19	 0.51401E-24	 0.17051E-29	 0.20972E-35	 0.99990E+00	 0.71309E-04	 0.99143E-05	 0.32567E-05	 0.14881E-05	 0.80994E-06	 0.49161E-06	 0.32158E-06	 0.80396E-06	 0.99998E+00	 0.16422E-04	 0.10000E+01 
0001749	 0.99988E+00	 0.13186E-07	 0.82481E-04	 0.17404E-08	 0.11002E-04	 0.30792E-08	 0.56685E-09	 0.35544E-05	 0.12698E-08	 0.42771E-13	 0.25838E-09	 0.16110E-05	 0.62972E-09	 0.29858E-13	 0.30996E-18	 0.14050E-09	 0.87289E-06	 0.35675E-09	 0.19425E-13	 0.30365E-18	 0.14390E-23	 0.85239E-10	 0.52836E-06	 0.22154E-09	 0.12973E-13	 0.24226E-18	 0.18128E-23	 0.46899E-29	 0.55745E-10	 0.34500E-06	 0.14702E-09	 0.89930E-14	 0.18527E-18	 0.17080E-23	 0.72169E-29	 0.11303E-34	 0.99988E+00	 0.82495E-04	 0.11007E-04	 0.35563E-05	 0.16119E-05	 0.87339E-06	 0.52867E-06	 0.34520E-06	 0.86300E-06	 0.99998E+00	 0.15762E-04	 0.10000E+01 
0001999	 0.99988E+00	 0.10519E-07	 0.83793E-04	 0.14021E-08	 0.11764E-04	 0.24704E-08	 0.45694E-09	 0.38725E-05	 0.10261E-08	 0.28945E-13	 0.20822E-09	 0.17706E-05	 0.51068E-09	 0.20225E-13	 0.18195E-18	 0.11318E-09	 0.96397E-06	 0.28989E-09	 0.13165E-13	 0.17829E-18	 0.73627E-24	 0.68648E-10	 0.58518E-06	 0.18024E-09	 0.87948E-14	 0.14226E-18	 0.92762E-24	 0.20915E-29	 0.44886E-10	 0.38282E-06	 0.11970E-09	 0.60980E-14	 0.10881E-18	 0.87411E-24	 0.32186E-29	 0.43962E-35	 0.99988E+00	 0.83804E-04	 0.11768E-04	 0.38740E-05	 0.17713E-05	 0.96437E-06	 0.58543E-06	 0.38298E-06	 0.95746E-06	 0.99998E+00	 0.19062E-04	 0.10000E+01 
0002249	 0.99980E+00	 0.25972E-08	 0.12252E-03	 0.39107E-09	 0.20066E-04	 0.16223E-08	 0.13433E-09	 0.69065E-05	 0.74053E-09	 0.53081E-14	 0.62821E-10	 0.32187E-05	 0.38467E-09	 0.38400E-14	 0.12002E-19	 0.34648E-10	 0.17699E-05	 0.22344E-09	 0.25482E-14	 0.11837E-19	 0.22160E-25	 0.21203E-10	 0.10807E-05	 0.14085E-09	 0.17226E-14	 0.94833E-20	 0.27976E-25	 0.29738E-31	 0.13945E-10	 0.70967E-06	 0.94377E-10	 0.12037E-14	 0.72723E-20	 0.26397E-25	 0.45810E-31	 0.29781E-37	 0.99980E+00	 0.12252E-03	 0.20069E-04	 0.69074E-05	 0.32192E-05	 0.17701E-05	 0.10809E-05	 0.70978E-06	 0.17744E-05	 0.99996E+00	 0.39595E-04	 0.10000E+01 
