tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59412E-11	 0.62956E-14	 0.15743E-11	 0.10072E-14	 0.86774E-29	 0.63993E-12	 0.34966E-15	 0.36587E-29	 0.53512E-44	 0.32216E-12	 0.16410E-15	 0.18346E-29	 0.37437E-44	 0.18850E-59	 0.18475E-12	 0.90648E-16	 0.10458E-29	 0.24385E-44	 0.18474E-59	 0.43058E-75	 0.11571E-12	 0.55520E-16	 0.65195E-30	 0.16297E-44	 0.14743E-59	 0.54258E-75	 0.69029E-91	 0.77242E-13	 0.36533E-16	 0.43372E-30	 0.11303E-44	 0.11277E-59	 0.51133E-75	 0.10624E-90	 0.82001-107	 0.10000E+01	 0.59474E-11	 0.15753E-11	 0.64028E-12	 0.32232E-12	 0.18484E-12	 0.11576E-12	 0.77279E-13	 0.19320E-12	 0.10000E+01	-0.16541E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22436E-10	 0.13899E-11	 0.58113E-11	 0.22074E-12	 0.43626E-24	 0.23413E-11	 0.76416E-13	 0.18381E-24	 0.60666E-37	 0.11736E-11	 0.35813E-13	 0.92138E-25	 0.42437E-37	 0.48076E-50	 0.67142E-12	 0.19768E-13	 0.52513E-25	 0.27640E-37	 0.47117E-50	 0.24689E-63	 0.41991E-12	 0.12102E-13	 0.32731E-25	 0.18472E-37	 0.37601E-50	 0.31110E-63	 0.88936E-77	 0.28005E-12	 0.79609E-14	 0.21773E-25	 0.12811E-37	 0.28761E-50	 0.29318E-63	 0.13687E-76	 0.23727E-90	 0.10000E+01	 0.23826E-10	 0.60320E-11	 0.24177E-11	 0.12094E-11	 0.69119E-12	 0.43201E-12	 0.28801E-12	 0.72002E-12	 0.10000E+01	-0.16168E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.45927E-10	 0.27609E-10	 0.11437E-10	 0.43290E-11	 0.18165E-21	 0.45365E-11	 0.14912E-11	 0.76427E-22	 0.52120E-33	 0.22569E-11	 0.69719E-12	 0.38284E-22	 0.36451E-33	 0.84816E-45	 0.12858E-11	 0.38433E-12	 0.21811E-22	 0.23738E-33	 0.83118E-45	 0.89371E-57	 0.80208E-12	 0.23509E-12	 0.13592E-22	 0.15864E-33	 0.66329E-45	 0.11261E-56	 0.66032E-69	 0.53404E-12	 0.15457E-12	 0.90398E-23	 0.11001E-33	 0.50732E-45	 0.10612E-56	 0.10162E-68	 0.36125E-81	 0.10000E+01	 0.73537E-10	 0.15766E-10	 0.60277E-11	 0.29541E-11	 0.16701E-11	 0.10372E-11	 0.68861E-12	 0.17215E-11	 0.10000E+01	-0.15882E-08	 0.10000E+01 
0000999	 0.10000E+01	 0.71345E-10	 0.18942E-09	 0.16758E-10	 0.29131E-10	 0.92638E-20	 0.64931E-11	 0.99596E-11	 0.38884E-20	 0.19344E-30	 0.31936E-11	 0.46397E-11	 0.19455E-20	 0.13525E-30	 0.22704E-41	 0.18079E-11	 0.25525E-11	 0.11076E-20	 0.88063E-31	 0.22247E-41	 0.17235E-52	 0.11234E-11	 0.15595E-11	 0.68995E-21	 0.58844E-31	 0.17752E-41	 0.21715E-52	 0.91712E-64	 0.74607E-12	 0.10245E-11	 0.45877E-21	 0.40806E-31	 0.13578E-41	 0.20464E-52	 0.14114E-63	 0.36127E-75	 0.10000E+01	 0.26077E-09	 0.45890E-10	 0.16453E-10	 0.78333E-11	 0.43604E-11	 0.26829E-11	 0.17706E-11	 0.44264E-11	 0.10000E+01	-0.15287E-08	 0.10000E+01 
0001249	 0.10000E+01	 0.93202E-10	 0.67064E-09	 0.20175E-10	 0.10033E-09	 0.12992E-18	 0.75581E-11	 0.33936E-10	 0.54329E-19	 0.10464E-28	 0.36564E-11	 0.15728E-10	 0.27132E-19	 0.73135E-29	 0.46667E-39	 0.20508E-11	 0.86278E-11	 0.15431E-19	 0.47611E-29	 0.45725E-39	 0.13437E-49	 0.12671E-11	 0.52621E-11	 0.96059E-20	 0.31810E-29	 0.36485E-39	 0.16930E-49	 0.27121E-60	 0.83836E-12	 0.34530E-11	 0.63846E-20	 0.22057E-29	 0.27904E-39	 0.15953E-49	 0.41737E-60	 0.40509E-71	 0.10000E+01	 0.76384E-09	 0.12051E-09	 0.41494E-10	 0.19384E-10	 0.10679E-10	 0.65291E-11	 0.42913E-11	 0.10728E-10	 0.10000E+01	-0.13921E-08	 0.10000E+01 
0001499	 0.10000E+01	 0.10678E-09	 0.14220E-08	 0.20658E-10	 0.20493E-09	 0.67790E-18	 0.73763E-11	 0.68302E-10	 0.28201E-18	 0.12998E-27	 0.34835E-11	 0.31431E-10	 0.14047E-18	 0.90799E-28	 0.13505E-37	 0.19274E-11	 0.17175E-10	 0.79779E-19	 0.59095E-28	 0.13231E-37	 0.90331E-48	 0.11809E-11	 0.10450E-10	 0.49618E-19	 0.39476E-28	 0.10557E-37	 0.11380E-47	 0.42372E-58	 0.77705E-12	 0.68464E-11	 0.32959E-19	 0.27370E-28	 0.80738E-38	 0.10723E-47	 0.65204E-58	 0.14705E-68	 0.10000E+01	 0.15288E-08	 0.22559E-09	 0.75678E-10	 0.34914E-10	 0.19102E-10	 0.11631E-10	 0.76234E-11	 0.19059E-10	 0.10000E+01	-0.12390E-08	 0.10000E+01 
0001749	 0.10000E+01	 0.10917E-09	 0.18909E-08	 0.18065E-10	 0.26250E-09	 0.13874E-17	 0.60088E-11	 0.86199E-10	 0.57443E-18	 0.39543E-27	 0.27357E-11	 0.39382E-10	 0.28545E-18	 0.27611E-27	 0.59877E-37	 0.14822E-11	 0.21434E-10	 0.16189E-18	 0.17966E-27	 0.58659E-37	 0.58181E-47	 0.89633E-12	 0.13009E-10	 0.10061E-18	 0.11999E-27	 0.46802E-37	 0.73294E-47	 0.39672E-57	 0.58470E-12	 0.85098E-11	 0.66793E-19	 0.83188E-28	 0.35792E-37	 0.69061E-47	 0.61047E-57	 0.20011E-67	 0.10000E+01	 0.20001E-08	 0.28057E-09	 0.92208E-10	 0.42118E-10	 0.22916E-10	 0.13906E-10	 0.90945E-11	 0.22736E-10	 0.10000E+01	-0.12071E-08	 0.10000E+01 
0001999	 0.10000E+01	 0.99854E-10	 0.18432E-08	 0.13177E-10	 0.27597E-09	 0.90516E-18	 0.39124E-11	 0.93148E-10	 0.37910E-18	 0.18961E-27	 0.16745E-11	 0.43107E-10	 0.18945E-18	 0.13261E-27	 0.22009E-37	 0.87460E-12	 0.23626E-10	 0.10779E-18	 0.86364E-28	 0.21570E-37	 0.16523E-47	 0.51676E-12	 0.14401E-10	 0.67111E-19	 0.57715E-28	 0.17214E-37	 0.20819E-47	 0.87120E-58	 0.33189E-12	 0.94460E-11	 0.44611E-19	 0.40027E-28	 0.13167E-37	 0.19619E-47	 0.13407E-57	 0.34015E-68	 0.10000E+01	 0.19430E-08	 0.28915E-09	 0.97060E-10	 0.44782E-10	 0.24501E-10	 0.14918E-10	 0.97779E-11	 0.24445E-10	 0.10000E+01	-0.10870E-08	 0.10000E+01 
0002249	 0.10000E+01	 0.80833E-10	 0.35846E-08	 0.74612E-11	 0.65888E-09	 0.12036E-17	 0.17854E-11	 0.23565E-09	 0.58799E-18	 0.72412E-28	 0.66989E-12	 0.11178E-09	 0.31425E-18	 0.56907E-28	 0.11614E-38	 0.32185E-12	 0.62057E-10	 0.18524E-18	 0.39422E-28	 0.12493E-38	 0.58491E-50	 0.17991E-12	 0.38114E-10	 0.11779E-18	 0.27331E-28	 0.10537E-38	 0.79854E-50	 0.89550E-62	 0.11120E-12	 0.25122E-10	 0.79362E-19	 0.19407E-28	 0.83522E-39	 0.79231E-50	 0.14918E-61	 0.66958E-74	 0.10000E+01	 0.36654E-08	 0.66634E-09	 0.23743E-09	 0.11245E-09	 0.62379E-10	 0.38294E-10	 0.25233E-10	 0.63083E-10	 0.10000E+01	 0.12878E-09	 0.10000E+01 
