tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59412E-11	 0.24226E-11	 0.15743E-11	 0.38756E-12	 0.12849E-23	 0.63993E-12	 0.13455E-12	 0.54178E-24	 0.30492E-36	 0.32216E-12	 0.63146E-13	 0.27167E-24	 0.21332E-36	 0.41331E-49	 0.18475E-12	 0.34882E-13	 0.15487E-24	 0.13895E-36	 0.40508E-49	 0.36331E-62	 0.11571E-12	 0.21364E-13	 0.96539E-25	 0.92866E-37	 0.32328E-49	 0.45781E-62	 0.22413E-75	 0.77242E-13	 0.14058E-13	 0.64224E-25	 0.64408E-37	 0.24727E-49	 0.43144E-62	 0.34494E-75	 0.10245E-88	 0.10000E+01	 0.83637E-11	 0.19618E-11	 0.77448E-12	 0.38530E-12	 0.21963E-12	 0.13707E-12	 0.91300E-13	 0.22825E-12	 0.10000E+01	-0.16529E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22435E-10	 0.52434E-09	 0.58110E-11	 0.83268E-10	 0.62096E-19	 0.23412E-11	 0.28826E-10	 0.26163E-19	 0.32579E-29	 0.11736E-11	 0.13510E-10	 0.13115E-19	 0.22789E-29	 0.97406E-40	 0.67139E-12	 0.74570E-11	 0.74745E-20	 0.14843E-29	 0.95463E-40	 0.18872E-50	 0.41989E-12	 0.45651E-11	 0.46588E-20	 0.99198E-30	 0.76183E-40	 0.23781E-50	 0.25649E-61	 0.28003E-12	 0.30030E-11	 0.30991E-20	 0.68798E-30	 0.58271E-40	 0.22411E-50	 0.39473E-61	 0.25816E-72	 0.10000E+01	 0.54677E-09	 0.89079E-10	 0.31167E-10	 0.14683E-10	 0.81284E-11	 0.49850E-11	 0.32830E-11	 0.82076E-11	 0.10000E+01	-0.13687E-08	 0.10000E+01 
0000749	 0.10000E+01	 0.45878E-10	 0.10052E-07	 0.11426E-10	 0.15757E-08	 0.24098E-16	 0.45325E-11	 0.54275E-09	 0.10139E-16	 0.25189E-25	 0.22550E-11	 0.25375E-09	 0.50787E-17	 0.17616E-25	 0.14931E-34	 0.12847E-11	 0.13987E-09	 0.28934E-17	 0.11472E-25	 0.14632E-34	 0.57309E-44	 0.80141E-12	 0.85560E-10	 0.18030E-17	 0.76665E-26	 0.11677E-34	 0.72212E-44	 0.15424E-53	 0.53359E-12	 0.56253E-10	 0.11992E-17	 0.53168E-26	 0.89311E-35	 0.68052E-44	 0.23737E-53	 0.30737E-63	 0.10000E+01	 0.10098E-07	 0.15872E-08	 0.54728E-09	 0.25600E-09	 0.14116E-09	 0.86362E-10	 0.56786E-10	 0.14197E-09	 0.10000E+01	 0.27541E-08	 0.10000E+01 
0000999	 0.10000E+01	 0.70841E-10	 0.65211E-07	 0.16654E-10	 0.10022E-07	 0.11011E-14	 0.64543E-11	 0.34254E-08	 0.46215E-15	 0.79306E-23	 0.31749E-11	 0.15955E-08	 0.23122E-15	 0.55447E-23	 0.32100E-31	 0.17974E-11	 0.87770E-09	 0.13164E-15	 0.36103E-23	 0.31454E-31	 0.84031E-40	 0.11169E-11	 0.53621E-09	 0.81998E-16	 0.24124E-23	 0.25099E-31	 0.10588E-39	 0.15420E-48	 0.74176E-12	 0.35225E-09	 0.54522E-16	 0.16729E-23	 0.19197E-31	 0.99775E-40	 0.23731E-48	 0.20946E-57	 0.10000E+01	 0.65282E-07	 0.10038E-07	 0.34318E-08	 0.15987E-08	 0.87950E-09	 0.53733E-09	 0.35300E-09	 0.88249E-09	 0.10000E+01	 0.23435E-07	 0.10000E+01 
0001249	 0.10000E+01	 0.91036E-10	 0.21192E-06	 0.19750E-10	 0.31650E-07	 0.13063E-13	 0.74031E-11	 0.10697E-07	 0.54622E-14	 0.33394E-21	 0.35821E-11	 0.49561E-08	 0.27277E-14	 0.23339E-21	 0.47252E-29	 0.20093E-11	 0.27183E-08	 0.15513E-14	 0.15193E-21	 0.46298E-29	 0.43166E-37	 0.12416E-11	 0.16577E-08	 0.96568E-15	 0.10151E-21	 0.36942E-29	 0.54386E-37	 0.27640E-45	 0.82150E-12	 0.10877E-08	 0.64183E-15	 0.70387E-22	 0.28253E-29	 0.51249E-37	 0.42536E-45	 0.13097E-53	 0.10000E+01	 0.21201E-06	 0.31670E-07	 0.10705E-07	 0.49596E-08	 0.27203E-08	 0.16589E-08	 0.10885E-08	 0.27213E-08	 0.10000E+01	 0.68002E-07	 0.10000E+01 
0001499	 0.10000E+01	 0.10240E-09	 0.39361E-06	 0.19855E-10	 0.56624E-07	 0.52307E-13	 0.70914E-11	 0.18858E-07	 0.21764E-13	 0.27823E-20	 0.33490E-11	 0.86746E-08	 0.10842E-13	 0.19436E-20	 0.80284E-28	 0.18530E-11	 0.47390E-08	 0.61578E-14	 0.12649E-20	 0.78655E-28	 0.14916E-35	 0.11353E-11	 0.28830E-08	 0.38299E-14	 0.84499E-21	 0.62756E-28	 0.18792E-35	 0.19432E-43	 0.74701E-12	 0.18887E-08	 0.25441E-14	 0.58586E-21	 0.47995E-28	 0.17708E-35	 0.29903E-43	 0.18727E-51	 0.10000E+01	 0.39371E-06	 0.56643E-07	 0.18865E-07	 0.86780E-08	 0.47409E-08	 0.28842E-08	 0.18895E-08	 0.47237E-08	 0.10000E+01	 0.10529E-06	 0.10000E+01 
0001749	 0.10000E+01	 0.10613E-09	 0.43642E-06	 0.17561E-10	 0.62115E-07	 0.66959E-13	 0.58379E-11	 0.20598E-07	 0.27824E-13	 0.40727E-20	 0.26569E-11	 0.94551E-08	 0.13851E-13	 0.28447E-20	 0.13363E-27	 0.14391E-11	 0.51594E-08	 0.78640E-14	 0.18513E-20	 0.13092E-27	 0.28210E-35	 0.87016E-12	 0.31365E-08	 0.48900E-14	 0.12366E-20	 0.10445E-27	 0.35539E-35	 0.41762E-43	 0.56757E-12	 0.20538E-08	 0.32478E-14	 0.85737E-21	 0.79883E-28	 0.33488E-35	 0.64265E-43	 0.45736E-51	 0.10000E+01	 0.43653E-06	 0.62132E-07	 0.20604E-07	 0.94577E-08	 0.51608E-08	 0.31374E-08	 0.20544E-08	 0.51359E-08	 0.10000E+01	 0.11051E-06	 0.10000E+01 
0001999	 0.10000E+01	 0.10241E-09	 0.49251E-06	 0.13603E-10	 0.86475E-07	 0.22770E-13	 0.40560E-11	 0.30693E-07	 0.10332E-13	 0.33498E-21	 0.17403E-11	 0.14526E-07	 0.53583E-14	 0.23941E-21	 0.35996E-29	 0.91040E-12	 0.80567E-08	 0.31106E-14	 0.15783E-21	 0.35416E-29	 0.28609E-37	 0.53845E-12	 0.49458E-08	 0.19604E-14	 0.10626E-21	 0.28332E-29	 0.36100E-37	 0.16250E-45	 0.34606E-12	 0.32590E-08	 0.13135E-14	 0.74057E-22	 0.21705E-29	 0.34052E-37	 0.25025E-45	 0.68838E-54	 0.10000E+01	 0.49261E-06	 0.86488E-07	 0.30697E-07	 0.14527E-07	 0.80576E-08	 0.49464E-08	 0.32594E-08	 0.81485E-08	 0.10000E+01	 0.23799E-06	 0.10000E+01 
0002249	 0.10000E+01	 0.77697E-10	 0.17458E-05	 0.75402E-11	 0.32383E-06	 0.40853E-12	 0.18800E-11	 0.11613E-06	 0.19999E-12	 0.21889E-19	 0.72731E-12	 0.55151E-07	 0.10695E-12	 0.17207E-19	 0.38973E-27	 0.35714E-12	 0.30638E-07	 0.63060E-13	 0.11921E-19	 0.41798E-27	 0.29009E-35	 0.20277E-12	 0.18824E-07	 0.40102E-13	 0.82644E-20	 0.35193E-27	 0.39245E-35	 0.10516E-43	 0.12676E-12	 0.12411E-07	 0.27022E-13	 0.58685E-20	 0.27863E-27	 0.38716E-35	 0.17138E-43	 0.20771E-52	 0.10000E+01	 0.17459E-05	 0.32384E-06	 0.11613E-06	 0.55152E-07	 0.30639E-07	 0.18825E-07	 0.12411E-07	 0.31027E-07	 0.10000E+01	 0.88615E-06	 0.10000E+01 
