tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59349E-11	 0.12743E-07	 0.15728E-11	 0.20367E-08	 0.35701E-16	 0.63938E-12	 0.70684E-09	 0.15052E-16	 0.44688E-25	 0.32189E-12	 0.33166E-09	 0.75472E-17	 0.31263E-25	 0.31940E-34	 0.18459E-12	 0.18319E-09	 0.43022E-17	 0.20363E-25	 0.31304E-34	 0.14802E-43	 0.11561E-12	 0.11219E-09	 0.26818E-17	 0.13610E-25	 0.24982E-34	 0.18652E-43	 0.48131E-53	 0.77179E-13	 0.73822E-10	 0.17841E-17	 0.94391E-26	 0.19109E-34	 0.17577E-43	 0.74074E-53	 0.11594E-62	 0.10000E+01	 0.12749E-07	 0.20383E-08	 0.70748E-09	 0.33198E-09	 0.18338E-09	 0.11231E-09	 0.73899E-10	 0.18475E-09	 0.10000E+01	 0.47131E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.21528E-10	 0.69538E-06	 0.55766E-11	 0.11000E-06	 0.11104E-12	 0.22484E-11	 0.38021E-07	 0.46765E-13	 0.78139E-20	 0.11275E-11	 0.17806E-07	 0.23437E-13	 0.54655E-20	 0.31299E-27	 0.64518E-12	 0.98243E-08	 0.13356E-13	 0.35596E-20	 0.30674E-27	 0.81218E-35	 0.40355E-12	 0.60129E-08	 0.83245E-14	 0.23789E-20	 0.24478E-27	 0.10234E-34	 0.14781E-42	 0.26916E-12	 0.39547E-08	 0.55373E-14	 0.16498E-20	 0.18723E-27	 0.96444E-35	 0.22748E-42	 0.19922E-50	 0.10000E+01	 0.69540E-06	 0.11000E-06	 0.38023E-07	 0.17807E-07	 0.98250E-08	 0.60133E-08	 0.39550E-08	 0.98875E-08	 0.10000E+01	 0.31836E-06	 0.10000E+01 
0000749	 0.99999E+00	 0.57385E-10	 0.60227E-05	 0.11184E-10	 0.93565E-06	 0.89823E-11	 0.42110E-11	 0.32114E-06	 0.37756E-11	 0.57753E-17	 0.20536E-11	 0.14988E-06	 0.18904E-11	 0.40384E-17	 0.20991E-23	 0.11585E-11	 0.82543E-07	 0.10767E-11	 0.26298E-17	 0.20570E-23	 0.49374E-30	 0.71861E-12	 0.50462E-07	 0.67084E-12	 0.17573E-17	 0.16414E-23	 0.62212E-30	 0.81416E-37	 0.47676E-12	 0.33165E-07	 0.44613E-12	 0.12187E-17	 0.12554E-23	 0.58627E-30	 0.12530E-36	 0.99394E-44	 0.99999E+00	 0.60228E-05	 0.93567E-06	 0.32115E-06	 0.14989E-06	 0.82546E-07	 0.50464E-07	 0.33166E-07	 0.82914E-07	 0.10000E+01	 0.24542E-05	 0.10000E+01 
0000999	 0.99996E+00	 0.50665E-09	 0.22636E-04	 0.66711E-10	 0.34223E-05	 0.14188E-09	 0.21798E-10	 0.11622E-05	 0.59443E-10	 0.37216E-15	 0.99585E-11	 0.53965E-06	 0.29714E-10	 0.26014E-15	 0.54488E-21	 0.54230E-11	 0.29635E-06	 0.16908E-10	 0.16937E-15	 0.53389E-21	 0.51554E-27	 0.32933E-11	 0.18086E-06	 0.10529E-10	 0.11316E-15	 0.42601E-21	 0.64956E-27	 0.34185E-33	 0.21552E-11	 0.11873E-06	 0.69996E-11	 0.78472E-16	 0.32582E-21	 0.61211E-27	 0.52608E-33	 0.16776E-39	 0.99996E+00	 0.22636E-04	 0.34225E-05	 0.11623E-05	 0.53969E-06	 0.29637E-06	 0.18087E-06	 0.11874E-06	 0.29685E-06	 0.99999E+00	 0.78833E-05	 0.10000E+01 
0001249	 0.99992E+00	 0.30417E-08	 0.49755E-04	 0.39724E-09	 0.72434E-05	 0.79786E-09	 0.12903E-09	 0.24234E-05	 0.33268E-09	 0.51578E-14	 0.58758E-10	 0.11172E-05	 0.16590E-09	 0.36038E-14	 0.18245E-19	 0.31936E-10	 0.61108E-06	 0.94279E-10	 0.23457E-14	 0.17876E-19	 0.41619E-25	 0.19371E-10	 0.37202E-06	 0.58659E-10	 0.15671E-14	 0.14263E-19	 0.52435E-25	 0.66535E-31	 0.12667E-10	 0.24384E-06	 0.38975E-10	 0.10865E-14	 0.10908E-19	 0.49410E-25	 0.10239E-30	 0.78692E-37	 0.99992E+00	 0.49758E-04	 0.72446E-05	 0.24238E-05	 0.11174E-05	 0.61120E-06	 0.37210E-06	 0.24389E-06	 0.60972E-06	 0.99999E+00	 0.14238E-04	 0.10000E+01 
0001499	 0.99989E+00	 0.81766E-08	 0.72009E-04	 0.10806E-08	 0.10020E-04	 0.19954E-08	 0.35243E-09	 0.32923E-05	 0.82741E-09	 0.21333E-13	 0.16078E-09	 0.15045E-05	 0.41148E-09	 0.14898E-13	 0.12191E-18	 0.87471E-10	 0.81895E-06	 0.23348E-09	 0.96948E-14	 0.11943E-18	 0.44792E-24	 0.53087E-10	 0.49710E-06	 0.14513E-09	 0.64756E-14	 0.95284E-19	 0.56429E-24	 0.11540E-29	 0.34726E-10	 0.32518E-06	 0.96367E-10	 0.44895E-14	 0.72869E-19	 0.53171E-24	 0.17758E-29	 0.21988E-35	 0.99989E+00	 0.72017E-04	 0.10023E-04	 0.32935E-05	 0.15051E-05	 0.81927E-06	 0.49729E-06	 0.32531E-06	 0.81328E-06	 0.99998E+00	 0.16562E-04	 0.10000E+01 
0001749	 0.99989E+00	 0.10066E-07	 0.75966E-04	 0.13516E-08	 0.10436E-04	 0.23306E-08	 0.44292E-09	 0.34114E-05	 0.96501E-09	 0.27245E-13	 0.20245E-09	 0.15550E-05	 0.47956E-09	 0.19026E-13	 0.16920E-18	 0.11025E-09	 0.84524E-06	 0.27200E-09	 0.12380E-13	 0.16575E-18	 0.67503E-24	 0.66951E-10	 0.51261E-06	 0.16903E-09	 0.82686E-14	 0.13224E-18	 0.85039E-24	 0.18888E-29	 0.43810E-10	 0.33514E-06	 0.11222E-09	 0.57324E-14	 0.10113E-18	 0.80128E-24	 0.29065E-29	 0.39082E-35	 0.99989E+00	 0.75976E-04	 0.10440E-04	 0.34129E-05	 0.15557E-05	 0.84562E-06	 0.51285E-06	 0.33529E-06	 0.83823E-06	 0.99998E+00	 0.16431E-04	 0.10000E+01 
0001999	 0.99986E+00	 0.43192E-08	 0.84627E-04	 0.57566E-09	 0.13302E-04	 0.12678E-08	 0.18712E-09	 0.45482E-05	 0.54296E-09	 0.81458E-14	 0.85118E-10	 0.21159E-05	 0.27422E-09	 0.57201E-14	 0.31524E-19	 0.46217E-10	 0.11627E-05	 0.15693E-09	 0.37337E-14	 0.30928E-19	 0.80368E-25	 0.28012E-10	 0.70979E-06	 0.98051E-10	 0.24986E-14	 0.24699E-19	 0.10131E-24	 0.14451E-30	 0.18307E-10	 0.46602E-06	 0.65328E-10	 0.17344E-14	 0.18900E-19	 0.95502E-25	 0.22245E-30	 0.19289E-36	 0.99986E+00	 0.84631E-04	 0.13304E-04	 0.45489E-05	 0.21162E-05	 0.11629E-05	 0.70991E-06	 0.46610E-06	 0.11653E-05	 0.99997E+00	 0.27226E-04	 0.10000E+01 
0002249	 0.99972E+00	 0.62729E-08	 0.16665E-03	 0.14591E-08	 0.29099E-04	 0.29385E-08	 0.56169E-09	 0.10192E-04	 0.14203E-08	 0.89814E-14	 0.27531E-09	 0.47856E-05	 0.75512E-09	 0.70342E-14	 0.70858E-20	 0.15554E-09	 0.26418E-05	 0.44384E-09	 0.48637E-14	 0.76141E-20	 0.16647E-26	 0.96532E-10	 0.16169E-05	 0.28172E-09	 0.33680E-14	 0.64182E-20	 0.22751E-26	 0.10011E-33	 0.64056E-10	 0.10633E-05	 0.18960E-09	 0.23898E-14	 0.50851E-20	 0.22588E-26	 0.16817E-33	 0.38419E-41	 0.99972E+00	 0.16666E-03	 0.29104E-04	 0.10194E-04	 0.47867E-05	 0.26424E-05	 0.16172E-05	 0.10635E-05	 0.26588E-05	 0.99993E+00	 0.62675E-04	 0.10000E+01 
