tStep  	n= 1 l= 0   	n= 2 l= 0   	n= 2 l= 1   	n= 3 l= 0   	n= 3 l= 1   	n= 3 l= 2   	n= 4 l= 0   	n= 4 l= 1   	n= 4 l= 2   	n= 4 l= 3   	n= 5 l= 0   	n= 5 l= 1   	n= 5 l= 2   	n= 5 l= 3   	n= 5 l= 4   	n= 6 l= 0   	n= 6 l= 1   	n= 6 l= 2   	n= 6 l= 3   	n= 6 l= 4   	n= 6 l= 5   	n= 7 l= 0   	n= 7 l= 1   	n= 7 l= 2   	n= 7 l= 3   	n= 7 l= 4   	n= 7 l= 5   	n= 7 l= 6   	n= 8 l= 0   	n= 8 l= 1   	n= 8 l= 2   	n= 8 l= 3   	n= 8 l= 4   	n= 8 l= 5   	n= 8 l= 6   	n= 8 l= 7   	n= 1        	n= 2        	n= 3        	n= 4        	n= 5        	n= 6        	n= 7        	n= 8        	n+          	oInt        	bInt        	tInt 
0000000	 0.10000E+01	 0.88976E-19	 0.00000E+00	 0.26363E-19	 0.00000E+00	 0.00000E+00	 0.11122E-19	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.56945E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.32954E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.20753E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.13903E-20	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.00000E+00	 0.10000E+01	 0.88976E-19	 0.26363E-19	 0.11122E-19	 0.56945E-20	 0.32954E-20	 0.20753E-20	 0.13903E-20	 0.34756E-20	 0.10000E+01	-0.16873E-08	 0.10000E+01 
0000249	 0.10000E+01	 0.59411E-11	 0.10089E-10	 0.15743E-11	 0.16141E-11	 0.22286E-22	 0.63993E-12	 0.56037E-12	 0.93968E-23	 0.22025E-34	 0.32216E-12	 0.26298E-12	 0.47119E-23	 0.15409E-34	 0.12434E-46	 0.18475E-12	 0.14527E-12	 0.26860E-23	 0.10037E-34	 0.12186E-46	 0.45518E-59	 0.11571E-12	 0.88975E-13	 0.16744E-23	 0.67080E-35	 0.97252E-47	 0.57357E-59	 0.11695E-71	 0.77242E-13	 0.58547E-13	 0.11139E-23	 0.46524E-35	 0.74388E-47	 0.54054E-59	 0.17998E-71	 0.22263E-84	 0.10000E+01	 0.16030E-10	 0.31883E-11	 0.12003E-11	 0.58514E-12	 0.33002E-12	 0.20468E-12	 0.13579E-12	 0.33947E-12	 0.10000E+01	-0.16490E-08	 0.10000E+01 
0000499	 0.10000E+01	 0.22431E-10	 0.21833E-08	 0.58102E-11	 0.34672E-09	 0.10766E-17	 0.23409E-11	 0.12003E-09	 0.45361E-18	 0.23520E-27	 0.11734E-11	 0.56252E-10	 0.22738E-18	 0.16452E-27	 0.29281E-37	 0.67130E-12	 0.31050E-10	 0.12959E-18	 0.10716E-27	 0.28696E-37	 0.23622E-47	 0.41983E-12	 0.19009E-10	 0.80774E-19	 0.71614E-28	 0.22901E-37	 0.29766E-47	 0.13368E-57	 0.28000E-12	 0.12504E-10	 0.53732E-19	 0.49667E-28	 0.17516E-37	 0.28051E-47	 0.20573E-57	 0.56026E-68	 0.10000E+01	 0.22057E-08	 0.35253E-09	 0.12237E-09	 0.57425E-10	 0.31721E-10	 0.19428E-10	 0.12784E-10	 0.31960E-10	 0.10000E+01	-0.58179E-09	 0.10000E+01 
0000749	 0.10000E+01	 0.45725E-10	 0.41842E-07	 0.11393E-10	 0.65592E-08	 0.41756E-15	 0.45200E-11	 0.22592E-08	 0.17568E-15	 0.18168E-23	 0.22489E-11	 0.10562E-08	 0.88001E-16	 0.12706E-23	 0.44830E-32	 0.12813E-11	 0.58224E-09	 0.50136E-16	 0.82746E-24	 0.43932E-32	 0.71625E-41	 0.79928E-12	 0.35615E-09	 0.31242E-16	 0.55296E-24	 0.35058E-32	 0.90250E-41	 0.80241E-50	 0.53218E-12	 0.23416E-09	 0.20779E-16	 0.38349E-24	 0.26815E-32	 0.85050E-41	 0.12349E-49	 0.66562E-59	 0.10000E+01	 0.41888E-07	 0.65706E-08	 0.22638E-08	 0.10585E-08	 0.58352E-09	 0.35695E-09	 0.23469E-09	 0.58672E-09	 0.10000E+01	 0.16525E-07	 0.10000E+01 
0000999	 0.10000E+01	 0.69300E-10	 0.27134E-06	 0.16333E-10	 0.41700E-07	 0.19064E-13	 0.63341E-11	 0.14252E-07	 0.80014E-14	 0.57132E-21	 0.31166E-11	 0.66387E-08	 0.40032E-14	 0.39944E-21	 0.96221E-29	 0.17647E-11	 0.36520E-08	 0.22791E-14	 0.26009E-21	 0.94286E-29	 0.10481E-36	 0.10967E-11	 0.22311E-08	 0.14197E-14	 0.17379E-21	 0.75237E-29	 0.13206E-36	 0.80028E-45	 0.72836E-12	 0.14657E-08	 0.94396E-15	 0.12052E-21	 0.57544E-29	 0.12445E-36	 0.12316E-44	 0.45233E-53	 0.10000E+01	 0.27140E-06	 0.41716E-07	 0.14259E-07	 0.66418E-08	 0.36538E-08	 0.22322E-08	 0.14664E-08	 0.36660E-08	 0.10000E+01	 0.10257E-06	 0.10000E+01 
0001249	 0.10000E+01	 0.84874E-10	 0.88135E-06	 0.18501E-10	 0.13163E-06	 0.22596E-12	 0.69433E-11	 0.44489E-07	 0.94482E-13	 0.24024E-19	 0.33612E-11	 0.20611E-07	 0.47182E-13	 0.16790E-19	 0.14138E-26	 0.18859E-11	 0.11305E-07	 0.26834E-13	 0.10930E-19	 0.13852E-26	 0.53716E-34	 0.11654E-11	 0.68939E-08	 0.16704E-13	 0.73026E-20	 0.11053E-26	 0.67677E-34	 0.14305E-41	 0.77119E-12	 0.45235E-08	 0.11102E-13	 0.50637E-20	 0.84533E-27	 0.63774E-34	 0.22014E-41	 0.28192E-49	 0.10000E+01	 0.88143E-06	 0.13165E-06	 0.44496E-07	 0.20615E-07	 0.11307E-07	 0.68951E-08	 0.45242E-08	 0.11311E-07	 0.10000E+01	 0.28789E-06	 0.10000E+01 
0001499	 0.10000E+01	 0.91416E-10	 0.16362E-05	 0.17700E-10	 0.23538E-06	 0.90399E-12	 0.63159E-11	 0.78391E-07	 0.37614E-12	 0.19990E-18	 0.29811E-11	 0.36060E-07	 0.18738E-12	 0.13964E-18	 0.23980E-25	 0.16488E-11	 0.19700E-07	 0.10642E-12	 0.90882E-19	 0.23493E-25	 0.18522E-32	 0.10099E-11	 0.11984E-07	 0.66190E-13	 0.60710E-19	 0.18744E-25	 0.23334E-32	 0.10031E-39	 0.66443E-12	 0.78513E-08	 0.43968E-13	 0.42092E-19	 0.14335E-25	 0.21987E-32	 0.15436E-39	 0.40188E-47	 0.10000E+01	 0.16363E-05	 0.23540E-06	 0.78398E-07	 0.36063E-07	 0.19702E-07	 0.11986E-07	 0.78520E-08	 0.19630E-07	 0.10000E+01	 0.44280E-06	 0.10000E+01 
0001749	 0.10000E+01	 0.10019E-09	 0.18140E-05	 0.16459E-10	 0.25818E-06	 0.11570E-11	 0.54584E-11	 0.85614E-07	 0.48076E-12	 0.29252E-18	 0.24812E-11	 0.39300E-07	 0.23933E-12	 0.20432E-18	 0.39897E-25	 0.13431E-11	 0.21445E-07	 0.13588E-12	 0.13297E-18	 0.39087E-25	 0.35010E-32	 0.81172E-12	 0.13037E-07	 0.84493E-13	 0.88820E-19	 0.31186E-25	 0.44106E-32	 0.21545E-39	 0.52930E-12	 0.85365E-08	 0.56118E-13	 0.61580E-19	 0.23850E-25	 0.41560E-32	 0.33153E-39	 0.98077E-47	 0.10000E+01	 0.18141E-05	 0.25820E-06	 0.85620E-07	 0.39302E-07	 0.21446E-07	 0.13038E-07	 0.85371E-08	 0.21343E-07	 0.10000E+01	 0.46449E-06	 0.10000E+01 
0001999	 0.10000E+01	 0.11082E-09	 0.20465E-05	 0.14999E-10	 0.35922E-06	 0.39380E-12	 0.45278E-11	 0.12749E-06	 0.17864E-12	 0.24174E-19	 0.19570E-11	 0.60333E-07	 0.92635E-13	 0.17275E-19	 0.10835E-26	 0.10284E-11	 0.33463E-07	 0.53774E-13	 0.11387E-19	 0.10660E-26	 0.35878E-34	 0.61003E-12	 0.20542E-07	 0.33889E-13	 0.76666E-20	 0.85280E-27	 0.45273E-34	 0.84897E-42	 0.39284E-12	 0.13536E-07	 0.22705E-13	 0.53429E-20	 0.65333E-27	 0.42704E-34	 0.13074E-41	 0.14982E-49	 0.10000E+01	 0.20466E-05	 0.35924E-06	 0.12750E-06	 0.60335E-07	 0.33464E-07	 0.20543E-07	 0.13536E-07	 0.33841E-07	 0.10000E+01	 0.99321E-06	 0.10000E+01 
0002249	 0.99999E+00	 0.93100E-10	 0.72356E-05	 0.13306E-10	 0.13422E-05	 0.70133E-11	 0.42648E-11	 0.48131E-06	 0.34333E-11	 0.15562E-17	 0.19232E-11	 0.22858E-06	 0.18361E-11	 0.12233E-17	 0.11477E-24	 0.10396E-11	 0.12698E-06	 0.10826E-11	 0.84750E-18	 0.12308E-24	 0.35396E-32	 0.62850E-12	 0.78020E-07	 0.68846E-12	 0.58755E-18	 0.10363E-24	 0.47884E-32	 0.53180E-40	 0.41013E-12	 0.51437E-07	 0.46390E-12	 0.41721E-18	 0.82047E-25	 0.47237E-32	 0.86667E-40	 0.43539E-48	 0.99999E+00	 0.72357E-05	 0.13422E-05	 0.48132E-06	 0.22858E-06	 0.12699E-06	 0.78021E-07	 0.51438E-07	 0.12860E-06	 0.10000E+01	 0.36770E-05	 0.10000E+01 
